"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Knowledge and Information Management","Lincolnshire","Outside London","10","10","27180","26670"
"In post","2021","Commercial","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Outer London - West and North West","London","20","20","33580","31000"
"In post","2021","Commercial","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","25","25","33710","33300"
"In post","2021","Commercial","Knowledge and Information Management","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","West Central Scotland","Outside London","15","15","27780","26670"
"In post","2021","Commercial","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Greater Manchester","Outside London","30","30","30810","31810"
"In post","2021","Commercial","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","35070","34450"
"In post","2021","Commercial","Operational Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Inner London - East","London","10","10","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Inner London - West","London","235","230","52690","47000"
"In post","2021","Commercial","Operational Delivery","Merseyside","Outside London","10","10","25200","24350"
"In post","2021","Commercial","Operational Delivery","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Shropshire and Staffordshire","Outside London","35","35","22030","18880"
"In post","2021","Commercial","Operational Delivery","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Surrey, East and West Sussex","Outside London","30","25","27530","25150"
"In post","2021","Commercial","Operational Delivery","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","West Yorkshire","Outside London","15","15","35120","35560"
"In post","2021","Commercial","Other","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","45","41550","40680"
"In post","2021","Commercial","Other","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","Inner London - West","London","10","10","63040","48820"
"In post","2021","Commercial","Other","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","Inner London - East","London","10","10","56880","57880"
"In post","2021","Commercial","Policy","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","60","47390","42780"
"In post","2021","Commercial","Project Delivery","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Property","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","10","10","27840","27050"
"In post","2021","Commercial","Science and Engineering","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","55","55","45000","42530"
"In post","2021","Commercial","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","West Central Scotland","Outside London","30","30","36200","33000"
"In post","2021","Commercial","Tax","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Tax","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","72830","74000"
"In post","2021","Commercial","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","East Anglia","Outside London","65","65","57230","54620"
"In post","2021","Commercial","Unknown","East Wales","Outside London","15","15","57450","53570"
"In post","2021","Commercial","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","85","74320","64500"
"In post","2021","Commercial","Unknown","Greater Manchester","Outside London","105","105","57050","51560"
"In post","2021","Commercial","Unknown","Hampshire and Isle of Wight","Outside London","50","45","66180","64500"
"In post","2021","Commercial","Unknown","Inner London - East","London","100","100","60330","54700"
"In post","2021","Commercial","Unknown","Inner London - West","London","635","630","78280","69150"
"In post","2021","Commercial","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Lancashire","Outside London","30","30","56540","49700"
"In post","2021","Commercial","Unknown","Merseyside","Outside London","80","75","62530","55500"
"In post","2021","Commercial","Unknown","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Northumberland and Tyne and Wear","Outside London","15","15","60160","57300"
"In post","2021","Commercial","Unknown","Outer London - South","London","20","15","70260","68170"
"In post","2021","Commercial","Unknown","Shropshire and Staffordshire","Outside London","20","20","55100","51560"
"In post","2021","Commercial","Unknown","South Yorkshire","Outside London","40","40","61060","50760"
"In post","2021","Commercial","Unknown","Southern Scotland","Outside London","20","20","65780","62130"
"In post","2021","Commercial","Unknown","Tees Valley and Durham","Outside London","10","10","68480","66810"
"In post","2021","Commercial","Unknown","Unknown","Unknown","15","15","62420","54700"
"In post","2021","Commercial","Unknown","West Central Scotland","Outside London","15","15","64460","67610"
"In post","2021","Commercial","Unknown","West Midlands","Outside London","20","20","84110","71390"
"In post","2021","Commercial","Unknown","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Yorkshire","Outside London","65","60","67060","64500"
"In post","2021","Commercial","Veterinarian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Bedfordshire and Hertfordshire","Outside London","30","30","36450","33300"
"In post","2021","Communications","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","85","80","32450","31200"
"In post","2021","Communications","Communications","Cheshire","Outside London","10","10","40980","37560"
"In post","2021","Communications","Communications","Cornwall and Isles of Scilly","Outside London","10","10","23260","21130"
"In post","2021","Communications","Communications","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Derbyshire and Nottinghamshire","Outside London","80","80","37020","36780"
"In post","2021","Communications","Communications","Devon","Outside London","50","45","35640","33630"
"In post","2021","Communications","Communications","Dorset and Somerset","Outside London","45","40","34250","33290"
"In post","2021","Communications","Communications","East Anglia","Outside London","45","45","33420","31170"
"In post","2021","Communications","Communications","East Wales","Outside London","120","115","37810","35640"
"In post","2021","Communications","Communications","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Eastern Scotland","Outside London","40","40","40460","36780"
"In post","2021","Communications","Communications","Essex","Outside London","15","15","31800","31810"
"In post","2021","Communications","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","190","175","36280","34290"
"In post","2021","Communications","Communications","Greater Manchester","Outside London","80","75","34240","31750"
"In post","2021","Communications","Communications","Hampshire and Isle of Wight","Outside London","185","180","33120","31560"
"In post","2021","Communications","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","20","20","37130","36750"
