"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Revenue and Customs (excl. agencies)","Devon","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Devon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Devon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Anglia","AA/AO","Female","95","80","20870","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Anglia","AA/AO","Male","65","60","20760","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Anglia","EO","Female","120","105","26600","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Anglia","EO","Male","75","75","26620","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Anglia","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Anglia","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Anglia","SEO/HEO","Female","85","75","33420","31870"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Anglia","SEO/HEO","Male","115","110","34360","32710"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","AA/AO","Female","775","640","20570","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","AA/AO","Male","670","635","20340","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","EO","Female","610","545","25660","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","EO","Male","600","580","25680","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","G6/G7","Female","105","100","53230","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","G6/G7","Male","135","135","54510","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","SCS level","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","SEO/HEO","Female","560","530","33150","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Wales","SEO/HEO","Male","630","610","33210","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","AA/AO","Female","555","500","20440","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","AA/AO","Male","550","535","20320","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","EO","Female","235","210","26070","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","EO","Male","220","210","26200","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","G6/G7","Female","65","65","54860","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","G6/G7","Male","105","100","55950","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","SEO/HEO","Female","300","285","33220","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","SEO/HEO","Male","320","315","33780","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","AA/AO","Female","135","105","20930","21400"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","AA/AO","Male","60","55","20740","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","EO","Female","140","120","26590","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","EO","Male","90","85","26460","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","G6/G7","Female","50","45","52790","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","G6/G7","Male","70","70","55360","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","SCS level","Female","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","SCS level","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","SEO/HEO","Female","250","225","35390","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Essex","SEO/HEO","Male","230","215","35650","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","75","65","20730","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","70","70","20660","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","145","130","26200","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","165","160","26250","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","90","85","55640","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","150","145","57240","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","250","230","34150","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","340","330","33650","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","AA/AO","Female","710","615","20530","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","AA/AO","Male","645","615","20360","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","EO","Female","595","545","25720","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","EO","Male","745","720","25610","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","G6/G7","Female","335","320","55370","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","G6/G7","Male","400","395","55190","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","SCS level","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","SCS level","Male","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","SEO/HEO","Female","1005","945","33890","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","SEO/HEO","Male","1170","1140","34000","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","AA/AO","Female","275","225","20590","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","AA/AO","Male","170","160","20470","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","EO","Female","165","135","26500","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","EO","Male","85","80","26530","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","G6/G7","Female","30","25","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","G6/G7","Male","30","30","57000","52960"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","Female","125","115","33570","31870"
"In post","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","Male","120","110","34540","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","AA/AO","Female","195","165","24930","25630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","AA/AO","Male","90","85","25080","25630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","EO","Female","280","255","30760","30550"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","EO","Male","175","165","30720","29570"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","G6/G7","Female","305","290","62650","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","G6/G7","Male","350","340","63200","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","SCS level","Female","30","30","87800","81140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","SCS level","Male","30","30","86830","81530"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","SEO/HEO","Female","505","485","38860","38340"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","SEO/HEO","Male","500","480","39230","39800"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","AA/AO","Female","110","95","24980","25630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","AA/AO","Male","80","80","24920","25630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","EO","Female","315","295","30390","29570"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","EO","Male","290","285","30400","29570"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","G6/G7","Female","460","435","63160","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","G6/G7","Male","585","565","63410","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","SCS level","Female","70","70","89540","82470"
"In post","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","SCS level","Male","80","75","88190","79930"
