"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal Aid Agency","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Legal Aid Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Legal Aid Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","G6/G7","Heterosexual / straight","35","35","60120","55510"
"In post","2021","Legal Aid Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","SEO/HEO","Heterosexual / straight","65","60","39910","38280"
"In post","2021","Legal Aid Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","AA/AO","Heterosexual / straight","80","75","18920","18890"
"In post","2021","Legal Aid Agency","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","EO","Heterosexual / straight","75","70","22840","21530"
"In post","2021","Legal Aid Agency","North East (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","SEO/HEO","Heterosexual / straight","50","45","31250","30990"
"In post","2021","Legal Aid Agency","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","AA/AO","Heterosexual / straight","75","70","20120","19930"
"In post","2021","Legal Aid Agency","North West (England)","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","EO","Heterosexual / straight","60","60","23550","22570"
"In post","2021","Legal Aid Agency","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","SEO/HEO","Heterosexual / straight","50","45","32470","31100"
"In post","2021","Legal Aid Agency","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","AA/AO","Heterosexual / straight","35","35","20290","19930"
"In post","2021","Legal Aid Agency","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
