"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Legal","Operational Delivery","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Southern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Central Scotland","Undeclared","30","[c]","26410","22820"
"Leaver CS","2021","Legal","Operational Delivery","West Midlands","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other","Inner London - West","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Policy","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Policy","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","North Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Internal Audit","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Internal Audit","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Inner London - West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Inner London - West","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
