"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inspector of Education and Training","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inspector of Education and Training","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","G7","Heterosexual / straight","30","[c]","52460","51250"
"Leaver CS","2021","30-39","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
