"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Na h-Eileanan Siar","30","30","25760","21010"
"In post","2021","30-39","Newry, Mourne and Down","5","5","[c]","[c]"
"In post","2021","30-39","North and North East Lincolnshire","160","140","25380","25040"
"In post","2021","30-39","North and West Norfolk","155","140","26900","26810"
"In post","2021","30-39","North Hampshire","170","160","31560","27570"
"In post","2021","30-39","North Lanarkshire","520","485","25960","25560"
"In post","2021","30-39","North Northamptonshire","100","85","24530","22920"
"In post","2021","30-39","North Nottinghamshire","210","205","29310","27570"
"In post","2021","30-39","North Yorkshire CC","265","255","30180","27720"
"In post","2021","30-39","Northumberland","65","60","27620","27570"
"In post","2021","30-39","Norwich and East Norfolk","335","310","28930","26810"
"In post","2021","30-39","Nottingham","1625","1545","30710","27570"
"In post","2021","30-39","Orkney Islands","5","5","[c]","[c]"
"In post","2021","30-39","Overseas","1065","1060","47130","50940"
"In post","2021","30-39","Oxfordshire","470","440","30980","30400"
"In post","2021","30-39","Perth and Kinross and Stirling","285","275","29530","28170"
"In post","2021","30-39","Peterborough","275","245","27540","24890"
"In post","2021","30-39","Plymouth","555","515","29850","27570"
"In post","2021","30-39","Portsmouth","615","580","30290","27570"
"In post","2021","30-39","Powys","85","80","29660","27570"
"In post","2021","30-39","Redbridge and Waltham Forest","180","170","29290","31060"
"In post","2021","30-39","Sandwell","95","90","27380","27570"
"In post","2021","30-39","Scottish Borders","115","105","29250","27570"
"In post","2021","30-39","Sefton","1195","1120","27900","25560"
"In post","2021","30-39","Sheffield","1685","1570","32620","29730"
"In post","2021","30-39","Shetland Islands","10","10","29500","26590"
"In post","2021","30-39","Shropshire CC","170","165","27350","26350"
"In post","2021","30-39","Solihull","315","295","28060","25560"
"In post","2021","30-39","Somerset","400","375","31150","31950"
"In post","2021","30-39","South and West Derbyshire","225","200","29570","27570"
"In post","2021","30-39","South Ayrshire","50","45","28780","27570"
"In post","2021","30-39","South Hampshire","635","590","32940","30130"
"In post","2021","30-39","South Lanarkshire","865","815","30770","26120"
"In post","2021","30-39","South Nottinghamshire","150","145","29760","27690"
"In post","2021","30-39","South Teesside","185","170","25910","23840"
"In post","2021","30-39","South West Wales","305","285","28840","27570"
"In post","2021","30-39","Southampton","280","255","32660","27570"
"In post","2021","30-39","Southend-on-Sea","140","125","31030","29290"
"In post","2021","30-39","Staffordshire CC","800","765","29080","27450"
"In post","2021","30-39","Stoke-on-Trent","220","205","25040","22920"
"In post","2021","30-39","Suffolk","735","685","28620","27570"
"In post","2021","30-39","Sunderland","765","690","25110","25560"
"In post","2021","30-39","Swansea","2345","2120","26190","21590"
"In post","2021","30-39","Swindon","95","90","33630","30360"
"In post","2021","30-39","Telford and Wrekin","305","290","32720","27570"
"In post","2021","30-39","Thurrock","70","65","26220","25310"
"In post","2021","30-39","Torbay","60","50","26940","27570"
"In post","2021","30-39","Tower Hamlets","1815","1765","49490","50520"
"In post","2021","30-39","Tyneside","3590","3360","29280","25560"
"In post","2021","30-39","Unknown","780","765","36640","32700"
"In post","2021","30-39","Wakefield","325","305","28700","27380"
"In post","2021","30-39","Walsall","115","100","24900","27570"
"In post","2021","30-39","Wandsworth","200","195","33090","33260"
"In post","2021","30-39","Warrington","620","600","32190","30640"
"In post","2021","30-39","Warwickshire","220","200","26040","24890"
"In post","2021","30-39","West Cumbria","225","205","27880","25100"
"In post","2021","30-39","West Essex","100","95","29190","29070"
"In post","2021","30-39","West Kent","70","65","36410","37320"
"In post","2021","30-39","West Lothian","95","90","30340","27570"
"In post","2021","30-39","West Northamptonshire","215","200","25560","24440"
"In post","2021","30-39","West Surrey","395","375","32060","30300"
"In post","2021","30-39","West Sussex (North East)","220","210","28400","26550"
"In post","2021","30-39","West Sussex (South West)","130","120","30620","27570"
"In post","2021","30-39","Westminster","14715","14340","50400","52850"
"In post","2021","30-39","Wiltshire","1575","1500","35570","34530"
"In post","2021","30-39","Wirral","295","270","26450","22350"
"In post","2021","30-39","Wolverhampton","140","125","24680","27570"
"In post","2021","30-39","Worcestershire","430","410","27430","25790"
"In post","2021","30-39","York","520","490","34150","31360"
"In post","2021","40-49","Aberdeen City and Aberdeenshire","445","425","40490","33650"
"In post","2021","40-49","Angus and Dundee City","480","450","26630","22230"
"In post","2021","40-49","Antrim and Newtownabbey","45","45","23960","20310"
"In post","2021","40-49","Ards and North Down","65","65","25600","20810"
"In post","2021","40-49","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Barking & Dagenham and Havering","135","120","30470","31060"
"In post","2021","40-49","Barnet","370","345","44770","41350"
"In post","2021","40-49","Barnsley, Doncaster and Rotherham","685","610","28030","27570"
"In post","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","2880","2765","41860","40160"
"In post","2021","40-49","Bedford","185","175","31000","29530"
"In post","2021","40-49","Belfast","720","675","29200","25560"
"In post","2021","40-49","Berkshire","675","640","36010","32120"
"In post","2021","40-49","Bexley and Greenwich","350","345","32240","31060"
"In post","2021","40-49","Birmingham","2700","2505","33770","28130"
"In post","2021","40-49","Blackburn with Darwen","155","135","27430","27570"
"In post","2021","40-49","Blackpool","1360","1250","29920","27570"
"In post","2021","40-49","Bournemouth and Poole","160","145","27690","27570"
"In post","2021","40-49","Bradford","685","595","27800","25560"
"In post","2021","40-49","Breckland and South Norfolk","105","100","30040","27570"
"In post","2021","40-49","Brent","115","105","31710","31060"
"In post","2021","40-49","Bridgend and Neath Port Talbot","165","150","28290","27570"
"In post","2021","40-49","Brighton and Hove","155","135","33100","27570"
"In post","2021","40-49","Bristol, City of","1610","1490","38700","34340"
"In post","2021","40-49","Bromley","85","75","29830","31060"
"In post","2021","40-49","Buckinghamshire CC","355","340","34130","32990"
"In post","2021","40-49","Caithness and Sutherland and Ross and Cromarty","40","40","29440","27570"
"In post","2021","40-49","Calderdale and Kirklees","255","225","26830","27570"
"In post","2021","40-49","Cambridgeshire CC","785","745","35740","33100"
"In post","2021","40-49","Camden and City of London","800","760","42820","36160"
"In post","2021","40-49","Cardiff and Vale of Glamorgan","2740","2570","36960","31810"
"In post","2021","40-49","Causeway Coast and Glens","20","20","20300","20310"
"In post","2021","40-49","Central Bedfordshire","85","85","31570","28370"
"In post","2021","40-49","Central Hampshire","955","920","38440","37320"
"In post","2021","40-49","Central Valleys","480","455","35960","31780"
"In post","2021","40-49","Cheshire East","170","160","32800","27570"
"In post","2021","40-49","Cheshire West and Chester","95","85","26790","27570"
"In post","2021","40-49","Chorley and West Lancashire","295","285","31730","31650"
"In post","2021","40-49","City of Edinburgh","3070","2915","41910","37530"
"In post","2021","40-49","Clackmannanshire and Fife","270","255","30840","27570"
"In post","2021","40-49","Conwy and Denbighshire","185","175","36850","37170"
"In post","2021","40-49","Cornwall and Isles of Scilly","370","335","27920","27570"
"In post","2021","40-49","Coventry","670","635","41450","37680"
"In post","2021","40-49","Croydon","2330","2210","40970","36160"
"In post","2021","40-49","Darlington","275","260","37590","36500"
"In post","2021","40-49","Derby","260","230","27350","26780"
"In post","2021","40-49","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Devon CC","1440","1325","34160","31580"
"In post","2021","40-49","Dorset CC","450","430","30860","29060"
"In post","2021","40-49","Dudley","335","290","25550","27570"
"In post","2021","40-49","Dumfries and Galloway","105","95","29200","27570"
"In post","2021","40-49","Durham CC","1250","1150","27950","25790"
"In post","2021","40-49","Ealing","95","90","31960","31060"
"In post","2021","40-49","East Ayrshire and North Ayrshire mainland","225","205","27420","27570"
"In post","2021","40-49","East Cumbria","280","250","28860","25950"
"In post","2021","40-49","East Derbyshire","100","90","27260","27570"
"In post","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","450","435","32140","31460"
"In post","2021","40-49","East Kent","1095","1025","28920","27370"
"In post","2021","40-49","East Lancashire","135","120","26370","27570"
"In post","2021","40-49","East Lothian and Midlothian","30","25","28180","27570"
"In post","2021","40-49","East Merseyside","265","240","27830","27570"
"In post","2021","40-49","East Riding of Yorkshire","355","340","29690","27570"
"In post","2021","40-49","East Surrey","195","190","36130","34750"
"In post","2021","40-49","East Sussex CC","465","415","28270","27570"
"In post","2021","40-49","Enfield","60","55","30320","31060"
"In post","2021","40-49","Essex Haven Gateway","265","250","32240","29390"
"In post","2021","40-49","Essex Thames Gateway","210","185","27930","29290"
"In post","2021","40-49","Falkirk","460","405","27360","27570"
"In post","2021","40-49","Fermanagh and Omagh","5","5","[c]","[c]"
"In post","2021","40-49","Flintshire and Wrexham","470","450","29020","27570"
"In post","2021","40-49","Glasgow City","2660","2510","34310","28780"
"In post","2021","40-49","Gloucestershire","305","280","30170","27570"
"In post","2021","40-49","Greater Manchester North East","265","250","28090","27570"
"In post","2021","40-49","Greater Manchester North West","500","450","25820","24920"
"In post","2021","40-49","Greater Manchester South East","300","275","26740","24320"
"In post","2021","40-49","Greater Manchester South West","1355","1290","32770","29340"
"In post","2021","40-49","Gwent Valleys","265","240","29970","27570"
"In post","2021","40-49","Gwynedd","180","170","26770","23830"
"In post","2021","40-49","Hackney and Newham","625","575","34010","31060"
"In post","2021","40-49","Haringey and Islington","345","325","32260","31060"
"In post","2021","40-49","Harrow and Hillingdon","845","785","31930","29170"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","340","310","28140","27570"
"In post","2021","40-49","Heart of Essex","270","255","33910","29570"
"In post","2021","40-49","Herefordshire, County of","100","95","28020","26670"
"In post","2021","40-49","Hertfordshire","620","585","37630","32690"
"In post","2021","40-49","Hounslow and Richmond upon Thames","630","595","34390","31800"
"In post","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","215","200","31090","27570"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","260","245","31420","27570"
"In post","2021","40-49","Isle of Anglesey","70","70","28240","26670"
"In post","2021","40-49","Isle of Wight","180","165","28090","27570"
"In post","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","170","160","33900","31550"
"In post","2021","40-49","Kent Thames Gateway","350","340","31680","31240"
"In post","2021","40-49","Kingston upon Hull, City of","440","400","28540","27570"
"In post","2021","40-49","Lambeth","1030","965","47040","43630"
"In post","2021","40-49","Lancaster and Wyre","235","220","30570","27570"
"In post","2021","40-49","Leeds","2720","2555","36140","31810"
"In post","2021","40-49","Leicester","665","590","27790","27130"
"In post","2021","40-49","Leicestershire CC and Rutland","465","435","31700","27650"
"In post","2021","40-49","Lewisham and Southwark","305","290","35280","31060"
"In post","2021","40-49","Lincolnshire","575","545","28950","27380"
"In post","2021","40-49","Lisburn and Castlereagh","110","110","27160","25150"
"In post","2021","40-49","Liverpool","2430","2270","30930","26560"
"In post","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","80","75","29230","28120"
"In post","2021","40-49","Luton","125","110","26290","27200"
"In post","2021","40-49","Manchester","2135","2035","36300","31810"
"In post","2021","40-49","Medway","310","295","32100","29500"
"In post","2021","40-49","Merton, Kingston upon Thames and Sutton","125","120","32390","31060"
"In post","2021","40-49","Mid Kent","180","165","31460","29290"
"In post","2021","40-49","Mid Lancashire","1635","1480","28340","25560"
"In post","2021","40-49","Milton Keynes","455","435","34610","30620"
"In post","2021","40-49","Monmouthshire and Newport","1345","1255","37840","36030"
"In post","2021","40-49","Na h-Eileanan Siar","50","45","25810","22230"
"In post","2021","40-49","Newry, Mourne and Down","20","20","20570","20310"
"In post","2021","40-49","North and North East Lincolnshire","195","170","26830","27570"
"In post","2021","40-49","North and West Norfolk","200","190","29140","27570"
"In post","2021","40-49","North Hampshire","230","220","35740","30680"
"In post","2021","40-49","North Lanarkshire","510","470","27370","25560"
"In post","2021","40-49","North Northamptonshire","120","105","26230","27570"
"In post","2021","40-49","North Nottinghamshire","210","200","30460","27570"
"In post","2021","40-49","North Yorkshire CC","425","410","31060","27570"
"In post","2021","40-49","Northumberland","105","95","29430","27570"
"In post","2021","40-49","Norwich and East Norfolk","460","420","31340","27570"
"In post","2021","40-49","Nottingham","1905","1775","33920","31810"
"In post","2021","40-49","Orkney Islands","10","10","30750","29190"
"In post","2021","40-49","Overseas","1175","1170","52150","54030"
"In post","2021","40-49","Oxfordshire","595","570","34480","31810"
"In post","2021","40-49","Perth and Kinross and Stirling","290","280","32210","29190"
"In post","2021","40-49","Peterborough","370","330","29380","26110"
