"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","AA/AO","10","10","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","EO","5","5","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","G6/G7","10","10","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","SEO/HEO","30","25","35890","35420"
"In post","2021","Communications","South West (England)","Dorset and Somerset","AA/AO","5","5","[c]","[c]"
"In post","2021","Communications","South West (England)","Dorset and Somerset","EO","10","10","27940","29200"
"In post","2021","Communications","South West (England)","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2021","Communications","South West (England)","Dorset and Somerset","SEO/HEO","20","20","35930","33840"
"In post","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","35","26340","26670"
"In post","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","30","30","56020","54740"
"In post","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","130","120","35410","35900"
"In post","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","East Wales","AA/AO","20","15","23050","23830"
"In post","2021","Communications","Wales","East Wales","EO","45","40","27510","28850"
"In post","2021","Communications","Wales","East Wales","G6/G7","40","35","58630","59240"
"In post","2021","Communications","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","East Wales","SEO/HEO","150","140","37570","37410"
"In post","2021","Communications","Wales","West Wales and The Valleys","AA/AO","20","15","21890","21590"
"In post","2021","Communications","Wales","West Wales and The Valleys","EO","35","35","26990","26700"
"In post","2021","Communications","Wales","West Wales and The Valleys","G6/G7","5","5","[c]","[c]"
"In post","2021","Communications","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","West Wales and The Valleys","SEO/HEO","35","35","36140","33840"
"In post","2021","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","10","35690","36750"
"In post","2021","Communications","West Midlands (England)","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Shropshire and Staffordshire","EO","15","15","27120","26670"
"In post","2021","Communications","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","15","15","35310","33300"
"In post","2021","Communications","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","West Midlands","EO","15","15","24980","25000"
"In post","2021","Communications","West Midlands (England)","West Midlands","G6/G7","25","25","56560","53500"
"In post","2021","Communications","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","West Midlands","SEO/HEO","45","45","38770","37550"
"In post","2021","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","North Yorkshire","SEO/HEO","15","15","35770","36180"
"In post","2021","Communications","Yorkshire and The Humber","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","South Yorkshire","EO","10","10","25560","25000"
"In post","2021","Communications","Yorkshire and The Humber","South Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","South Yorkshire","SEO/HEO","30","30","36460","35610"
"In post","2021","Communications","Yorkshire and The Humber","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","West Yorkshire","G6/G7","35","35","56700","56260"
"In post","2021","Communications","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","West Yorkshire","SEO/HEO","20","15","37600","37150"
"In post","2021","Corporate Finance","East of England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","Inner London - East","EO","5","5","[c]","[c]"
"In post","2021","Corporate Finance","London","Inner London - East","G6/G7","5","5","[c]","[c]"
"In post","2021","Corporate Finance","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","Inner London - East","SEO/HEO","10","10","41200","42740"
"In post","2021","Corporate Finance","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","Inner London - West","G6/G7","30","30","60560","61710"
"In post","2021","Corporate Finance","London","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","Corporate Finance","London","Inner London - West","SEO/HEO","10","10","40310","42590"
"In post","2021","Corporate Finance","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Hampshire and Isle of Wight","G6/G7","10","10","47900","46450"
"In post","2021","Corporate Finance","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","10","30000","29060"
"In post","2021","Corporate Finance","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","54050","51740"
"In post","2021","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","15","32630","28690"
"In post","2021","Corporate Finance","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","10","10","36220","36060"
"In post","2021","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Bedfordshire and Hertfordshire","SEO/HEO","15","15","39390","38510"
"In post","2021","Counter Fraud","East of England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","East Anglia","EO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East of England","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Inner London - East","SEO/HEO","35","35","41520","43050"
"In post","2021","Counter Fraud","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Inner London - West","EO","60","55","27960","28470"
"In post","2021","Counter Fraud","London","Inner London - West","G6/G7","85","85","63490","62790"
"In post","2021","Counter Fraud","London","Inner London - West","SCS level","10","10","[c]","[c]"
"In post","2021","Counter Fraud","London","Inner London - West","SEO/HEO","185","180","37720","40000"
"In post","2021","Counter Fraud","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Outer London - South","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Counter Fraud","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Tees Valley and Durham","AA/AO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Tees Valley and Durham","EO","20","20","25250","25310"
"In post","2021","Counter Fraud","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
