"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chancellor's other departments","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","Female","70","[c]","28000","27680"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","Male","55","[c]","28610","27680"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","G6/G7","Female","45","[c]","57110","53380"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","G6/G7","Male","55","[c]","59380","53380"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","Female","230","[c]","35810","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","Male","240","[c]","35930","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","Female","30","[c]","21170","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","Female","30","[c]","34780","36740"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","Male","40","[c]","32340","32060"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","Female","70","[c]","24390","23320"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","Male","65","[c]","25350","23320"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","Female","35","[c]","38220","39820"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","Male","35","[c]","38990","39910"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
