"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Science and Engineering","G6/G7","Male","95","70","58510","57390"
"In post","2021","65+","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Science and Engineering","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","65+","Science and Engineering","SEO/HEO","Male","140","105","38180","38010"
"In post","2021","65+","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Science and Engineering","Unknown","Male","20","20","[c]","[c]"
"In post","2021","65+","Security","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","65+","Security","AA/AO","Male","140","120","22860","20310"
"In post","2021","65+","Security","EO","Female","5","5","[c]","[c]"
"In post","2021","65+","Security","EO","Male","35","35","25030","21330"
"In post","2021","65+","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","SEO/HEO","Male","20","15","[c]","[c]"
"In post","2021","65+","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Social Research","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","65+","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Statistics","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tax","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","65+","Tax","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","65+","Tax","EO","Female","55","35","28440","28130"
"In post","2021","65+","Tax","EO","Male","55","35","29250","28130"
"In post","2021","65+","Tax","G6/G7","Female","10","5","[c]","[c]"
"In post","2021","65+","Tax","G6/G7","Male","40","25","62790","58130"
"In post","2021","65+","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tax","SEO/HEO","Female","45","30","37780","38630"
"In post","2021","65+","Tax","SEO/HEO","Male","125","80","38010","36240"
"In post","2021","65+","Unknown","AA/AO","Female","815","580","21480","21010"
"In post","2021","65+","Unknown","AA/AO","Male","470","380","21760","21010"
"In post","2021","65+","Unknown","EO","Female","810","555","28190","27570"
"In post","2021","65+","Unknown","EO","Male","440","320","28160","27570"
"In post","2021","65+","Unknown","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","Male","60","45","63710","61010"
"In post","2021","65+","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2021","65+","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","Female","150","110","36240","34290"
"In post","2021","65+","Unknown","SEO/HEO","Male","130","95","38380","36350"
"In post","2021","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Veterinarian","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Veterinarian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Veterinarian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Veterinarian","SEO/HEO","Male","10","5","[c]","[c]"
"In post","2021","Unknown","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Delivery","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Delivery","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","SEO/HEO","Male","35","[c]","35860","35030"
"Leaver CS","2021","20-29","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Economics","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inspector of Education and Training","SEO/HEO","Female","[c]","[c]","[c]","[c]"
