"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
