"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","G6/G7","Heterosexual / straight","35","35","58040","56750"
"In post","2021","Chinese","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","SEO/HEO","Heterosexual / straight","45","45","38080","37410"
"In post","2021","Chinese","Policy","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Chinese","Policy","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
