"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Undeclared","Department for Transport","EO","35","35","28730","28650"
"In post","2021","Unknown","Undeclared","Department for Transport","G6/G7","30","30","62280","59540"
"In post","2021","Unknown","Undeclared","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department for Transport","SEO/HEO","55","50","40340","39470"
"In post","2021","Unknown","Undeclared","Department for Work and Pensions","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department for Work and Pensions","EO","10","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department of Health and Social Care","AA/AO","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department of Health and Social Care","EO","45","40","28030","27900"
"In post","2021","Unknown","Undeclared","Department of Health and Social Care","G6/G7","120","115","58660","55030"
"In post","2021","Unknown","Undeclared","Department of Health and Social Care","SCS level","15","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department of Health and Social Care","SEO/HEO","110","105","38490","38470"
"In post","2021","Unknown","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HM Revenue and Customs","AA/AO","110","100","21220","21440"
"In post","2021","Unknown","Undeclared","HM Revenue and Customs","EO","70","60","27350","27230"
"In post","2021","Unknown","Undeclared","HM Revenue and Customs","G6/G7","40","40","55750","52580"
"In post","2021","Unknown","Undeclared","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HM Revenue and Customs","SEO/HEO","140","135","35410","35000"
"In post","2021","Unknown","Undeclared","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Defence","AA/AO","60","60","27220","22360"
"In post","2021","Unknown","Undeclared","Ministry of Defence","EO","50","45","28620","26670"
"In post","2021","Unknown","Undeclared","Ministry of Defence","G6/G7","95","90","53950","48160"
"In post","2021","Unknown","Undeclared","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Defence","SEO/HEO","165","160","36290","37320"
"In post","2021","Unknown","Undeclared","Ministry of Defence","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Justice","AA/AO","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","National Crime Agency","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","National Crime Agency","EO","70","70","30460","28840"
"In post","2021","Unknown","Undeclared","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","National Crime Agency","SEO/HEO","45","45","43560","43710"
"In post","2021","Unknown","Undeclared","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Office for Standards in Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Office for Standards in Education","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Office of Gas and Electricity Markets","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Office of Gas and Electricity Markets","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Other Cabinet Office Agencies","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Other Cabinet Office Agencies","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Scottish Government","AA/AO","90","85","25040","25870"
"In post","2021","Unknown","Undeclared","Scottish Government","EO","210","195","33120","33650"
"In post","2021","Unknown","Undeclared","Scottish Government","G6/G7","25","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Scottish Government","SEO/HEO","70","65","40680","39500"
"In post","2021","Unknown","Undeclared","United Kingdom Statistics Authority","AA/AO","15","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","United Kingdom Statistics Authority","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","United Kingdom Statistics Authority","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Welsh Government","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Welsh Government","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Welsh Government","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Attorney General's Departments","AA/AO","120","115","21290","20250"
"In post","2021","Unknown","Unknown","Attorney General's Departments","EO","115","110","27830","27440"
"In post","2021","Unknown","Unknown","Attorney General's Departments","G6/G7","410","380","60850","60760"
"In post","2021","Unknown","Unknown","Attorney General's Departments","SCS level","35","35","87120","79880"
"In post","2021","Unknown","Unknown","Attorney General's Departments","SEO/HEO","100","100","36960","38000"
"In post","2021","Unknown","Unknown","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Cabinet Office","AA/AO","165","155","21270","20920"
"In post","2021","Unknown","Unknown","Cabinet Office","EO","160","160","27180","27500"
"In post","2021","Unknown","Unknown","Cabinet Office","G6/G7","920","905","61520","55910"
"In post","2021","Unknown","Unknown","Cabinet Office","SCS level","450","445","86990","72540"
"In post","2021","Unknown","Unknown","Cabinet Office","SEO/HEO","2160","2150","31330","29250"
"In post","2021","Unknown","Unknown","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Chancellor's other departments","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Charity Commission","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Charity Commission","G6/G7","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Charity Commission","SEO/HEO","35","30","34100","31880"
"In post","2021","Unknown","Unknown","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Competition and Markets Authority","G6/G7","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Competition and Markets Authority","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","320","310","20930","20880"
"In post","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","EO","420","410","25150","24250"
"In post","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","240","235","57540","55440"
"In post","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","590","575","36700","35560"
"In post","2021","Unknown","Unknown","Department for Digital, Culture, Media and Sport","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","80","80","58980","58600"
"In post","2021","Unknown","Unknown","Department for Digital, Culture, Media and Sport","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","80","80","36760","34020"
"In post","2021","Unknown","Unknown","Department for Education","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Education","EO","120","120","26750","25000"
"In post","2021","Unknown","Unknown","Department for Education","G6/G7","175","175","56290","53760"
"In post","2021","Unknown","Unknown","Department for Education","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Education","SEO/HEO","265","260","35250","36500"
"In post","2021","Unknown","Unknown","Department for Education","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","95","85","22270","21050"
"In post","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","EO","125","115","26530","25330"
"In post","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","280","270","54940","53640"
"In post","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","SCS level","35","35","84380","76280"
"In post","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","440","425","35130","35900"
"In post","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for International Trade","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for International Trade","EO","65","60","26770","26510"
"In post","2021","Unknown","Unknown","Department for International Trade","G6/G7","245","245","55220","51970"
"In post","2021","Unknown","Unknown","Department for International Trade","SCS level","30","30","88170","78450"
"In post","2021","Unknown","Unknown","Department for International Trade","SEO/HEO","305","305","35140","33670"
"In post","2021","Unknown","Unknown","Department for Transport","AA/AO","715","655","21880","21590"
"In post","2021","Unknown","Unknown","Department for Transport","EO","485","475","27400","26470"
"In post","2021","Unknown","Unknown","Department for Transport","G6/G7","50","45","64120","58370"
"In post","2021","Unknown","Unknown","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Transport","SEO/HEO","170","165","36250","34730"
"In post","2021","Unknown","Unknown","Department for Work and Pensions","AA/AO","770","720","21240","21010"
"In post","2021","Unknown","Unknown","Department for Work and Pensions","EO","1665","1610","28360","27570"
"In post","2021","Unknown","Unknown","Department for Work and Pensions","G6/G7","125","125","59460","57700"
"In post","2021","Unknown","Unknown","Department for Work and Pensions","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Work and Pensions","SEO/HEO","225","220","36640","36650"
"In post","2021","Unknown","Unknown","Department of Health and Social Care","AA/AO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Department of Health and Social Care","EO","250","245","26550","27270"
"In post","2021","Unknown","Unknown","Department of Health and Social Care","G6/G7","705","695","57370","53360"
"In post","2021","Unknown","Unknown","Department of Health and Social Care","SCS level","120","115","93890","85000"
"In post","2021","Unknown","Unknown","Department of Health and Social Care","SEO/HEO","775","760","34810","32790"
"In post","2021","Unknown","Unknown","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","AA/AO","50","50","23420","23000"
"In post","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","EO","85","85","27670","26560"
"In post","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","G6/G7","525","515","56590","55060"
"In post","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","SCS level","45","45","84120","76140"
"In post","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","380","375","37450","38600"
"In post","2021","Unknown","Unknown","HM Land Registry","AA/AO","630","605","22430","22350"
"In post","2021","Unknown","Unknown","HM Land Registry","EO","165","160","27840","27130"
"In post","2021","Unknown","Unknown","HM Land Registry","G6/G7","50","45","61090","60520"
"In post","2021","Unknown","Unknown","HM Land Registry","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","HM Land Registry","SEO/HEO","105","105","38760","38450"
"In post","2021","Unknown","Unknown","HM Revenue and Customs","AA/AO","6770","6095","20480","20140"
"In post","2021","Unknown","Unknown","HM Revenue and Customs","EO","3570","3415","25990","25560"
"In post","2021","Unknown","Unknown","HM Revenue and Customs","G6/G7","920","895","57650","58130"
"In post","2021","Unknown","Unknown","HM Revenue and Customs","SCS level","60","60","93920","82690"
"In post","2021","Unknown","Unknown","HM Revenue and Customs","SEO/HEO","3315","3220","34320","31810"
"In post","2021","Unknown","Unknown","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HM Treasury","G6/G7","30","30","60540","59580"
"In post","2021","Unknown","Unknown","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HM Treasury","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office","AA/AO","495","475","21810","21430"
