"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
