"Status","Year","Age","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","London","London","560","555","38420","33210"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","35","35","29120","30190"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","85","85","26310","23050"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","20","20","33990","30870"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","10","10","36510","30190"
"In post","2021","20-29","Ministry of Justice","East Midlands (England)","Outside London","1255","1235","23650","23910"
"In post","2021","20-29","Ministry of Justice","East of England","Outside London","1220","1205","25970","25850"
"In post","2021","20-29","Ministry of Justice","London","London","2890","2870","30520","30220"
"In post","2021","20-29","Ministry of Justice","North East (England)","Outside London","575","570","24000","23970"
"In post","2021","20-29","Ministry of Justice","North West (England)","Outside London","1315","1295","23940","23840"
"In post","2021","20-29","Ministry of Justice","Scotland","Outside London","65","65","22290","19930"
"In post","2021","20-29","Ministry of Justice","South East (England)","Outside London","1800","1780","27260","27850"
"In post","2021","20-29","Ministry of Justice","South West (England)","Outside London","880","865","24080","23970"
"In post","2021","20-29","Ministry of Justice","Unknown","Unknown","10","10","21300","20610"
"In post","2021","20-29","Ministry of Justice","Wales","Outside London","720","710","23710","22920"
"In post","2021","20-29","Ministry of Justice","West Midlands (England)","Outside London","1670","1635","23250","22850"
"In post","2021","20-29","Ministry of Justice","Yorkshire and The Humber","Outside London","1640","1615","24360","24000"
"In post","2021","20-29","National Crime Agency","East Midlands (England)","Outside London","25","25","28440","28840"
"In post","2021","20-29","National Crime Agency","East of England","Outside London","20","20","32850","33450"
"In post","2021","20-29","National Crime Agency","London","London","335","335","34900","36200"
"In post","2021","20-29","National Crime Agency","North East (England)","Outside London","15","15","30350","32770"
"In post","2021","20-29","National Crime Agency","North West (England)","Outside London","255","255","29970","30640"
"In post","2021","20-29","National Crime Agency","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","South East (England)","Outside London","50","50","30890","32260"
"In post","2021","20-29","National Crime Agency","South West (England)","Outside London","120","120","29990","28840"
"In post","2021","20-29","National Crime Agency","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","West Midlands (England)","Outside London","70","70","30830","30640"
"In post","2021","20-29","National Crime Agency","Yorkshire and The Humber","Outside London","25","25","31110","32770"
"In post","2021","20-29","Northern Ireland Office","London","London","20","20","44520","41410"
"In post","2021","20-29","Northern Ireland Office","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","East Midlands (England)","Outside London","15","15","24200","21160"
"In post","2021","20-29","Office for Standards in Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","London","London","40","40","33480","34700"
"In post","2021","20-29","Office for Standards in Education","North West (England)","Outside London","60","60","26910","25620"
"In post","2021","20-29","Office for Standards in Education","South West (England)","Outside London","30","30","29000","25880"
"In post","2021","20-29","Office for Standards in Education","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","London","London","180","180","33980","34240"
"In post","2021","20-29","Office of Gas and Electricity Markets","Scotland","Outside London","165","165","27730","24650"
"In post","2021","20-29","Office of Gas and Electricity Markets","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","25","25","31420","31000"
"In post","2021","20-29","Office of Rail and Road","London","London","20","20","34630","31910"
"In post","2021","20-29","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","East of England","Outside London","30","30","26260","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","London","London","25","25","36840","34550"
"In post","2021","20-29","Other Cabinet Office Agencies","North West (England)","Outside London","65","65","27930","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Wales","Outside London","20","20","29070","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","West Midlands (England)","Outside London","15","15","29410","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Scotland Office","London","London","10","10","29140","27090"
"In post","2021","20-29","Scotland Office","Scotland","Outside London","15","15","32350","30750"
"In post","2021","20-29","Scottish Government","London","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Scotland","Outside London","3465","3400","27500","26160"
"In post","2021","20-29","The National Archives","London","London","75","75","26800","23960"
"In post","2021","20-29","UK Export Finance","London","London","70","65","35960","33000"
"In post","2021","20-29","UK Supreme Court","London","London","15","15","33510","37230"
"In post","2021","20-29","United Kingdom Statistics Authority","London","London","195","195","33990","32540"
"In post","2021","20-29","United Kingdom Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","South East (England)","Outside London","370","350","28300","29540"
"In post","2021","20-29","United Kingdom Statistics Authority","Wales","Outside London","655","650","29500","29540"
"In post","2021","20-29","Wales Office","London","London","5","5","[c]","[c]"
"In post","2021","20-29","Wales Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","London","London","10","10","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","West Midlands (England)","Outside London","20","20","30340","29000"
"In post","2021","20-29","Welsh Government","Wales","Outside London","555","545","26990","23830"
"In post","2021","30-39","Attorney General's Departments","East Midlands (England)","Outside London","95","90","39050","44740"
"In post","2021","30-39","Attorney General's Departments","East of England","Outside London","100","90","37800","36240"
"In post","2021","30-39","Attorney General's Departments","London","London","1255","1195","49310","51250"
"In post","2021","30-39","Attorney General's Departments","North East (England)","Outside London","70","65","36500","33610"
"In post","2021","30-39","Attorney General's Departments","North West (England)","Outside London","165","155","38220","38000"
