"Status","Year","Function_of_post","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Legal","HM Land Registry","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","HM Land Registry","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal Aid Agency","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal Aid Agency","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Courts and Tribunals Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Courts and Tribunals Service","Scottish Government","Undeclared","100","[c]","27690","22820"
"Leaver CS","2021","Legal","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Export Finance","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Export Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","UK Supreme Court","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Revenue Authority","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Revenue Authority","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","125","[c]","28760","24370"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Cabinet Office","Heterosexual / straight","40","[c]","48920","34510"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Cabinet Office","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","65","[c]","38530","28420"
"Leaver CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Criminal Injuries Compensation Authority","Ministry of Justice","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Criminal Injuries Compensation Authority","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Commercial Service","Other Cabinet Office Agencies","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Commercial Service","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Commercial Service","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Scottish Government","Heterosexual / straight","55","[c]","24850","22220"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Ministry of Defence","Heterosexual / straight","90","[c]","28290","26480"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Ministry of Defence","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Ministry of Defence","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","90","[c]","53190","52840"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","35","[c]","53260","40220"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","160","[c]","37490","32400"
"Leaver CS","2021","No function","Department for International Trade","Department for International Trade","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Department for International Trade","Unknown","55","[c]","29110","18200"
"Leaver CS","2021","No function","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport (excl. agencies)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport (excl. agencies)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","125","[c]","21210","21590"
"Leaver CS","2021","No function","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","55","[c]","20220","21170"
"Leaver CS","2021","No function","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","45","[c]","22300","21590"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","100","[c]","28940","26780"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","60","[c]","28750","26780"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Department for Transport","Unknown","45","[c]","24420","25170"
"Leaver CS","2021","No function","ESTYN","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","ESTYN","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","ESTYN","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Food Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Food Standards Agency","Unknown","10","[c]","[c]","[c]"
