"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Westminster","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
