"Status","Year","Disability","Organisation","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","60315","53620","27010","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","680","630","30160","27570"
"In post","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","530","505","52520","53360"
"In post","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","335","320","45740","46000"
"In post","2021","Declared non-disabled","Disclosure Scotland","Scottish Government","Outside London","130","120","28110","22230"
"In post","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","4430","3930","26540","21590"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","London","230","215","32510","30780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","Outside London","3020","2825","29920","26780"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","Department for Education","London","245","240","50890","53710"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","Department for Education","Outside London","1140","1105","40960","36960"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Education Scotland","Scottish Government","Outside London","125","120","57550","66290"
"In post","2021","Declared non-disabled","ESTYN","ESTYN","Outside London","100","90","58270","74730"
"In post","2021","Declared non-disabled","FCDO Services","Foreign, Commonwealth and Development Office","London","140","135","48380","44820"
"In post","2021","Declared non-disabled","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","650","625","38950","34770"
"In post","2021","Declared non-disabled","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","110","110","40910","40330"
"In post","2021","Declared non-disabled","Food Standards Agency","Food Standards Agency","London","265","255","42630","40960"
"In post","2021","Declared non-disabled","Food Standards Agency","Food Standards Agency","Outside London","545","525","33880","28800"
"In post","2021","Declared non-disabled","Food Standards Scotland","Scottish Government","Outside London","105","105","35710","30650"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","2660","2600","49670","44580"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","735","710","39310","33930"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","1540","1540","52370","53470"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","Scottish Government","Outside London","905","875","31700","30160"
"In post","2021","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","London","140","135","69220","65470"
"In post","2021","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","HM Treasury","London","135","130","53120","51820"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","HM Treasury","Outside London","225","210","46390","44150"
"In post","2021","Declared non-disabled","Government Legal Department","Attorney General's Departments","London","1795","1675","53930","51830"
"In post","2021","Declared non-disabled","Government Legal Department","Attorney General's Departments","Outside London","60","55","56070","54240"
"In post","2021","Declared non-disabled","Government Property Agency","Other Cabinet Office Agencies","London","55","55","53380","54700"
"In post","2021","Declared non-disabled","Government Property Agency","Other Cabinet Office Agencies","Outside London","95","95","48570","49700"
"In post","2021","Declared non-disabled","Government Property Agency","Other Cabinet Office Agencies","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","London","125","120","48340","45380"
"In post","2021","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","Outside London","1910","1790","43520","41000"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Ministry of Justice","London","2995","2805","29530","23500"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Ministry of Justice","Outside London","8705","7675","23720","20100"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Ministry of Justice","Unknown","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","HM Land Registry","London","240","225","42320","37290"
"In post","2021","Declared non-disabled","HM Land Registry","HM Land Registry","Outside London","3450","3040","32460","27130"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","London","4075","3950","36580","33900"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Outside London","31800","30025","29720","27850"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","4685","4470","44580","38800"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","30425","27880","30900","28130"
"In post","2021","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","London","1395","1370","48780","52500"
"In post","2021","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","Outside London","50","45","30040","23780"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","Home Office","London","10605","10005","40050","35070"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","Home Office","Outside London","17605","16135","27170","25050"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","Home Office","Overseas","280","275","28060","27370"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","Home Office","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","215","205","41180","38590"
"In post","2021","Declared non-disabled","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","865","815","32960","31000"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","London","90","90","52530","53950"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","95","95","45100","49960"
"In post","2021","Declared non-disabled","Legal Aid Agency","Ministry of Justice","London","140","135","44490","40940"
"In post","2021","Declared non-disabled","Legal Aid Agency","Ministry of Justice","Outside London","750","700","26350","22570"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","Outside London","820","785","38840","35550"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","425","410","52130","53100"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","110","110","47130","43790"
"In post","2021","Declared non-disabled","Met Office","Department for Business, Energy and Industrial Strategy","London","40","35","42850","42300"
"In post","2021","Declared non-disabled","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","1925","1840","40240","39650"
