"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Analysis","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Communications","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Communications","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Communications","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Digital, Data & Technology","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Finance","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Human Resources","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Legal","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","AA/AO","60","[c]","21220","20650"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","G6/G7","100","[c]","57680","56300"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","SCS level","50","[c]","86410","78270"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","SEO/HEO","70","[c]","36190","35430"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","SEO/HEO","35","[c]","36320","37380"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Security","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","AA/AO","125","[c]","21240","21010"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","EO","225","[c]","27380","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","G6/G7","140","[c]","59150","57680"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","SCS level","40","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","SEO/HEO","215","[c]","36260","35310"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Communications","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Grants Management","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","No function","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","No function","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","No function","G6/G7","50","[c]","56740","55930"
"Leaver Dept.","2021","40-49","Unknown","No function","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","No function","SEO/HEO","40","[c]","37340","36180"
"Leaver Dept.","2021","40-49","Unknown","Project Delivery","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
