"Status","Year","Age","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for International Trade","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Transport (excl. agencies)","Inner London - West","15","[c]","43410","42470"
"New entrant CS","2021","30-39","Analysis","Department for Transport (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department of Health and Social Care (excl. agencies)","Inner London - West","15","[c]","53150","53360"
"New entrant CS","2021","30-39","Analysis","Department of Health and Social Care (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department of Health and Social Care (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Driver and Vehicle Licensing Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Government Actuary's Department","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Government Actuary's Department","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Prison and Probation Service","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Treasury (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Defence (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Justice (excl. agencies)","Inner London - East","10","[c]","39520","40480"
"New entrant CS","2021","30-39","Analysis","Ministry of Justice (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","East Wales","50","[c]","32570","36030"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","Hampshire and Isle of Wight","20","[c]","31830","29540"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","Inner London - West","30","[c]","39460","35180"
"New entrant CS","2021","30-39","Analysis","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Animal and Plant Health Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","Inner London - West","40","[c]","69450","68000"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Companies House","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Crown Commercial Service","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Crown Commercial Service","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Crown Commercial Service","Merseyside","10","[c]","30390","28780"
"New entrant CS","2021","30-39","Commercial","Crown Commercial Service","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Crown Prosecution Service","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Defence Equipment and Support","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Education (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Education (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department of Health and Social Care (excl. agencies)","Inner London - West","10","[c]","51440","44710"
"New entrant CS","2021","30-39","Commercial","Department of Health and Social Care (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department of Health and Social Care (excl. agencies)","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Driver and Vehicle Licensing Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Driver and Vehicle Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Government Actuary's Department","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","HM Prison and Probation Service","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","HM Prison and Probation Service","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","HM Revenue and Customs (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Insolvency Service","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Met Office","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Public Health England","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Registers of Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Submarine Delivery Agency","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","UK Export Finance","Inner London - West","15","[c]","46540","47840"
"New entrant CS","2021","30-39","Commercial","United Kingdom Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Attorney General's Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Cabinet Office (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Cabinet Office (excl. agencies)","Inner London - West","20","[c]","41790","40600"
"New entrant CS","2021","30-39","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Cabinet Office (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Crown Prosecution Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Crown Prosecution Service","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Crown Prosecution Service","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Defence Equipment and Support","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Defence Equipment and Support","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Defence Equipment and Support","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Education (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Education (excl. agencies)","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Education (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Transport (excl. agencies)","Inner London - West","10","[c]","48320","48500"
"New entrant CS","2021","30-39","Communications","Department of Health and Social Care (excl. agencies)","Inner London - West","10","[c]","39590","27270"
"New entrant CS","2021","30-39","Communications","Department of Health and Social Care (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Driver and Vehicle Licensing Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Forestry and Land Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","45","[c]","26580","25560"
"New entrant CS","2021","30-39","Communications","HM Revenue and Customs (excl. agencies)","East Wales","10","[c]","26810","25560"
"New entrant CS","2021","30-39","Communications","HM Revenue and Customs (excl. agencies)","Greater Manchester","50","[c]","27510","25560"
"New entrant CS","2021","30-39","Communications","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","80","[c]","26570","25560"
"New entrant CS","2021","30-39","Communications","HM Revenue and Customs (excl. agencies)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","HM Revenue and Customs (excl. agencies)","West Yorkshire","15","[c]","27510","25560"
"New entrant CS","2021","30-39","Communications","HM Treasury (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Maritime and Coastguard Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Medicines and Healthcare Products Regulatory Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Defence (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Justice (excl. agencies)","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Ministry of Justice (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Public Health England","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Public Health England","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Registers of Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","UK Hydrographic Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","United Kingdom Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Cabinet Office (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Cabinet Office (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Insolvency Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Insolvency Service","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Insolvency Service","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Serious Fraud Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","10","[c]","20680","20140"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","Eastern Scotland","60","[c]","20410","20140"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","80","[c]","20500","20140"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","Southern Scotland","25","[c]","20140","20140"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","West Midlands","15","[c]","20140","20140"
"New entrant CS","2021","30-39","Debt","HM Revenue and Customs (excl. agencies)","West Yorkshire","10","[c]","20140","20140"
"New entrant CS","2021","30-39","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","Inner London - East","45","[c]","49840","54700"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Companies House","East Wales","10","[c]","38350","36550"
"New entrant CS","2021","30-39","Digital, Data & Technology","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Criminal Injuries Compensation Authority","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Crown Commercial Service","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Crown Commercial Service","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Crown Commercial Service","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Crown Commercial Service","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Crown Commercial Service","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Crown Prosecution Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Debt Management Office","Inner London - West","[c]","[c]","[c]","[c]"
