"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Mixed","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scotland Office","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scotland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scotland Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scotland Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scotland Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scotland Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scottish Government","EO","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scottish Government","G7","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Scottish Government","HEO","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Scottish Government","SEO","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","The National Archives","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","The National Archives","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","The National Archives","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","The National Archives","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","The National Archives","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","The National Archives","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","United Kingdom Statistics Authority","G7","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","United Kingdom Statistics Authority","HEO","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","United Kingdom Statistics Authority","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Wales Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Wales Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Wales Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Wales Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Wales Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Welsh Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Welsh Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Welsh Government","G7","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Welsh Government","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Attorney General's Departments","G6","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Attorney General's Departments","G7","20","15","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Cabinet Office","G7","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Charity Commission","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","G7","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","HEO","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Education","G7","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Education","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Education","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Transport","EO","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Transport","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Transport","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Work and Pensions","AO","20","15","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Work and Pensions","EO","40","40","29350","29290"
"In post","2021","30-39","Other ethnicity","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Work and Pensions","HEO","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
