"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","45","[c]","26340","25070"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","London","90","[c]","43400","34970"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Outside London","60","[c]","30490","24920"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Unknown","25","[c]","34840","32450"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","10","[c]","36910","33640"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","10","[c]","45810","43700"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","43460","39400"
"Leaver Dept.","2021","Human Resources","Department for International Trade","London","15","[c]","43040","39120"
"Leaver Dept.","2021","Human Resources","Department for Transport","Outside London","15","[c]","36040","31930"
"Leaver Dept.","2021","Human Resources","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","London","15","[c]","40900","40860"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","Outside London","40","[c]","32190","27430"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","London","35","[c]","42970","36800"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Outside London","45","[c]","39210","34630"
"Leaver Dept.","2021","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office for Standards in Education","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","London","105","[c]","45370","50000"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Outside London","40","[c]","39930","32820"
"Leaver Dept.","2021","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","London","10","[c]","45460","52060"
"Leaver Dept.","2021","Legal","Ministry of Justice","Outside London","15","[c]","36530","35790"
"Leaver Dept.","2021","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scottish Government","Outside London","20","[c]","32880","29350"
"Leaver Dept.","2021","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office","London","405","[c]","47120","41820"
"Leaver Dept.","2021","No function","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office","Unknown","565","[c]","33550","32000"
"Leaver Dept.","2021","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","London","325","[c]","47380","40220"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Outside London","95","[c]","27090","24250"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Unknown","35","[c]","50470","53380"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","London","160","[c]","46530","49600"
"Leaver Dept.","2021","No function","Department for Education","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","London","265","[c]","41510","35620"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Outside London","130","[c]","32900","30040"
"Leaver Dept.","2021","No function","Department for International Trade","London","145","[c]","41900","37610"
"Leaver Dept.","2021","No function","Department for International Trade","Outside London","10","[c]","39340","37410"
"Leaver Dept.","2021","No function","Department for International Trade","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","No function","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Outside London","125","[c]","25690","21590"
"Leaver Dept.","2021","No function","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Outside London","20","[c]","33300","29540"
"Leaver Dept.","2021","No function","Department of Health and Social Care","London","25","[c]","49100","52390"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Outside London","10","[c]","42590","51200"
"Leaver Dept.","2021","No function","Food Standards Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","London","105","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","Outside London","35","[c]","38290","37320"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","London","220","[c]","41200","34030"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","Outside London","35","[c]","36130","30270"
"Leaver Dept.","2021","No function","Ministry of Justice","London","320","[c]","36330","30850"
"Leaver Dept.","2021","No function","Ministry of Justice","Outside London","655","[c]","22080","19930"
"Leaver Dept.","2021","No function","National Crime Agency","London","20","[c]","48360","47350"
"Leaver Dept.","2021","No function","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","London","10","[c]","55740","48170"
"Leaver Dept.","2021","No function","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Outside London","10","[c]","28030","25880"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","London","30","[c]","43580","37750"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Outside London","20","[c]","38130","31310"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Outside London","10","[c]","30580","22220"
"Leaver Dept.","2021","No function","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Outside London","85","[c]","30800","26530"
"Leaver Dept.","2021","No function","Wales Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","London","10","[c]","54470","57450"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","London","10","[c]","46990","52300"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","41700","37260"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","London","40","[c]","52950","52670"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","15","[c]","42900","33930"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","London","25","[c]","55850","58240"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Outside London","270","[c]","35830","32710"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
