"Status","Year","Age","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectors","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectors","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","London","Heterosexual / straight","65","[c]","58880","58030"
"Leaver CS","2021","40-49","Policy","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","East of England","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
