"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","EO","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","EO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","EO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","G6/G7","Female","40","35","58990","55610"
"In post","2021","Undeclared","Attorney General's Departments","G6/G7","Male","40","40","59060","55610"
"In post","2021","Undeclared","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","EO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","EO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","G6/G7","Female","30","30","58610","56770"
"In post","2021","Undeclared","Cabinet Office","G6/G7","Male","65","65","58720","57860"
"In post","2021","Undeclared","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","SEO/HEO","Male","50","50","36290","34550"
"In post","2021","Undeclared","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","AA/AO","Male","25","20","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Female","30","30","26960","26810"
