"Status","Year","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","South West Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","AA/AO","Female","85","[c]","20680","21010"
"Leaver CS","2021","Staffordshire CC","AA/AO","Male","90","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","AA/AO","Female","30","[c]","19360","18880"
"Leaver CS","2021","Stoke-on-Trent","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","AA/AO","Female","85","[c]","19930","20150"
"Leaver CS","2021","Suffolk","AA/AO","Male","85","[c]","21340","20720"
"Leaver CS","2021","Suffolk","EO","Female","40","[c]","26220","26910"
"Leaver CS","2021","Suffolk","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","AA/AO","Female","115","[c]","20550","20500"
"Leaver CS","2021","Sunderland","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","AA/AO","Female","195","[c]","20400","21590"
"Leaver CS","2021","Swansea","AA/AO","Male","140","[c]","20460","21590"
"Leaver CS","2021","Swansea","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","G6/G7","Female","50","[c]","61910","61100"
"Leaver CS","2021","Tower Hamlets","G6/G7","Male","70","[c]","62650","61080"
"Leaver CS","2021","Tower Hamlets","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","SEO/HEO","Female","50","[c]","38840","38890"
"Leaver CS","2021","Tower Hamlets","SEO/HEO","Male","65","[c]","39150","38700"
"Leaver CS","2021","Tower Hamlets","SEO/HEO","Unknown","30","[c]","38430","40010"
"Leaver CS","2021","Tower Hamlets","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","AA/AO","Female","265","[c]","20530","21010"
"Leaver CS","2021","Tyneside","AA/AO","Male","180","[c]","20670","21010"
"Leaver CS","2021","Tyneside","EO","Female","105","[c]","26770","27570"
"Leaver CS","2021","Tyneside","EO","Male","75","[c]","26140","26890"
"Leaver CS","2021","Tyneside","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","SEO/HEO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","SEO/HEO","Male","60","[c]","36710","34290"
"Leaver CS","2021","Tyneside","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Male","35","[c]","34640","33300"
"Leaver CS","2021","Unknown","Unknown","Female","225","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","255","[c]","35470","32400"
"Leaver CS","2021","Wakefield","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","AA/AO","Female","120","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","AA/AO","Female","100","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","AA/AO","Female","60","[c]","23330","24370"
"Leaver CS","2021","West Surrey","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","EO","Male","15","[c]","[c]","[c]"
