"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Unknown","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
