"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Greater Manchester","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Lancashire","20","20","21010","21010"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Northumberland and Tyne and Wear","30","30","21650","21010"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Outer London - East and North East","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","South Yorkshire","10","10","21560","21010"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","West Central Scotland","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","West Midlands","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","West Wales and The Valleys","15","15","22240","21010"
"In post","2021","16-19","Unknown","Department for Work and Pensions","West Yorkshire","20","20","22830","21010"
"In post","2021","16-19","Unknown","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","East Anglia","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Essex","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Inner London - West","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Kent","25","25","21290","21430"
"In post","2021","16-19","Unknown","Home Office","Merseyside","10","5","21430","21430"
"In post","2021","16-19","Unknown","Home Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Unknown","35","35","18640","15940"
"In post","2021","16-19","Unknown","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","Eastern Scotland","40","40","21480","21150"
"In post","2021","16-19","Unknown","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","West Central Scotland","20","20","21010","20610"
"In post","2021","16-19","Unknown","Welsh Government","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Cabinet Office","Inner London - West","10","10","30800","28560"
"In post","2021","20-29","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Chancellor's other departments","Inner London - West","55","55","36650","35310"
"In post","2021","20-29","Analysis","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Competition and Markets Authority","Inner London - East","30","30","40790","34570"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","East Wales","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - West","180","180","37640","34090"
"In post","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","75","75","46680","42020"
"In post","2021","20-29","Analysis","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Education","Greater Manchester","20","20","33290","33190"
"In post","2021","20-29","Analysis","Department for Education","Inner London - West","75","70","43150","45250"
"In post","2021","20-29","Analysis","Department for Education","South Yorkshire","30","30","37360","37830"
"In post","2021","20-29","Analysis","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","Dorset and Somerset","10","10","24710","24920"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","East Anglia","45","45","25330","24920"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Department for International Trade","Inner London - West","135","135","36170","31800"
"In post","2021","20-29","Analysis","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Transport","Inner London - West","185","180","38770","35060"
"In post","2021","20-29","Analysis","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department of Health and Social Care","Inner London - West","65","60","47770","53360"
"In post","2021","20-29","Analysis","Department of Health and Social Care","West Yorkshire","25","25","40270","36820"
"In post","2021","20-29","Analysis","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Food Standards Agency","Inner London - West","10","10","37230","34310"
"In post","2021","20-29","Analysis","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Foreign, Commonwealth and Development Office","Inner London - West","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","HM Revenue and Customs","Greater Manchester","80","80","34230","31810"
"In post","2021","20-29","Analysis","HM Revenue and Customs","Inner London - East","45","45","36440","36160"
"In post","2021","20-29","Analysis","HM Revenue and Customs","Inner London - West","85","85","38890","36160"
"In post","2021","20-29","Analysis","HM Revenue and Customs","Merseyside","20","20","33620","31810"
"In post","2021","20-29","Analysis","HM Revenue and Customs","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","HM Revenue and Customs","Outer London - South","10","10","40660","36160"
"In post","2021","20-29","Analysis","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","HM Treasury","Inner London - West","80","75","41260","36720"
"In post","2021","20-29","Analysis","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","31960","28650"
"In post","2021","20-29","Analysis","Ministry of Defence","Hampshire and Isle of Wight","90","90","30950","28650"
"In post","2021","20-29","Analysis","Ministry of Defence","Inner London - West","50","50","38140","38500"
