"Status","Year","Disability","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Chinese","Home Office","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Ministry of Justice","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Attorney General's Departments","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Cabinet Office","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Cabinet Office","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Education","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Education","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Male","10","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for International Trade","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for International Trade","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Transport","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Transport","Male","10","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department for Work and Pensions","Female","225","200","27260","27570"
"In post","2021","Declared disabled","Mixed","Department for Work and Pensions","Male","115","110","28940","27570"
"In post","2021","Declared disabled","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department of Health and Social Care","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department of Health and Social Care","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HM Revenue and Customs","Female","60","55","30010","27680"
"In post","2021","Declared disabled","Mixed","HM Revenue and Customs","Male","40","35","32400","31810"
"In post","2021","Declared disabled","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HM Treasury","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Home Office","Female","55","50","32050","27370"
"In post","2021","Declared disabled","Mixed","Home Office","Male","35","35","31760","28290"
"In post","2021","Declared disabled","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Ministry of Defence","Female","35","35","37300","33300"
"In post","2021","Declared disabled","Mixed","Ministry of Defence","Male","45","45","39270","36560"
"In post","2021","Declared disabled","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Ministry of Housing, Communities and Local Government","Female","5","5","[c]","[c]"
