"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","Greater Manchester North West","Outside London","SEO/HEO","60","55","38890","38160"
"In post","2021","Ministry of Justice","Greater Manchester North West","Outside London","Unknown","115","110","30010","30210"
"In post","2021","Ministry of Justice","Greater Manchester South East","Outside London","AA/AO","45","40","19320","19830"
"In post","2021","Ministry of Justice","Greater Manchester South East","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Greater Manchester South East","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Greater Manchester South East","Outside London","Unknown","110","105","29860","30210"
"In post","2021","Ministry of Justice","Greater Manchester South West","Outside London","AA/AO","250","230","19960","19930"
"In post","2021","Ministry of Justice","Greater Manchester South West","Outside London","EO","45","45","23680","22570"
"In post","2021","Ministry of Justice","Greater Manchester South West","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Greater Manchester South West","Outside London","SEO/HEO","40","40","33530","31180"
"In post","2021","Ministry of Justice","Greater Manchester South West","Outside London","Unknown","250","235","31030","30210"
"In post","2021","Ministry of Justice","Gwent Valleys","Outside London","AA/AO","60","55","19240","18880"
"In post","2021","Ministry of Justice","Gwent Valleys","Outside London","EO","10","10","22100","22110"
"In post","2021","Ministry of Justice","Gwent Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Gwent Valleys","Outside London","Unknown","80","75","29330","28670"
"In post","2021","Ministry of Justice","Gwynedd","Outside London","AA/AO","20","20","19230","20100"
"In post","2021","Ministry of Justice","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Gwynedd","Outside London","SEO/HEO","15","15","29600","26480"
"In post","2021","Ministry of Justice","Gwynedd","Outside London","Unknown","60","60","27640","24320"
"In post","2021","Ministry of Justice","Hackney and Newham","London","AA/AO","30","25","21860","22340"
"In post","2021","Ministry of Justice","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Hackney and Newham","London","Unknown","125","120","29930","26810"
"In post","2021","Ministry of Justice","Haringey and Islington","London","AA/AO","635","610","28290","26630"
"In post","2021","Ministry of Justice","Haringey and Islington","London","EO","115","115","31290","29740"
"In post","2021","Ministry of Justice","Haringey and Islington","London","G6/G7","10","10","63890","60960"
"In post","2021","Ministry of Justice","Haringey and Islington","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Haringey and Islington","London","SEO/HEO","120","120","41280","41780"
"In post","2021","Ministry of Justice","Haringey and Islington","London","Unknown","130","125","32840","34100"
"In post","2021","Ministry of Justice","Harrow and Hillingdon","London","AA/AO","40","40","21070","21300"
"In post","2021","Ministry of Justice","Harrow and Hillingdon","London","EO","15","15","25090","24440"
"In post","2021","Ministry of Justice","Harrow and Hillingdon","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Harrow and Hillingdon","London","SEO/HEO","20","15","33720","31230"
"In post","2021","Ministry of Justice","Harrow and Hillingdon","London","Unknown","50","45","33010","28970"
"In post","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","470","445","25220","23970"
"In post","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","EO","100","95","30610","31610"
"In post","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","100","95","40180","38160"
"In post","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","Unknown","60","60","31830","32690"
"In post","2021","Ministry of Justice","Heart of Essex","Outside London","AA/AO","380","355","25780","25850"
"In post","2021","Ministry of Justice","Heart of Essex","Outside London","EO","70","70","29050","29760"
"In post","2021","Ministry of Justice","Heart of Essex","Outside London","G6/G7","15","10","68420","65100"
"In post","2021","Ministry of Justice","Heart of Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Heart of Essex","Outside London","SEO/HEO","70","65","36410","35630"
"In post","2021","Ministry of Justice","Heart of Essex","Outside London","Unknown","70","65","29170","30210"
"In post","2021","Ministry of Justice","Herefordshire, County of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Herefordshire, County of","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Herefordshire, County of","Outside London","Unknown","20","20","29420","31420"
"In post","2021","Ministry of Justice","Hertfordshire","Outside London","AA/AO","395","375","26180","27240"
"In post","2021","Ministry of Justice","Hertfordshire","Outside London","EO","100","95","28820","26840"
"In post","2021","Ministry of Justice","Hertfordshire","Outside London","G6/G7","10","10","67420","63790"
"In post","2021","Ministry of Justice","Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Hertfordshire","Outside London","SEO/HEO","75","70","37990","36410"
"In post","2021","Ministry of Justice","Hertfordshire","Outside London","Unknown","135","125","29320","28200"
"In post","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","AA/AO","605","575","28880","30720"
"In post","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","EO","135","130","32060","33230"
"In post","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","SEO/HEO","125","120","42150","41500"
"In post","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","Unknown","50","50","32000","30370"
"In post","2021","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Isle of Wight","Outside London","AA/AO","475","445","25630","25300"
"In post","2021","Ministry of Justice","Isle of Wight","Outside London","EO","90","85","29360","27380"
"In post","2021","Ministry of Justice","Isle of Wight","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Isle of Wight","Outside London","SEO/HEO","70","65","39330","38160"
"In post","2021","Ministry of Justice","Isle of Wight","Outside London","Unknown","25","25","33560","37170"
"In post","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","410","390","30810","32680"
"In post","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","EO","60","60","35740","36890"
"In post","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","60","55","46070","43240"
"In post","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","55","55","34350","34100"
"In post","2021","Ministry of Justice","Kent Thames Gateway","Outside London","AA/AO","910","865","27670","30380"
"In post","2021","Ministry of Justice","Kent Thames Gateway","Outside London","EO","160","155","30740","32040"
"In post","2021","Ministry of Justice","Kent Thames Gateway","Outside London","G6/G7","10","10","74430","70110"
"In post","2021","Ministry of Justice","Kent Thames Gateway","Outside London","SEO/HEO","170","160","39740","38160"
"In post","2021","Ministry of Justice","Kent Thames Gateway","Outside London","Unknown","40","35","33880","35020"
"In post","2021","Ministry of Justice","Kingston upon Hull, City of","Outside London","AA/AO","445","410","24990","24440"
"In post","2021","Ministry of Justice","Kingston upon Hull, City of","Outside London","EO","80","75","29740","32040"
"In post","2021","Ministry of Justice","Kingston upon Hull, City of","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Kingston upon Hull, City of","Outside London","SEO/HEO","85","80","37340","37030"
"In post","2021","Ministry of Justice","Kingston upon Hull, City of","Outside London","Unknown","120","110","29660","28200"
"In post","2021","Ministry of Justice","Lambeth","London","AA/AO","250","245","30860","32680"
"In post","2021","Ministry of Justice","Lambeth","London","EO","40","40","34380","35480"
"In post","2021","Ministry of Justice","Lambeth","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lambeth","London","SEO/HEO","30","30","45960","43240"
"In post","2021","Ministry of Justice","Lambeth","London","Unknown","65","60","32600","32090"
"In post","2021","Ministry of Justice","Lancaster and Wyre","Outside London","AA/AO","235","220","24900","24120"
"In post","2021","Ministry of Justice","Lancaster and Wyre","Outside London","EO","40","40","30330","31610"
"In post","2021","Ministry of Justice","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Lancaster and Wyre","Outside London","SEO/HEO","45","45","39640","38160"
"In post","2021","Ministry of Justice","Lancaster and Wyre","Outside London","Unknown","25","25","30960","34930"
"In post","2021","Ministry of Justice","Leeds","Outside London","AA/AO","1230","1150","23310","22850"
"In post","2021","Ministry of Justice","Leeds","Outside London","EO","355","335","27460","27320"
"In post","2021","Ministry of Justice","Leeds","Outside London","G6/G7","85","85","56380","54530"
"In post","2021","Ministry of Justice","Leeds","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Leeds","Outside London","SEO/HEO","505","485","36100","35290"
"In post","2021","Ministry of Justice","Leeds","Outside London","Unknown","225","205","30510","30210"
"In post","2021","Ministry of Justice","Leicester","Outside London","AA/AO","415","380","21410","20100"
"In post","2021","Ministry of Justice","Leicester","Outside London","EO","80","75","24720","22330"
"In post","2021","Ministry of Justice","Leicester","Outside London","G6/G7","15","15","56240","51190"
"In post","2021","Ministry of Justice","Leicester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicester","Outside London","SEO/HEO","115","110","36070","35530"
"In post","2021","Ministry of Justice","Leicester","Outside London","Unknown","165","150","29050","28200"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","AA/AO","680","625","24190","23240"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","EO","205","195","28570","27380"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","G6/G7","15","15","67450","67990"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","SEO/HEO","170","160","39210","38150"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","Unknown","45","40","33350","32690"
"In post","2021","Ministry of Justice","Lewisham and Southwark","London","AA/AO","80","75","21740","22680"
"In post","2021","Ministry of Justice","Lewisham and Southwark","London","EO","50","50","27120","26410"
"In post","2021","Ministry of Justice","Lewisham and Southwark","London","G6/G7","5","5","[c]","[c]"
