"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Knowledge and Information Management","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","EO","Heterosexual / straight","60","60","25590","26410"
"In post","2021","20-29","Knowledge and Information Management","EO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","EO","Unknown","15","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","80","80","33690","33000"
"In post","2021","20-29","Knowledge and Information Management","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Legal","EO","Heterosexual / straight","325","325","27580","25560"
"In post","2021","20-29","Legal","EO","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Legal","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Legal","EO","Unknown","190","190","26740","25560"
"In post","2021","20-29","Legal","G6/G7","Heterosexual / straight","140","140","51300","50790"
"In post","2021","20-29","Legal","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Legal","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Legal","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Legal","SEO/HEO","Heterosexual / straight","280","280","36520","37940"
"In post","2021","20-29","Legal","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Legal","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Legal","SEO/HEO","Unknown","110","110","32360","31810"
"In post","2021","20-29","Medicine","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","20-29","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Medicine","EO","Heterosexual / straight","40","40","27890","27400"
"In post","2021","20-29","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","EO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","SEO/HEO","Heterosexual / straight","30","30","34290","33180"
"In post","2021","20-29","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Operational Delivery","AA/AO","Heterosexual / straight","9600","9310","23220","21950"
"In post","2021","20-29","Operational Delivery","AA/AO","LGBO","980","960","23310","21950"
"In post","2021","20-29","Operational Delivery","AA/AO","Undeclared","790","760","22950","21430"
"In post","2021","20-29","Operational Delivery","AA/AO","Unknown","5055","4940","22640","21430"
"In post","2021","20-29","Operational Delivery","EO","Heterosexual / straight","4225","4175","26810","25560"
"In post","2021","20-29","Operational Delivery","EO","LGBO","350","345","26670","25560"
"In post","2021","20-29","Operational Delivery","EO","Undeclared","380","375","27360","26550"
"In post","2021","20-29","Operational Delivery","EO","Unknown","1340","1325","26430","25560"
"In post","2021","20-29","Operational Delivery","G6/G7","Heterosexual / straight","115","115","53570","53380"
"In post","2021","20-29","Operational Delivery","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Operational Delivery","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Operational Delivery","G6/G7","Unknown","55","55","53150","53360"
"In post","2021","20-29","Operational Delivery","SEO/HEO","Heterosexual / straight","1660","1640","33640","32330"
"In post","2021","20-29","Operational Delivery","SEO/HEO","LGBO","190","185","33840","32120"
"In post","2021","20-29","Operational Delivery","SEO/HEO","Undeclared","170","165","34500","32940"
"In post","2021","20-29","Operational Delivery","SEO/HEO","Unknown","530","530","32910","31810"
"In post","2021","20-29","Operational Delivery","Unknown","Heterosexual / straight","1635","1605","25740","23840"
"In post","2021","20-29","Operational Delivery","Unknown","LGBO","135","135","24290","22920"
"In post","2021","20-29","Operational Delivery","Unknown","Undeclared","85","80","25220","22920"
"In post","2021","20-29","Operational Delivery","Unknown","Unknown","295","285","23240","22920"
"In post","2021","20-29","Operational Research","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","20-29","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","EO","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Operational Research","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","SEO/HEO","Heterosexual / straight","180","180","34010","33330"
"In post","2021","20-29","Operational Research","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Operational Research","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Operational Research","SEO/HEO","Unknown","40","40","35080","36160"
"In post","2021","20-29","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","AA/AO","Heterosexual / straight","415","405","21190","20920"
"In post","2021","20-29","Other","AA/AO","LGBO","35","35","21290","20920"
"In post","2021","20-29","Other","AA/AO","Undeclared","50","50","21380","20920"
"In post","2021","20-29","Other","AA/AO","Unknown","140","135","22110","20920"
"In post","2021","20-29","Other","EO","Heterosexual / straight","600","590","24570","25750"
"In post","2021","20-29","Other","EO","LGBO","50","50","25680","26670"
"In post","2021","20-29","Other","EO","Undeclared","40","40","24900","25750"
"In post","2021","20-29","Other","EO","Unknown","165","165","26530","27260"
"In post","2021","20-29","Other","G6/G7","Heterosexual / straight","65","65","54080","53100"
"In post","2021","20-29","Other","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Other","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Other","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","SEO/HEO","Heterosexual / straight","435","435","33030","33300"
"In post","2021","20-29","Other","SEO/HEO","LGBO","40","40","32020","32380"
"In post","2021","20-29","Other","SEO/HEO","Undeclared","40","40","34730","35060"
"In post","2021","20-29","Other","SEO/HEO","Unknown","135","135","34980","35050"
"In post","2021","20-29","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","Unknown","Unknown","365","365","29110","28980"
"In post","2021","20-29","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","AA/AO","Heterosexual / straight","145","145","23200","23060"
"In post","2021","20-29","Policy","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Policy","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Policy","AA/AO","Unknown","45","45","22910","23060"
"In post","2021","20-29","Policy","EO","Heterosexual / straight","615","615","27770","27960"
"In post","2021","20-29","Policy","EO","LGBO","85","85","27480","27680"
"In post","2021","20-29","Policy","EO","Undeclared","55","55","27520","27760"
"In post","2021","20-29","Policy","EO","Unknown","260","260","27620","27270"
"In post","2021","20-29","Policy","G6/G7","Heterosexual / straight","995","990","54690","53380"
"In post","2021","20-29","Policy","G6/G7","LGBO","185","180","54850","53380"
"In post","2021","20-29","Policy","G6/G7","Undeclared","135","130","54960","53380"
"In post","2021","20-29","Policy","G6/G7","Unknown","340","340","54750","53380"
"In post","2021","20-29","Policy","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Policy","SEO/HEO","Heterosexual / straight","2895","2885","35640","34490"
"In post","2021","20-29","Policy","SEO/HEO","LGBO","455","450","35480","34020"
"In post","2021","20-29","Policy","SEO/HEO","Undeclared","350","345","35020","33980"
"In post","2021","20-29","Policy","SEO/HEO","Unknown","965","960","35460","34240"
"In post","2021","20-29","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","AA/AO","Heterosexual / straight","60","55","21780","21430"
"In post","2021","20-29","Project Delivery","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","EO","Heterosexual / straight","385","380","25560","26010"
"In post","2021","20-29","Project Delivery","EO","LGBO","30","30","24090","25310"
"In post","2021","20-29","Project Delivery","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Project Delivery","EO","Unknown","100","100","25870","25560"
"In post","2021","20-29","Project Delivery","G6/G7","Heterosexual / straight","95","95","54420","54540"
"In post","2021","20-29","Project Delivery","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Project Delivery","SEO/HEO","Heterosexual / straight","830","830","34450","33300"
"In post","2021","20-29","Project Delivery","SEO/HEO","LGBO","85","85","34320","33970"
"In post","2021","20-29","Project Delivery","SEO/HEO","Undeclared","60","60","35830","34020"
"In post","2021","20-29","Project Delivery","SEO/HEO","Unknown","240","235","34750","34020"
"In post","2021","20-29","Project Delivery","Unknown","Heterosexual / straight","60","60","28250","27610"
"In post","2021","20-29","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Property","AA/AO","Heterosexual / straight","65","65","19810","18840"
"In post","2021","20-29","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Property","AA/AO","Unknown","30","30","19790","18760"
"In post","2021","20-29","Property","EO","Heterosexual / straight","155","150","26340","26150"
"In post","2021","20-29","Property","EO","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Property","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Property","EO","Unknown","75","70","26090","25860"
"In post","2021","20-29","Property","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","SEO/HEO","Heterosexual / straight","140","140","34170","33300"
"In post","2021","20-29","Property","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Property","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Property","SEO/HEO","Unknown","75","75","34790","33160"
"In post","2021","20-29","Property","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","EO","Heterosexual / straight","135","130","25940","25830"
"In post","2021","20-29","Psychology","EO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Psychology","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","EO","Unknown","25","20","[c]","[c]"
"In post","2021","20-29","Psychology","SEO/HEO","Heterosexual / straight","130","130","30600","29750"
"In post","2021","20-29","Psychology","SEO/HEO","LGBO","10","10","[c]","[c]"
