"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","London","Bromley","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Bromley","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Bromley","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Bromley","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Camden and City of London","London","Heterosexual / straight","95","[c]","36200","26880"
"Leaver CS","2021","London","Camden and City of London","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Camden and City of London","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","London","Camden and City of London","London","Unknown","305","[c]","33130","22680"
"Leaver CS","2021","London","Croydon","London","Heterosexual / straight","185","[c]","36150","29080"
"Leaver CS","2021","London","Croydon","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Croydon","London","Undeclared","45","[c]","40880","35200"
"Leaver CS","2021","London","Croydon","London","Unknown","135","[c]","32960","30830"
"Leaver CS","2021","London","Ealing","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Ealing","London","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","London","Enfield","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Enfield","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Enfield","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Hackney and Newham","London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","London","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Hackney and Newham","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Hackney and Newham","London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","London","Haringey and Islington","London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","London","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Haringey and Islington","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Haringey and Islington","London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","London","Harrow and Hillingdon","London","Heterosexual / straight","80","[c]","32010","29080"
"Leaver CS","2021","London","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Harrow and Hillingdon","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Harrow and Hillingdon","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","London","Hounslow and Richmond upon Thames","London","Heterosexual / straight","85","[c]","29260","27760"
"Leaver CS","2021","London","Hounslow and Richmond upon Thames","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Hounslow and Richmond upon Thames","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Hounslow and Richmond upon Thames","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","London","Lambeth","London","Heterosexual / straight","165","[c]","43790","37920"
"Leaver CS","2021","London","Lambeth","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Lambeth","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","London","Lambeth","London","Unknown","50","[c]","45190","39270"
"Leaver CS","2021","London","Lewisham and Southwark","London","Heterosexual / straight","70","[c]","33460","31060"
"Leaver CS","2021","London","Lewisham and Southwark","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Lewisham and Southwark","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Lewisham and Southwark","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","London","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Merton, Kingston upon Thames and Sutton","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Merton, Kingston upon Thames and Sutton","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Redbridge and Waltham Forest","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Redbridge and Waltham Forest","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Redbridge and Waltham Forest","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","London","Tower Hamlets","London","Heterosexual / straight","205","[c]","47290","40660"
"Leaver CS","2021","London","Tower Hamlets","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Tower Hamlets","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","London","Tower Hamlets","London","Unknown","210","[c]","43470","34210"
"Leaver CS","2021","London","Wandsworth","London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","London","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Wandsworth","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Wandsworth","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","London","Westminster","London","Heterosexual / straight","1160","[c]","46830","40850"
"Leaver CS","2021","London","Westminster","London","LGBO","125","[c]","46350","39830"
"Leaver CS","2021","London","Westminster","London","Undeclared","160","[c]","50700","45980"
"Leaver CS","2021","London","Westminster","London","Unknown","1055","[c]","40950","33740"
"Leaver CS","2021","North East (England)","Darlington","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Darlington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Darlington","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Durham CC","Outside London","Heterosexual / straight","150","[c]","25550","21430"
"Leaver CS","2021","North East (England)","Durham CC","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Durham CC","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Durham CC","Outside London","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Unknown","195","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","South Teesside","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","South Teesside","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Sunderland","Outside London","Heterosexual / straight","60","[c]","24110","21010"
"Leaver CS","2021","North East (England)","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Sunderland","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Sunderland","Outside London","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tyneside","Outside London","Heterosexual / straight","280","[c]","26890","21010"
"Leaver CS","2021","North East (England)","Tyneside","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tyneside","Outside London","Undeclared","35","[c]","31160","21010"
"Leaver CS","2021","North East (England)","Tyneside","Outside London","Unknown","485","[c]","25960","21050"
"Leaver CS","2021","North West (England)","Blackburn with Darwen","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Blackburn with Darwen","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Blackburn with Darwen","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Blackpool","Outside London","Heterosexual / straight","135","[c]","27630","21010"
"Leaver CS","2021","North West (England)","Blackpool","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Blackpool","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Blackpool","Outside London","Unknown","105","[c]","24540","21010"
"Leaver CS","2021","North West (England)","Cheshire East","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire East","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire West and Chester","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chorley and West Lancashire","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chorley and West Lancashire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chorley and West Lancashire","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","East Cumbria","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","East Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","East Cumbria","Outside London","Unknown","30","[c]","24530","21050"
"Leaver CS","2021","North West (England)","East Lancashire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","East Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
