"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","HM Treasury","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Treasury","Tax","London","45","45","62560","63000"
"In post","2021","Declared non-disabled","HM Treasury","Unknown","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","HM Treasury","Unknown","Outside London","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Commercial","London","50","45","42590","42860"
"In post","2021","Declared non-disabled","Home Office","Commercial","Outside London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Communications","London","135","130","50340","44220"
"In post","2021","Declared non-disabled","Home Office","Communications","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Counter Fraud","London","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Counter Fraud","Outside London","125","115","25380","25260"
"In post","2021","Declared non-disabled","Home Office","Digital, Data and Technology","London","655","645","53360","47470"
"In post","2021","Declared non-disabled","Home Office","Digital, Data and Technology","Outside London","280","275","42360","40450"
"In post","2021","Declared non-disabled","Home Office","Economics","London","75","75","50830","61260"
"In post","2021","Declared non-disabled","Home Office","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Finance","London","155","150","51340","46070"
"In post","2021","Declared non-disabled","Home Office","Finance","Outside London","65","65","35430","30980"
"In post","2021","Declared non-disabled","Home Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Human Resources","London","300","285","45530","41970"
"In post","2021","Declared non-disabled","Home Office","Human Resources","Outside London","125","120","36210","30980"
"In post","2021","Declared non-disabled","Home Office","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Intelligence Analysis","London","345","320","33490","30440"
"In post","2021","Declared non-disabled","Home Office","Intelligence Analysis","Outside London","765","725","27900","26500"
"In post","2021","Declared non-disabled","Home Office","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Knowledge and Information Management","London","60","55","41490","35680"
"In post","2021","Declared non-disabled","Home Office","Knowledge and Information Management","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Operational Delivery","London","5280","4865","33030","29080"
"In post","2021","Declared non-disabled","Home Office","Operational Delivery","Outside London","15015","13675","26190","25040"
"In post","2021","Declared non-disabled","Home Office","Operational Delivery","Overseas","90","85","27880","27370"
"In post","2021","Declared non-disabled","Home Office","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Operational Research","London","55","50","50970","45390"
"In post","2021","Declared non-disabled","Home Office","Operational Research","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Other","London","845","800","39000","35070"
"In post","2021","Declared non-disabled","Home Office","Other","Outside London","495","445","28900","25310"
"In post","2021","Declared non-disabled","Home Office","Policy","London","1525","1485","52080","57430"
"In post","2021","Declared non-disabled","Home Office","Policy","Outside London","150","145","38400","37450"
"In post","2021","Declared non-disabled","Home Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Project Delivery","London","650","635","49500","43010"
"In post","2021","Declared non-disabled","Home Office","Project Delivery","Outside London","390","380","38660","37460"
"In post","2021","Declared non-disabled","Home Office","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Property","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Science and Engineering","London","60","60","50480","42470"
"In post","2021","Declared non-disabled","Home Office","Science and Engineering","Outside London","40","35","40410","36910"
"In post","2021","Declared non-disabled","Home Office","Security","London","210","200","31790","28760"
"In post","2021","Declared non-disabled","Home Office","Security","Outside London","70","70","25410","24890"
"In post","2021","Declared non-disabled","Home Office","Social Research","London","85","80","49460","44220"
"In post","2021","Declared non-disabled","Home Office","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Statistics","London","65","60","43080","42280"
"In post","2021","Declared non-disabled","Home Office","Unknown","London","35","35","65890","67680"
"In post","2021","Declared non-disabled","Home Office","Unknown","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Unknown","Overseas","190","185","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Commercial","London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Commercial","Outside London","1410","1360","37150","34770"
"In post","2021","Declared non-disabled","Ministry of Defence","Commercial","Overseas","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Commercial","Unknown","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Communications","London","70","70","46100","45200"
"In post","2021","Declared non-disabled","Ministry of Defence","Communications","Outside London","350","335","32440","31200"
"In post","2021","Declared non-disabled","Ministry of Defence","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Corporate Finance","Outside London","50","50","40710","39180"
"In post","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","Outside London","880","865","36980","33300"
"In post","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","Overseas","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Economics","London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Finance","London","150","145","48790","45200"
"In post","2021","Declared non-disabled","Ministry of Defence","Finance","Outside London","1515","1455","37520","33300"
"In post","2021","Declared non-disabled","Ministry of Defence","Finance","Overseas","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Human Resources","London","200","195","48610","45200"
"In post","2021","Declared non-disabled","Ministry of Defence","Human Resources","Outside London","1195","1115","29460","26190"
"In post","2021","Declared non-disabled","Ministry of Defence","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","London","345","330","38860","37630"
"In post","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","Outside London","235","230","33720","33300"
"In post","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","Overseas","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Internal Audit","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Internal Audit","Outside London","85","80","36350","33330"
"In post","2021","Declared non-disabled","Ministry of Defence","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","London","75","75","35580","31000"
"In post","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","Outside London","540","530","33340","33000"
"In post","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Legal","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Legal","Outside London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Legal","Overseas","[c]","[c]","[c]","[c]"
