"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Lancashire","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","East Lancashire","Female","35","30","24470","23870"
"In post","2021","Asian","Lancashire","East Lancashire","Male","35","30","24900","27570"
"In post","2021","Asian","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Lancaster and Wyre","Female","5","5","[c]","[c]"
"In post","2021","Asian","Lancashire","Lancaster and Wyre","Male","10","10","[c]","[c]"
"In post","2021","Asian","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Mid Lancashire","Female","270","220","23550","21010"
"In post","2021","Asian","Lancashire","Mid Lancashire","Male","380","360","23820","21010"
"In post","2021","Asian","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Leicester","Female","455","380","24650","21440"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Leicester","Male","365","345","25110","21490"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","65","55","26140","24890"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","60","55","26530","24890"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","15","15","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","5","5","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","40","35","25910","22920"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","30","25","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","East Merseyside","Female","5","5","[c]","[c]"
"In post","2021","Asian","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Liverpool","Female","45","40","35830","25040"
"In post","2021","Asian","Merseyside","Liverpool","Male","45","45","35000","25690"
"In post","2021","Asian","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Sefton","Female","20","15","[c]","[c]"
"In post","2021","Asian","Merseyside","Sefton","Male","35","35","35590","27570"
"In post","2021","Asian","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Wirral","Male","5","5","[c]","[c]"
"In post","2021","Asian","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","10","10","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","15","15","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","North Yorkshire CC","Female","10","10","[c]","[c]"
"In post","2021","Asian","North Yorkshire","North Yorkshire CC","Male","20","20","[c]","[c]"
"In post","2021","Asian","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","York","Female","30","25","[c]","[c]"
"In post","2021","Asian","North Yorkshire","York","Male","15","15","[c]","[c]"
"In post","2021","Asian","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Belfast","Female","5","5","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Sunderland","Female","20","20","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Sunderland","Male","15","15","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Tyneside","Female","140","125","27390","21950"
"In post","2021","Asian","Northumberland and Tyne and Wear","Tyneside","Male","110","105","30490","25560"
"In post","2021","Asian","Northumberland and Tyne and Wear","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","Barking & Dagenham and Havering","Female","80","70","30450","31060"
"In post","2021","Asian","Outer London - East and North East","Barking & Dagenham and Havering","Male","60","60","31080","31060"
"In post","2021","Asian","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","Bexley and Greenwich","Female","65","60","30190","31060"
"In post","2021","Asian","Outer London - East and North East","Bexley and Greenwich","Male","40","40","30980","31060"
"In post","2021","Asian","Outer London - East and North East","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","Enfield","Female","40","35","30400","31060"
"In post","2021","Asian","Outer London - East and North East","Enfield","Male","25","25","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","Redbridge and Waltham Forest","Female","255","215","28650","30280"
"In post","2021","Asian","Outer London - East and North East","Redbridge and Waltham Forest","Male","130","130","29310","31060"
"In post","2021","Asian","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - South","Bromley","Female","20","15","[c]","[c]"
"In post","2021","Asian","Outer London - South","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - South","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - South","Croydon","Female","995","900","33330","29370"
"In post","2021","Asian","Outer London - South","Croydon","Male","615","600","35850","31130"
"In post","2021","Asian","Outer London - South","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","55","50","30360","31060"
"In post","2021","Asian","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","20","20","[c]","[c]"
"In post","2021","Asian","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - West and North West","Barnet","Female","260","235","35920","31880"
"In post","2021","Asian","Outer London - West and North West","Barnet","Male","140","140","41070","38520"
"In post","2021","Asian","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - West and North West","Brent","Female","100","85","29840","31060"
"In post","2021","Asian","Outer London - West and North West","Brent","Male","40","40","30110","31060"
"In post","2021","Asian","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - West and North West","Ealing","Female","140","125","31690","31060"
"In post","2021","Asian","Outer London - West and North West","Ealing","Male","55","50","30590","31060"
"In post","2021","Asian","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - West and North West","Harrow and Hillingdon","Female","700","620","29880","29080"
"In post","2021","Asian","Outer London - West and North West","Harrow and Hillingdon","Male","540","515","29810","29030"
"In post","2021","Asian","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","430","385","29680","29080"
"In post","2021","Asian","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","225","220","30070","29080"
"In post","2021","Asian","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Overseas","Overseas","Female","65","65","42680","34770"
"In post","2021","Asian","Overseas","Overseas","Male","85","85","48870","45910"
"In post","2021","Asian","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","Shropshire CC","Female","10","10","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","Staffordshire CC","Female","70","70","32790","27570"
"In post","2021","Asian","Shropshire and Staffordshire","Staffordshire CC","Male","80","75","31450","27570"
"In post","2021","Asian","Shropshire and Staffordshire","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","Stoke-on-Trent","Female","25","20","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","Stoke-on-Trent","Male","20","20","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","Telford and Wrekin","Female","40","40","31850","27570"
"In post","2021","Asian","Shropshire and Staffordshire","Telford and Wrekin","Male","50","50","37960","31810"
"In post","2021","Asian","Shropshire and Staffordshire","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","10","10","[c]","[c]"
"In post","2021","Asian","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","15","15","[c]","[c]"
"In post","2021","Asian","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Yorkshire","Sheffield","Female","200","180","27240","24890"
"In post","2021","Asian","South Yorkshire","Sheffield","Male","185","185","28900","25020"
"In post","2021","Asian","South Yorkshire","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
