"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","AA/AO","2955","2605","22690","21100"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","EO","3150","2875","27190","27570"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","G6/G7","1400","1340","55830","52580"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","SCS level","105","100","88060","80190"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","SEO/HEO","3075","2900","35350","34290"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","Unknown","425","390","30250","30210"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - East","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - East","EO","30","[c]","29150","29770"
"Leaver CS","2021","Asian","London","Inner London - East","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - East","SEO/HEO","35","[c]","38060","38480"
"Leaver CS","2021","Asian","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - West","AA/AO","75","[c]","23080","23270"
"Leaver CS","2021","Asian","London","Inner London - West","EO","85","[c]","28060","27760"
"Leaver CS","2021","Asian","London","Inner London - West","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - West","SEO/HEO","70","[c]","36450","36490"
"Leaver CS","2021","Asian","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - East and North East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - East and North East","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - South","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - South","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - South","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - West and North West","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - West and North West","EO","55","[c]","28820","29240"
"Leaver CS","2021","Asian","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - West and North West","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Northumberland and Tyne and Wear","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
