"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","AO","Heterosexual / straight","35","[c]","20880","21010"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","AO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - South","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
