"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Home Office","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","London","AO","10","[c]","25380","25380"
"Leaver Dept.","2021","30-39","Home Office","London","EO","30","[c]","28410","28450"
"Leaver Dept.","2021","30-39","Home Office","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","London","G7","50","[c]","56940","57430"
"Leaver Dept.","2021","30-39","Home Office","London","HEO","40","[c]","35260","35060"
"Leaver Dept.","2021","30-39","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","London","SEO","45","[c]","42890","41970"
"Leaver Dept.","2021","30-39","Home Office","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","North East (England)","EO","10","[c]","24630","24800"
"Leaver Dept.","2021","30-39","Home Office","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","North West (England)","AO","20","[c]","21190","21010"
"Leaver Dept.","2021","30-39","Home Office","North West (England)","EO","30","[c]","24910","24890"
"Leaver Dept.","2021","30-39","Home Office","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","North West (England)","HEO","10","[c]","30500","30110"
"Leaver Dept.","2021","30-39","Home Office","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Yorkshire and The Humber","EO","10","[c]","25150","24890"
"Leaver Dept.","2021","30-39","Home Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","East of England","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","London","G7","10","[c]","58490","58240"
"Leaver Dept.","2021","30-39","Ministry of Defence","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","London","SEO","25","[c]","44980","45200"
"Leaver Dept.","2021","30-39","Ministry of Defence","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","South West (England)","EO","15","[c]","23190","23890"
"Leaver Dept.","2021","30-39","Ministry of Defence","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","South West (England)","G7","30","[c]","49670","51280"
"Leaver Dept.","2021","30-39","Ministry of Defence","South West (England)","HEO","40","[c]","29600","29310"
"Leaver Dept.","2021","30-39","Ministry of Defence","South West (England)","SEO","50","[c]","38530","39510"
"Leaver Dept.","2021","30-39","Ministry of Defence","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","London","G6","20","[c]","62680","62220"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","London","G7","45","[c]","52060","51580"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","London","HEO","20","[c]","32930","32600"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","London","SEO","20","[c]","41100","40390"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","East Midlands (England)","AO","15","[c]","19110","18890"
"Leaver Dept.","2021","30-39","Ministry of Justice","East Midlands (England)","EO","10","[c]","22170","21440"
"Leaver Dept.","2021","30-39","Ministry of Justice","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","London","AO","20","[c]","22590","22680"
"Leaver Dept.","2021","30-39","Ministry of Justice","London","EO","30","[c]","27340","26410"
"Leaver Dept.","2021","30-39","Ministry of Justice","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","London","G7","30","[c]","58320","57690"
"Leaver Dept.","2021","30-39","Ministry of Justice","London","HEO","30","[c]","31780","30850"
"Leaver Dept.","2021","30-39","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","London","SEO","35","[c]","40880","40480"
"Leaver Dept.","2021","30-39","Ministry of Justice","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North West (England)","AO","15","[c]","20100","19930"
"Leaver Dept.","2021","30-39","Ministry of Justice","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South East (England)","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","West Midlands (England)","AO","35","[c]","19940","19930"
