"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","London","30","[c]","47750","43340"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Economics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Policy","London","150","[c]","47110","49600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Communications","London","10","[c]","38870","37350"
"Leaver Dept.","2021","Department for Education","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","London","10","[c]","50710","53660"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Finance","London","15","[c]","46820","46760"
"Leaver Dept.","2021","Department for Education","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","London","25","[c]","41060","40040"
"Leaver Dept.","2021","Department for Education","Operational Delivery","Outside London","20","[c]","34700","31270"
"Leaver Dept.","2021","Department for Education","Policy","London","105","[c]","45550","40940"
"Leaver Dept.","2021","Department for Education","Policy","Outside London","20","[c]","36200","36780"
"Leaver Dept.","2021","Department for Education","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Property","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Communications","London","15","[c]","39200","34240"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Human Resources","London","10","[c]","45810","43700"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","15","[c]","43460","39400"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","95","[c]","24690","21050"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Policy","London","255","[c]","41320","35620"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Policy","Outside London","75","[c]","39440","36520"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","20","[c]","41700","37260"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Commercial","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","London","15","[c]","36950","31180"
"Leaver Dept.","2021","Department for International Trade","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","London","10","[c]","49140","46390"
"Leaver Dept.","2021","Department for International Trade","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Human Resources","London","15","[c]","41940","38540"
"Leaver Dept.","2021","Department for International Trade","International Trade","London","85","[c]","41970","38540"
"Leaver Dept.","2021","Department for International Trade","International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other","London","10","[c]","34480","33530"
"Leaver Dept.","2021","Department for International Trade","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Policy","London","35","[c]","46700","38540"
"Leaver Dept.","2021","Department for International Trade","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Statistics","London","15","[c]","35980","32150"
"Leaver Dept.","2021","Department for Transport","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","Outside London","25","[c]","35370","31150"
"Leaver Dept.","2021","Department for Transport","Finance","Outside London","10","[c]","40080","41590"
"Leaver Dept.","2021","Department for Transport","Human Resources","Outside London","15","[c]","35480","31860"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Outside London","105","[c]","24750","21590"
"Leaver Dept.","2021","Department for Transport","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Policy","Outside London","15","[c]","30390","30420"
"Leaver Dept.","2021","Department for Transport","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Unknown","London","190","[c]","45360","42460"
"Leaver Dept.","2021","Department for Transport","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Operational Delivery","Outside London","15","[c]","31650","26700"
"Leaver Dept.","2021","Department for Work and Pensions","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","London","215","[c]","39830","31880"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outside London","1115","[c]","28210","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Unknown","20","[c]","29450","27570"
"Leaver Dept.","2021","Department of Health and Social Care","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Digital, Data and Technology","London","5","[c]","[c]","[c]"
