"Status","Year","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","AA/AO","Heterosexual / straight","40","35","21070","20850"
"In post","2021","Scottish Courts and Tribunals Service","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","AA/AO","Undeclared","875","765","21710","22820"
"In post","2021","Scottish Courts and Tribunals Service","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","EO","Undeclared","465","430","28640","29350"
"In post","2021","Scottish Courts and Tribunals Service","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","G6/G7","Undeclared","55","55","57740","55420"
"In post","2021","Scottish Courts and Tribunals Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","30","30","38870","37880"
"In post","2021","Scottish Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","SEO/HEO","Undeclared","290","275","37810","35230"
"In post","2021","Scottish Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Forestry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","AA/AO","Unknown","40","35","23600","22920"
"In post","2021","Scottish Forestry","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Scottish Forestry","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","EO","Unknown","35","30","31070","30160"
"In post","2021","Scottish Forestry","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Forestry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Scottish Forestry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","SEO/HEO","Unknown","45","45","40770","38450"
"In post","2021","Scottish Government (excl. agencies)","AA/AO","Heterosexual / straight","470","450","23700","23340"
"In post","2021","Scottish Government (excl. agencies)","AA/AO","LGBO","40","40","22950","23340"
"In post","2021","Scottish Government (excl. agencies)","AA/AO","Undeclared","30","25","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","AA/AO","Unknown","375","360","23890","23340"
"In post","2021","Scottish Government (excl. agencies)","EO","Heterosexual / straight","790","760","28300","28170"
"In post","2021","Scottish Government (excl. agencies)","EO","LGBO","55","55","27600","27150"
"In post","2021","Scottish Government (excl. agencies)","EO","Undeclared","50","45","28150","28170"
"In post","2021","Scottish Government (excl. agencies)","EO","Unknown","275","260","28330","28170"
"In post","2021","Scottish Government (excl. agencies)","G6/G7","Heterosexual / straight","1450","1385","62200","61010"
"In post","2021","Scottish Government (excl. agencies)","G6/G7","LGBO","95","95","62250","61010"
"In post","2021","Scottish Government (excl. agencies)","G6/G7","Undeclared","115","110","62100","61010"
"In post","2021","Scottish Government (excl. agencies)","G6/G7","Unknown","455","435","62300","61010"
"In post","2021","Scottish Government (excl. agencies)","SCS level","Heterosexual / straight","115","110","89950","83230"
"In post","2021","Scottish Government (excl. agencies)","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","SCS level","Unknown","60","55","91200","83230"
"In post","2021","Scottish Government (excl. agencies)","SEO/HEO","Heterosexual / straight","2275","2185","39170","38540"
"In post","2021","Scottish Government (excl. agencies)","SEO/HEO","LGBO","200","195","36720","35110"
"In post","2021","Scottish Government (excl. agencies)","SEO/HEO","Undeclared","140","135","38980","38540"
"In post","2021","Scottish Government (excl. agencies)","SEO/HEO","Unknown","810","765","38900","38540"
"In post","2021","Scottish Housing Regulator","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scottish Housing Regulator","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","AA/AO","Heterosexual / straight","380","355","24600","25870"
"In post","2021","Scottish Prison Service","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2021","Scottish Prison Service","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Scottish Prison Service","AA/AO","Unknown","1115","1065","23440","22430"
"In post","2021","Scottish Prison Service","EO","Heterosexual / straight","750","710","33000","33650"
"In post","2021","Scottish Prison Service","EO","LGBO","45","45","32530","33650"
"In post","2021","Scottish Prison Service","EO","Undeclared","35","30","33550","33650"
"In post","2021","Scottish Prison Service","EO","Unknown","1300","1220","32620","33650"
"In post","2021","Scottish Prison Service","G6/G7","Heterosexual / straight","65","60","61400","55110"
"In post","2021","Scottish Prison Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","G6/G7","Unknown","60","55","59820","55110"
"In post","2021","Scottish Prison Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","SEO/HEO","Heterosexual / straight","345","310","40600","39500"
"In post","2021","Scottish Prison Service","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Scottish Prison Service","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Scottish Prison Service","SEO/HEO","Unknown","315","275","41170","39500"
"In post","2021","Scottish Public Pensions Agency","AA/AO","Heterosexual / straight","75","65","24040","24110"
"In post","2021","Scottish Public Pensions Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","AA/AO","Unknown","60","55","23990","24110"
"In post","2021","Scottish Public Pensions Agency","EO","Heterosexual / straight","35","30","27940","28680"
"In post","2021","Scottish Public Pensions Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","EO","Unknown","45","40","28530","29190"
"In post","2021","Scottish Public Pensions Agency","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","SEO/HEO","Heterosexual / straight","35","30","35670","35110"
"In post","2021","Scottish Public Pensions Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Serious Fraud Office","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","EO","Heterosexual / straight","40","40","27900","27640"
"In post","2021","Serious Fraud Office","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Serious Fraud Office","G6/G7","Heterosexual / straight","120","120","61470","58700"
"In post","2021","Serious Fraud Office","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","G6/G7","Unknown","55","55","59720","58000"
"In post","2021","Serious Fraud Office","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","SEO/HEO","Heterosexual / straight","135","135","37540","40000"
"In post","2021","Serious Fraud Office","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Serious Fraud Office","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","SEO/HEO","Unknown","45","45","37240","38520"
"In post","2021","Serious Fraud Office","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","AA/AO","Heterosexual / straight","260","250","21210","20060"
"In post","2021","Social Security Scotland","AA/AO","LGBO","35","35","21230","21150"
"In post","2021","Social Security Scotland","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Social Security Scotland","AA/AO","Unknown","95","90","20670","20060"
"In post","2021","Social Security Scotland","EO","Heterosexual / straight","210","205","26880","26160"
