"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","National Crime Agency","East Midlands (England)","SEO/HEO","25","25","41310","40810"
"In post","2021","40-49","National Crime Agency","East of England","EO","10","10","36730","37450"
"In post","2021","40-49","National Crime Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","East of England","SEO/HEO","15","15","42680","43630"
"In post","2021","40-49","National Crime Agency","London","AA/AO","20","20","26180","24220"
"In post","2021","40-49","National Crime Agency","London","EO","105","100","36210","36720"
"In post","2021","40-49","National Crime Agency","London","G6/G7","55","55","65040","64410"
"In post","2021","40-49","National Crime Agency","London","SCS level","10","10","114990","95000"
"In post","2021","40-49","National Crime Agency","London","SEO/HEO","215","205","46190","47130"
"In post","2021","40-49","National Crime Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","North East (England)","EO","15","15","34410","36410"
"In post","2021","40-49","National Crime Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","National Crime Agency","North West (England)","AA/AO","10","10","22040","20800"
"In post","2021","40-49","National Crime Agency","North West (England)","EO","125","120","33040","32990"
"In post","2021","40-49","National Crime Agency","North West (England)","G6/G7","20","20","63760","58340"
"In post","2021","40-49","National Crime Agency","North West (England)","SEO/HEO","145","145","41660","41990"
"In post","2021","40-49","National Crime Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Northern Ireland","SEO/HEO","20","20","42090","40600"
"In post","2021","40-49","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Overseas","SEO/HEO","40","40","63940","63510"
"In post","2021","40-49","National Crime Agency","Scotland","EO","5","5","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","National Crime Agency","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","National Crime Agency","South East (England)","EO","45","45","36110","37530"
"In post","2021","40-49","National Crime Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","South East (England)","SEO/HEO","60","55","44980","44720"
"In post","2021","40-49","National Crime Agency","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","National Crime Agency","South West (England)","EO","35","35","32560","32770"
"In post","2021","40-49","National Crime Agency","South West (England)","G6/G7","10","10","61020","60990"
"In post","2021","40-49","National Crime Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","South West (England)","SEO/HEO","50","45","41460","41300"
"In post","2021","40-49","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Unknown","SEO/HEO","20","20","44950","44910"
"In post","2021","40-49","National Crime Agency","Wales","EO","5","5","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","National Crime Agency","West Midlands (England)","AA/AO","10","10","22550","20800"
"In post","2021","40-49","National Crime Agency","West Midlands (England)","EO","55","50","33540","34370"
"In post","2021","40-49","National Crime Agency","West Midlands (England)","G6/G7","10","10","61570","60990"
"In post","2021","40-49","National Crime Agency","West Midlands (England)","SEO/HEO","75","75","42090","41530"
"In post","2021","40-49","National Crime Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Yorkshire and The Humber","EO","35","30","32480","32870"
"In post","2021","40-49","National Crime Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Crime Agency","Yorkshire and The Humber","SEO/HEO","30","30","42660","43710"
"In post","2021","40-49","National Infrastructure Commission","London","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","National Infrastructure Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Records of Scotland","Scotland","AA/AO","30","25","22360","22230"
"In post","2021","40-49","National Records of Scotland","Scotland","EO","10","10","29100","29190"
"In post","2021","40-49","National Records of Scotland","Scotland","G6/G7","20","20","62290","61010"
"In post","2021","40-49","National Records of Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Records of Scotland","Scotland","SEO/HEO","45","40","38330","36140"
"In post","2021","40-49","National Savings and Investments","London","EO","5","5","[c]","[c]"
"In post","2021","40-49","National Savings and Investments","London","G6/G7","20","20","60770","58260"
"In post","2021","40-49","National Savings and Investments","London","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","National Savings and Investments","London","SEO/HEO","20","20","43520","44960"
"In post","2021","40-49","National Savings and Investments","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Savings and Investments","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Savings and Investments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Savings and Investments","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Savings and Investments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Savings and Investments","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","National Savings and Investments","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland Office","Northern Ireland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","Office for Budget Responsibility","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Budget Responsibility","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Budget Responsibility","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Budget Responsibility","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AA/AO","10","5","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6/G7","10","10","72730","75500"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","20","20","43790","45610"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","10","10","77180","75500"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","10","10","51360","51360"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","EO","10","10","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","G6/G7","60","55","71080","74280"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","65","65","45730","46360"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","35","30","21160","21160"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","20","15","25860","25880"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","35","35","70370","75500"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","40","40","40630","39850"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","15","10","25840","25880"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","25","25","72590","75500"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","25","25","38180","39850"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","20","20","75720","75500"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","20","20","48390","51360"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","30","30","73250","75500"
"In post","2021","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","15","15","49620","51360"
"In post","2021","40-49","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office of Gas and Electricity Markets","London","EO","5","5","[c]","[c]"
"In post","2021","40-49","Office of Gas and Electricity Markets","London","G6/G7","90","85","64580","63770"
"In post","2021","40-49","Office of Gas and Electricity Markets","London","SCS level","20","20","105170","98730"
"In post","2021","40-49","Office of Gas and Electricity Markets","London","SEO/HEO","30","30","40580","39790"
"In post","2021","40-49","Office of Gas and Electricity Markets","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Office of Gas and Electricity Markets","Scotland","EO","20","20","25080","24650"
"In post","2021","40-49","Office of Gas and Electricity Markets","Scotland","G6/G7","40","40","59020","58680"
"In post","2021","40-49","Office of Gas and Electricity Markets","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office of Gas and Electricity Markets","Scotland","SEO/HEO","30","30","36610","36630"
"In post","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","40","35","51870","48350"
"In post","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","35","30","38090","38860"
"In post","2021","40-49","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office of Rail and Road","London","G6/G7","35","30","62960","61200"
