"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","215","210","21860","21050"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","30","30","22100","21050"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","180","180","21060","21050"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","270","265","26300","25170"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","EO","LGBO","45","45","25730","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","EO","Undeclared","35","35","26190","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","EO","Unknown","105","105","25760","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","85","85","52980","52290"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","35","35","53180","52290"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","580","575","33580","32680"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","80","80","33970","32970"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","65","65","33220","32560"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","160","155","33420","32620"
"In post","2021","20-29","Department for International Trade","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Department for International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","EO","Heterosexual / straight","70","70","26590","26510"
"In post","2021","20-29","Department for International Trade","EO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Department for International Trade","EO","Unknown","40","40","26590","26510"
"In post","2021","20-29","Department for International Trade","G6/G7","Heterosexual / straight","120","120","51070","51970"
"In post","2021","20-29","Department for International Trade","G6/G7","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Department for International Trade","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Department for International Trade","G6/G7","Unknown","75","75","52130","51970"
"In post","2021","20-29","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","SEO/HEO","Heterosexual / straight","310","310","33860","32120"
"In post","2021","20-29","Department for International Trade","SEO/HEO","LGBO","50","50","33880","32120"
"In post","2021","20-29","Department for International Trade","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Department for International Trade","SEO/HEO","Unknown","200","200","34330","32120"
"In post","2021","20-29","Department for Transport","AA/AO","Heterosexual / straight","520","495","21540","21590"
"In post","2021","20-29","Department for Transport","AA/AO","LGBO","50","50","21330","21590"
"In post","2021","20-29","Department for Transport","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Department for Transport","AA/AO","Unknown","280","265","21890","21590"
"In post","2021","20-29","Department for Transport","EO","Heterosexual / straight","260","260","27560","26470"
"In post","2021","20-29","Department for Transport","EO","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Department for Transport","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Department for Transport","EO","Unknown","130","130","27550","26470"
"In post","2021","20-29","Department for Transport","G6/G7","Heterosexual / straight","115","115","55310","54650"
"In post","2021","20-29","Department for Transport","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Department for Transport","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport","G6/G7","Unknown","40","40","55110","54650"
"In post","2021","20-29","Department for Transport","SEO/HEO","Heterosexual / straight","460","460","36090","35060"
"In post","2021","20-29","Department for Transport","SEO/HEO","LGBO","55","55","35370","34710"
"In post","2021","20-29","Department for Transport","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Department for Transport","SEO/HEO","Unknown","190","190","35800","34710"
"In post","2021","20-29","Department for Work and Pensions","AA/AO","Heterosexual / straight","2575","2510","21480","21010"
"In post","2021","20-29","Department for Work and Pensions","AA/AO","LGBO","375","370","21400","21010"
"In post","2021","20-29","Department for Work and Pensions","AA/AO","Undeclared","165","160","21490","21010"
"In post","2021","20-29","Department for Work and Pensions","AA/AO","Unknown","535","505","21250","21010"
"In post","2021","20-29","Department for Work and Pensions","EO","Heterosexual / straight","4280","4225","28470","27570"
"In post","2021","20-29","Department for Work and Pensions","EO","LGBO","535","535","28260","27570"
"In post","2021","20-29","Department for Work and Pensions","EO","Undeclared","280","275","28370","27570"
"In post","2021","20-29","Department for Work and Pensions","EO","Unknown","925","910","28300","27570"
"In post","2021","20-29","Department for Work and Pensions","G6/G7","Heterosexual / straight","55","55","54870","54070"
"In post","2021","20-29","Department for Work and Pensions","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","540","535","34530","32110"
"In post","2021","20-29","Department for Work and Pensions","SEO/HEO","LGBO","65","65","33420","31990"
"In post","2021","20-29","Department for Work and Pensions","SEO/HEO","Undeclared","40","40","33990","31990"
"In post","2021","20-29","Department for Work and Pensions","SEO/HEO","Unknown","135","135","35610","36650"
"In post","2021","20-29","Department of Health and Social Care","AA/AO","Heterosexual / straight","310","280","20990","19630"
"In post","2021","20-29","Department of Health and Social Care","AA/AO","LGBO","35","30","21040","19630"
"In post","2021","20-29","Department of Health and Social Care","AA/AO","Undeclared","50","40","20480","19630"
"In post","2021","20-29","Department of Health and Social Care","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","EO","Heterosexual / straight","365","355","25720","26880"
"In post","2021","20-29","Department of Health and Social Care","EO","LGBO","40","40","25560","26860"
"In post","2021","20-29","Department of Health and Social Care","EO","Undeclared","55","50","25380","26630"
"In post","2021","20-29","Department of Health and Social Care","EO","Unknown","190","190","26550","27270"
"In post","2021","20-29","Department of Health and Social Care","G6/G7","Heterosexual / straight","115","115","54060","53360"
"In post","2021","20-29","Department of Health and Social Care","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","G6/G7","Unknown","180","180","55150","53360"
"In post","2021","20-29","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","655","645","34180","32790"
"In post","2021","20-29","Department of Health and Social Care","SEO/HEO","LGBO","90","90","34030","32790"
"In post","2021","20-29","Department of Health and Social Care","SEO/HEO","Undeclared","85","85","34260","32790"
"In post","2021","20-29","Department of Health and Social Care","SEO/HEO","Unknown","460","460","34020","32790"
"In post","2021","20-29","ESTYN","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","SEO/HEO","Heterosexual / straight","70","70","34490","32830"
"In post","2021","20-29","Food Standards Agency","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","135","135","25650","24750"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","AA/AO","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","190","190","28770","29300"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","EO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","EO","Unknown","45","45","27610","26560"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","75","75","51320","53080"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","G6/G7","Unknown","55","55","50150","52430"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","555","555","36030","35700"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","55","55","35340","35700"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","60","60","35610","35700"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","190","185","36430","38360"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","AA/AO","Heterosexual / straight","315","310","22410","22350"
"In post","2021","20-29","HM Land Registry","AA/AO","LGBO","35","30","22350","22350"
"In post","2021","20-29","HM Land Registry","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","HM Land Registry","AA/AO","Unknown","325","320","22440","22350"
"In post","2021","20-29","HM Land Registry","EO","Heterosexual / straight","175","175","27510","27130"
"In post","2021","20-29","HM Land Registry","EO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","HM Land Registry","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","HM Land Registry","EO","Unknown","130","125","27950","27130"
"In post","2021","20-29","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","HM Land Registry","SEO/HEO","Heterosexual / straight","50","50","36580","37290"
"In post","2021","20-29","HM Land Registry","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","HM Land Registry","SEO/HEO","Unknown","30","30","37970","38450"
"In post","2021","20-29","HM Revenue and Customs","AA/AO","Heterosexual / straight","1565","1490","20290","20140"
"In post","2021","20-29","HM Revenue and Customs","AA/AO","LGBO","205","200","20260","20140"
"In post","2021","20-29","HM Revenue and Customs","AA/AO","Undeclared","90","85","20370","20140"
"In post","2021","20-29","HM Revenue and Customs","AA/AO","Unknown","2305","2215","20280","20140"
"In post","2021","20-29","HM Revenue and Customs","EO","Heterosexual / straight","1460","1440","25790","25560"
