"Status","Year","Disability","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Na h-Eileanan Siar","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Na h-Eileanan Siar","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","North Lanarkshire","Female","200","155","24720","21440"
"In post","2021","Declared disabled","Scotland","North Lanarkshire","Male","85","75","27060","25560"
"In post","2021","Declared disabled","Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Perth and Kinross and Stirling","Female","70","65","29730","27570"
"In post","2021","Declared disabled","Scotland","Perth and Kinross and Stirling","Male","60","60","33110","33650"
"In post","2021","Declared disabled","Scotland","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Scottish Borders","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Scottish Borders","Male","20","15","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","South Ayrshire","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Scotland","South Ayrshire","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Scotland","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","South Lanarkshire","Female","205","180","29860","26120"
"In post","2021","Declared disabled","Scotland","South Lanarkshire","Male","115","105","29740","26120"
"In post","2021","Declared disabled","Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland","West Lothian","Female","30","25","28570","27570"
"In post","2021","Declared disabled","Scotland","West Lothian","Male","20","15","[c]","[c]"
"In post","2021","Declared disabled","Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Berkshire","Female","180","165","32880","29290"
"In post","2021","Declared disabled","South East (England)","Berkshire","Male","145","145","33830","31880"
"In post","2021","Declared disabled","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Brighton and Hove","Female","60","55","29500","27570"
"In post","2021","Declared disabled","South East (England)","Brighton and Hove","Male","35","35","26630","27570"
"In post","2021","Declared disabled","South East (England)","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Buckinghamshire CC","Female","120","115","29650","27850"
"In post","2021","Declared disabled","South East (England)","Buckinghamshire CC","Male","70","65","31560","30400"
"In post","2021","Declared disabled","South East (England)","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Central Hampshire","Female","225","210","33470","33000"
"In post","2021","Declared disabled","South East (England)","Central Hampshire","Male","215","210","35100","33300"
"In post","2021","Declared disabled","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","East Kent","Female","250","220","28250","27370"
"In post","2021","Declared disabled","South East (England)","East Kent","Male","200","190","28540","27370"
"In post","2021","Declared disabled","South East (England)","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","East Surrey","Female","45","45","31460","31880"
"In post","2021","Declared disabled","South East (England)","East Surrey","Male","45","40","31980","30890"
"In post","2021","Declared disabled","South East (England)","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","East Sussex CC","Female","175","145","25290","26120"
"In post","2021","Declared disabled","South East (England)","East Sussex CC","Male","105","100","26230","26610"
"In post","2021","Declared disabled","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Isle of Wight","Female","60","50","26390","27380"
"In post","2021","Declared disabled","South East (England)","Isle of Wight","Male","60","60","28300","26580"
"In post","2021","Declared disabled","South East (England)","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Kent Thames Gateway","Female","90","85","28390","29170"
"In post","2021","Declared disabled","South East (England)","Kent Thames Gateway","Male","90","85","31220","31230"
"In post","2021","Declared disabled","South East (England)","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Medway","Female","100","95","29670","29290"
"In post","2021","Declared disabled","South East (England)","Medway","Male","55","55","33900","30480"
"In post","2021","Declared disabled","South East (England)","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Mid Kent","Female","70","60","28680","27790"
"In post","2021","Declared disabled","South East (England)","Mid Kent","Male","45","40","30890","31150"
"In post","2021","Declared disabled","South East (England)","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Milton Keynes","Female","120","105","29350","27570"
"In post","2021","Declared disabled","South East (England)","Milton Keynes","Male","95","90","31970","30430"
"In post","2021","Declared disabled","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","North Hampshire","Female","80","75","27470","26670"
"In post","2021","Declared disabled","South East (England)","North Hampshire","Male","35","30","32500","31420"
"In post","2021","Declared disabled","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Oxfordshire","Female","140","125","31010","27570"
"In post","2021","Declared disabled","South East (England)","Oxfordshire","Male","140","135","32560","30400"
"In post","2021","Declared disabled","South East (England)","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Portsmouth","Female","225","195","27880","26670"
"In post","2021","Declared disabled","South East (England)","Portsmouth","Male","200","190","29790","27570"
"In post","2021","Declared disabled","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","South Hampshire","Female","235","195","30370","27570"
"In post","2021","Declared disabled","South East (England)","South Hampshire","Male","190","170","29150","26930"
"In post","2021","Declared disabled","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","Southampton","Female","100","85","27330","27570"
"In post","2021","Declared disabled","South East (England)","Southampton","Male","50","50","32190","27570"
"In post","2021","Declared disabled","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","West Kent","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","West Kent","Male","35","35","33580","29290"
"In post","2021","Declared disabled","South East (England)","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","West Surrey","Female","130","120","30080","29060"
"In post","2021","Declared disabled","South East (England)","West Surrey","Male","95","90","32640","29290"
"In post","2021","Declared disabled","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","West Sussex (North East)","Female","40","35","28890","27570"
"In post","2021","Declared disabled","South East (England)","West Sussex (North East)","Male","45","45","32920","28350"
"In post","2021","Declared disabled","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South East (England)","West Sussex (South West)","Female","95","85","29080","27570"
"In post","2021","Declared disabled","South East (England)","West Sussex (South West)","Male","60","55","30120","27570"
"In post","2021","Declared disabled","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","645","595","34130","32280"
"In post","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","705","690","38750","37510"
"In post","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","Female","80","70","26460","27570"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","Male","40","35","25290","26750"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","Female","375","335","31540","27570"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","Male","295","275","33830","28990"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Female","135","115","26430","27570"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Male","80","75","26520","26690"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Devon CC","Female","315","265","27700","26170"
"In post","2021","Declared disabled","South West (England)","Devon CC","Male","265","250","30530","27570"
"In post","2021","Declared disabled","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Dorset CC","Female","125","115","28140","27130"
