"Status","Year","Age","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Inner London - West","45","[c]","30070","27350"
"Leaver Dept.","2021","20-29","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Derbyshire and Nottinghamshire","25","[c]","20820","18890"
"Leaver Dept.","2021","20-29","No function","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","East Wales","40","[c]","25160","21170"
"Leaver Dept.","2021","20-29","No function","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","26850","23200"
"Leaver Dept.","2021","20-29","No function","Greater Manchester","15","[c]","25180","24250"
"Leaver Dept.","2021","20-29","No function","Hampshire and Isle of Wight","30","[c]","23850","22130"
"Leaver Dept.","2021","20-29","No function","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Inner London - East","40","[c]","34600","33260"
"Leaver Dept.","2021","20-29","No function","Inner London - West","880","[c]","35730","33120"
"Leaver Dept.","2021","20-29","No function","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","North Yorkshire","15","[c]","33140","30040"
"Leaver Dept.","2021","20-29","No function","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Shropshire and Staffordshire","15","[c]","19690","18880"
"Leaver Dept.","2021","20-29","No function","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Surrey, East and West Sussex","25","[c]","23550","24010"
"Leaver Dept.","2021","20-29","No function","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Unknown","440","[c]","32140","32000"
"Leaver Dept.","2021","20-29","No function","West Central Scotland","15","[c]","21390","20760"
"Leaver Dept.","2021","20-29","No function","West Midlands","45","[c]","20790","19930"
"Leaver Dept.","2021","20-29","No function","West Wales and The Valleys","20","[c]","21230","21380"
"Leaver Dept.","2021","20-29","No function","West Yorkshire","15","[c]","21870","20210"
"Leaver Dept.","2021","20-29","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","27670","27540"
"Leaver Dept.","2021","20-29","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Inner London - West","50","[c]","40960","38600"
"Leaver Dept.","2021","20-29","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Derbyshire and Nottinghamshire","25","[c]","22610","21010"
"Leaver Dept.","2021","20-29","Unknown","Devon","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Wales","75","[c]","26120","25970"
"Leaver Dept.","2021","20-29","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Eastern Scotland","40","[c]","27930","27570"
"Leaver Dept.","2021","20-29","Unknown","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","25950","26940"
"Leaver Dept.","2021","20-29","Unknown","Greater Manchester","110","[c]","25960","25000"
"Leaver Dept.","2021","20-29","Unknown","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Inner London - East","60","[c]","31330","31060"
"Leaver Dept.","2021","20-29","Unknown","Inner London - West","595","[c]","37550","35060"
"Leaver Dept.","2021","20-29","Unknown","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Lancashire","40","[c]","25180","27570"
"Leaver Dept.","2021","20-29","Unknown","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Merseyside","80","[c]","23880","24110"
"Leaver Dept.","2021","20-29","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Northumberland and Tyne and Wear","115","[c]","24280","21010"
"Leaver Dept.","2021","20-29","Unknown","Outer London - East and North East","15","[c]","28460","30300"
"Leaver Dept.","2021","20-29","Unknown","Outer London - South","80","[c]","31720","28900"
"Leaver Dept.","2021","20-29","Unknown","Outer London - West and North West","25","[c]","29510","28670"
"Leaver Dept.","2021","20-29","Unknown","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South Yorkshire","35","[c]","28090","27570"
"Leaver Dept.","2021","20-29","Unknown","Southern Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Tees Valley and Durham","35","[c]","22290","21010"
"Leaver Dept.","2021","20-29","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Central Scotland","50","[c]","26070","25970"
"Leaver Dept.","2021","20-29","Unknown","West Midlands","60","[c]","25820","24870"
"Leaver Dept.","2021","20-29","Unknown","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Yorkshire","80","[c]","27710","27570"
"Leaver Dept.","2021","30-39","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Inner London - East","15","[c]","50220","48630"
"Leaver Dept.","2021","30-39","Analysis","Inner London - West","55","[c]","45150","44260"
"Leaver Dept.","2021","30-39","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Inner London - West","50","[c]","44640","42220"
"Leaver Dept.","2021","30-39","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Inner London - East","25","[c]","52940","54700"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Inner London - West","20","[c]","48470","52830"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","West Wales and The Valleys","10","[c]","31100","31080"
"Leaver Dept.","2021","30-39","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
