"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","EO","EO","130","[c]","25540","25560"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","SEO/HEO","HEO","55","[c]","31580","31810"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Plymouth","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Plymouth","AA/AO","AO","40","[c]","20880","20880"
"New entrant CS","2021","HM Revenue and Customs","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Portsmouth","AA/AO","AO","90","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Portsmouth","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sefton","AA/AO","AO","60","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Sefton","EO","EO","20","[c]","24630","25560"
"New entrant CS","2021","HM Revenue and Customs","Sefton","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sefton","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sefton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sefton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sheffield","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sheffield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Solihull","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South Lanarkshire","AA/AO","AO","200","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","South Lanarkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Southampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Southend-on-Sea","EO","EO","20","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs","Southend-on-Sea","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Southend-on-Sea","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Southend-on-Sea","SEO/HEO","HEO","15","[c]","31810","31810"
"New entrant CS","2021","HM Revenue and Customs","Southend-on-Sea","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Suffolk","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sunderland","AA/AO","AO","115","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Sunderland","EO","EO","35","[c]","25400","25560"
"New entrant CS","2021","HM Revenue and Customs","Telford and Wrekin","EO","EO","15","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs","Telford and Wrekin","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Telford and Wrekin","G6/G7","G7","15","[c]","52580","52580"
"New entrant CS","2021","HM Revenue and Customs","Telford and Wrekin","SEO/HEO","HEO","20","[c]","31990","31810"
"New entrant CS","2021","HM Revenue and Customs","Telford and Wrekin","SEO/HEO","SEO","20","[c]","38820","38630"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","SEO/HEO","HEO","25","[c]","35930","36160"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","AA/AO","AO","410","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","EO","EO","340","[c]","25530","25560"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","SEO/HEO","HEO","85","[c]","31540","31810"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","SEO/HEO","SEO","20","[c]","39690","38630"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Sussex (South West)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Sussex (South West)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Sussex (South West)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Sussex (South West)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Sussex (South West)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","SEO/HEO","HEO","25","[c]","36160","36160"
"New entrant CS","2021","HM Revenue and Customs","Westminster","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Bristol, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Liverpool","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Liverpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Norwich and East Norfolk","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Norwich and East Norfolk","EO","EO","15","[c]","23900","23750"
"New entrant CS","2021","HM Treasury","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Sheffield","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Westminster","AA/AO","AO","35","[c]","22860","22500"
"New entrant CS","2021","HM Treasury","Westminster","EO","EO","65","[c]","25620","24300"
"New entrant CS","2021","HM Treasury","Westminster","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Westminster","G6/G7","G7","45","[c]","55250","53070"
"New entrant CS","2021","HM Treasury","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Westminster","SEO/HEO","HEO","245","[c]","31500","32320"
"New entrant CS","2021","HM Treasury","Westminster","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Barnet","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Barnet","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Barnet","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Barnet","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","10","[c]","24880","24880"
"New entrant CS","2021","Home Office","Bedford","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Bedford","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Belfast","AA/AO","AO","10","[c]","21430","21430"
"New entrant CS","2021","Home Office","Belfast","EO","EO","35","[c]","25240","24880"
"New entrant CS","2021","Home Office","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Birmingham","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Bournemouth and Poole","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Bournemouth and Poole","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Camden and City of London","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Camden and City of London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Cardiff and Vale of Glamorgan","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","City of Edinburgh","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","City of Edinburgh","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Croydon","AA/AO","AA","10","[c]","22210","22210"
"New entrant CS","2021","Home Office","Croydon","AA/AO","AO","10","[c]","25630","25630"
"New entrant CS","2021","Home Office","Croydon","EO","EO","100","[c]","29150","28650"
"New entrant CS","2021","Home Office","Croydon","G6/G7","G6","20","[c]","72240","68720"
"New entrant CS","2021","Home Office","Croydon","G6/G7","G7","60","[c]","58910","57430"
"New entrant CS","2021","Home Office","Croydon","SEO/HEO","HEO","70","[c]","35320","35050"
"New entrant CS","2021","Home Office","Croydon","SEO/HEO","SEO","50","[c]","43510","41960"
"New entrant CS","2021","Home Office","Darlington","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Durham CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Durham CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Kent","AA/AO","AO","80","[c]","21430","21430"
"New entrant CS","2021","Home Office","East Kent","EO","EO","100","[c]","26110","24880"
"New entrant CS","2021","Home Office","East Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Sussex CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Essex Haven Gateway","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Essex Haven Gateway","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Glasgow City","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Glasgow City","EO","EO","25","[c]","24880","24880"
"New entrant CS","2021","Home Office","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Greater Manchester South West","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Greater Manchester South West","EO","EO","20","[c]","25030","24880"
"New entrant CS","2021","Home Office","Greater Manchester South West","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Greater Manchester South West","G6/G7","G7","15","[c]","55800","56550"
"New entrant CS","2021","Home Office","Greater Manchester South West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Greater Manchester South West","SEO/HEO","HEO","15","[c]","31840","30820"
"New entrant CS","2021","Home Office","Greater Manchester South West","SEO/HEO","SEO","15","[c]","41350","40460"
"New entrant CS","2021","Home Office","Hackney and Newham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Harrow and Hillingdon","AA/AO","AO","20","[c]","25630","25630"
"New entrant CS","2021","Home Office","Harrow and Hillingdon","EO","EO","75","[c]","28770","28650"
"New entrant CS","2021","Home Office","Harrow and Hillingdon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Heart of Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Hertfordshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Hounslow and Richmond upon Thames","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Hounslow and Richmond upon Thames","AA/AO","AO","10","[c]","25630","25630"
"New entrant CS","2021","Home Office","Hounslow and Richmond upon Thames","EO","EO","10","[c]","29160","28650"
"New entrant CS","2021","Home Office","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Inverclyde, East Renfrewshire and Renfrewshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Isle of Anglesey","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Kingston upon Hull, City of","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Kingston upon Hull, City of","EO","EO","15","[c]","25440","24880"
"New entrant CS","2021","Home Office","Kingston upon Hull, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Lambeth","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Lambeth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Lambeth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Leeds","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Leeds","EO","EO","45","[c]","25020","24880"
"New entrant CS","2021","Home Office","Leeds","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Leicestershire CC and Rutland","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Leicestershire CC and Rutland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Lewisham and Southwark","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Lewisham and Southwark","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Lewisham and Southwark","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Lisburn and Castlereagh","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Lisburn and Castlereagh","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Liverpool","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Liverpool","AA/AO","AO","45","[c]","21540","21430"
"New entrant CS","2021","Home Office","Liverpool","EO","EO","30","[c]","25020","24880"
"New entrant CS","2021","Home Office","Liverpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Liverpool","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Liverpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Liverpool","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Liverpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Luton","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Luton","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Manchester","AA/AO","AO","20","[c]","21430","21430"
"New entrant CS","2021","Home Office","Manchester","EO","EO","45","[c]","25150","24880"
"New entrant CS","2021","Home Office","Manchester","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Monmouthshire and Newport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Monmouthshire and Newport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","North and North East Lincolnshire","AA/AO","AO","35","[c]","21430","21430"
"New entrant CS","2021","Home Office","North and North East Lincolnshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","North Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","North Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Peterborough","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Peterborough","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Plymouth","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Portsmouth","EO","EO","30","[c]","25760","24880"
"New entrant CS","2021","Home Office","Portsmouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Sefton","AA/AO","AA","20","[c]","17950","17990"
"New entrant CS","2021","Home Office","Sefton","AA/AO","AO","35","[c]","21420","21430"
"New entrant CS","2021","Home Office","Sefton","EO","EO","20","[c]","24920","24880"
"New entrant CS","2021","Home Office","Sefton","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Sefton","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Sefton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Sheffield","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Sheffield","AA/AO","AO","105","[c]","21420","21430"
"New entrant CS","2021","Home Office","Sheffield","EO","EO","10","[c]","26060","24880"
"New entrant CS","2021","Home Office","Sheffield","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Sheffield","G6/G7","G7","10","[c]","55760","56550"
"New entrant CS","2021","Home Office","Sheffield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Sheffield","SEO/HEO","HEO","10","[c]","31320","30820"
"New entrant CS","2021","Home Office","Sheffield","SEO/HEO","SEO","10","[c]","38630","37930"
"New entrant CS","2021","Home Office","Solihull","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Solihull","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Solihull","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Solihull","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Solihull","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Teesside","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Teesside","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South West Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South West Wales","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Southampton","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Suffolk","AA/AO","AO","15","[c]","21430","21430"
"New entrant CS","2021","Home Office","Suffolk","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Thurrock","AA/AO","AO","30","[c]","21430","21430"
"New entrant CS","2021","Home Office","Thurrock","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Tyneside","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Tyneside","AA/AO","AO","10","[c]","21430","21430"
"New entrant CS","2021","Home Office","Tyneside","EO","EO","15","[c]","25190","24880"
"New entrant CS","2021","Home Office","Tyneside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Essex","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Sussex (North East)","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Sussex (North East)","EO","EO","40","[c]","26460","25960"
"New entrant CS","2021","Home Office","Westminster","AA/AO","AA","20","[c]","22210","22210"
"New entrant CS","2021","Home Office","Westminster","AA/AO","AO","20","[c]","25600","25630"
"New entrant CS","2021","Home Office","Westminster","EO","EO","105","[c]","28940","28650"
"New entrant CS","2021","Home Office","Westminster","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Westminster","G6/G7","G7","80","[c]","57620","57430"
"New entrant CS","2021","Home Office","Westminster","SCS level","SCS level","15","[c]","101950","94000"
"New entrant CS","2021","Home Office","Westminster","SEO/HEO","HEO","110","[c]","35070","35050"
"New entrant CS","2021","Home Office","Westminster","SEO/HEO","SEO","90","[c]","42180","41950"
"New entrant CS","2021","Home Office","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Aberdeen City and Aberdeenshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Angus and Dundee City","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Angus and Dundee City","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Antrim and Newtownabbey","AA/AO","AA","10","[c]","19680","19560"
"New entrant CS","2021","Ministry of Defence","Antrim and Newtownabbey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Ards and North Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Ards and North Down","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","25","[c]","20920","20920"
"New entrant CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","270","[c]","21980","21000"
"New entrant CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","50","[c]","55710","55000"
"New entrant CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","165","[c]","30160","30000"
"New entrant CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","165","[c]","41740","41000"
