"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Ministry of Defence","East Anglia","Heterosexual / straight","55","50","31640","26670"
"In post","2021","Finance","Ministry of Defence","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","East Anglia","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","East Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","East Wales","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Eastern Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Essex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","700","670","40200","34770"
"In post","2021","Finance","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","95","90","39420","36460"
"In post","2021","Finance","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","45","45","36860","33000"
"In post","2021","Finance","Ministry of Defence","Greater Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Hampshire and Isle of Wight","Heterosexual / straight","265","255","37210","33300"
"In post","2021","Finance","Ministry of Defence","Hampshire and Isle of Wight","LGBO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Hampshire and Isle of Wight","Undeclared","50","50","40070","34610"
"In post","2021","Finance","Ministry of Defence","Hampshire and Isle of Wight","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Inner London - West","Heterosexual / straight","135","135","51550","45200"
"In post","2021","Finance","Ministry of Defence","Inner London - West","LGBO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Inner London - West","Undeclared","30","30","42900","42200"
"In post","2021","Finance","Ministry of Defence","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Lancashire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Lincolnshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Merseyside","Heterosexual / straight","50","50","27070","22080"
"In post","2021","Finance","Ministry of Defence","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Merseyside","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","North Yorkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","North Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Northumberland and Tyne and Wear","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Outer London - West and North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Shropshire and Staffordshire","Heterosexual / straight","45","40","35350","33000"
"In post","2021","Finance","Ministry of Defence","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Shropshire and Staffordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Central Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Central Scotland","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Midlands","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Inner London - West","Heterosexual / straight","70","65","56350","53130"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Inner London - West","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
