"Status","Year","Disability","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Disclosure Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","AA/AO","AA","45","[c]","18030","18060"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","AA/AO","AO","90","[c]","21530","21590"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","AA/AO","AO","35","[c]","23300","21590"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","EO","EO","85","[c]","27820","26780"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","FCDO Services","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","FCDO Services","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","FCDO Services","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","FCDO Services","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","FCDO Services","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","FCDO Services","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","FCDO Services","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Actuary's Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Actuary's Department","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Actuary's Department","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Actuary's Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Actuary's Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","G6/G7","G7","30","[c]","52800","51250"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Property Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Property Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Property Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Property Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Property Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","SEO/HEO","SEO","35","[c]","50960","45240"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","AA/AO","AA","145","[c]","17440","16930"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","AA/AO","AO","445","[c]","20500","20100"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","EO","EO","90","[c]","24150","23970"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","SEO/HEO","HEO","35","[c]","29530","30740"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","SEO/HEO","SEO","70","[c]","40950","41950"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","EO","EO","60","[c]","27260","27130"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","SEO/HEO","HEO","45","[c]","34250","33840"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Prison and Probation Service","AA/AO","AA","305","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Prison and Probation Service","AA/AO","AO","1185","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Prison and Probation Service","EO","EO","190","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Prison and Probation Service","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Prison and Probation Service","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Prison and Probation Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Prison and Probation Service","SEO/HEO","HEO","100","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Prison and Probation Service","SEO/HEO","SEO","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Prison and Probation Service","Unknown","Unknown","400","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AA/AO","AA","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AA/AO","AO","1060","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","EO","655","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6/G7","G6","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6/G7","G7","145","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO/HEO","HEO","450","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO/HEO","SEO","225","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","AA/AO","AA","90","[c]","19950","21770"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","AA/AO","AO","270","[c]","21930","21430"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","EO","EO","355","[c]","26910","27240"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","G6/G7","G7","55","[c]","57970","57440"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","SEO/HEO","HEO","105","[c]","34550","35070"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","SEO/HEO","SEO","65","[c]","42250","41970"
