"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Ministry of Defence","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","South West (England)","Heterosexual / straight","90","90","18780","19040"
"In post","2021","16-19","Ministry of Defence","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","South West (England)","Unknown","45","45","17130","16780"
"In post","2021","16-19","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","Ministry of Defence","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","East of England","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","London","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","National Crime Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Crime Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other Cabinet Office Agencies","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other Cabinet Office Agencies","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other Cabinet Office Agencies","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other Cabinet Office Agencies","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other Cabinet Office Agencies","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Scotland","Heterosexual / straight","55","50","21610","21150"
"In post","2021","16-19","Scottish Government","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","16-19","Scottish Government","Scotland","Unknown","35","35","20480","20430"
"In post","2021","16-19","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Midlands (England)","Heterosexual / straight","45","45","25750","21950"
"In post","2021","20-29","Attorney General's Departments","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East of England","Heterosexual / straight","50","50","28300","25480"
"In post","2021","20-29","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East of England","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","London","Heterosexual / straight","495","490","33280","29280"
"In post","2021","20-29","Attorney General's Departments","London","LGBO","65","65","34870","31180"
"In post","2021","20-29","Attorney General's Departments","London","Undeclared","40","40","32640","29280"
"In post","2021","20-29","Attorney General's Departments","London","Unknown","80","80","29840","26970"
"In post","2021","20-29","Attorney General's Departments","North East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","North West (England)","Heterosexual / straight","100","100","27410","25480"
"In post","2021","20-29","Attorney General's Departments","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South East (England)","Heterosexual / straight","80","80","27050","24590"
"In post","2021","20-29","Attorney General's Departments","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South East (England)","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South West (England)","Heterosexual / straight","45","45","24520","23470"
"In post","2021","20-29","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","45","45","27480","25480"
"In post","2021","20-29","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","95","90","27370","25480"
"In post","2021","20-29","Attorney General's Departments","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
