"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","FCDO Services","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","SEO/HEO","Female","105","105","39240","40330"
"In post","2021","FCDO Services","SEO/HEO","Male","345","340","40800","41010"
"In post","2021","FCDO Services","Unknown","Female","15","15","[c]","[c]"
"In post","2021","FCDO Services","Unknown","Male","35","35","22400","21600"
"In post","2021","Food Standards Agency","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","EO","Female","90","85","27140","26750"
"In post","2021","Food Standards Agency","EO","Male","345","335","27320","26750"
"In post","2021","Food Standards Agency","G6/G7","Female","105","105","56420","55300"
"In post","2021","Food Standards Agency","G6/G7","Male","115","110","56350","56130"
"In post","2021","Food Standards Agency","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","SEO/HEO","Female","320","310","36010","37350"
"In post","2021","Food Standards Agency","SEO/HEO","Male","305","305","36000","37350"
"In post","2021","Food Standards Scotland","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Scotland","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","EO","Female","25","25","[c]","[c]"
"In post","2021","Food Standards Scotland","EO","Male","60","60","28870","29190"
"In post","2021","Food Standards Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","SEO/HEO","Female","65","65","35710","33620"
"In post","2021","Food Standards Scotland","SEO/HEO","Male","65","60","37260","35110"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Female","265","250","25750","24750"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Male","180","175","25910","25430"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Female","455","435","29910","30300"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Male","275","270","29930","30300"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Female","1505","1455","58810","57910"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Male","1530","1520","59950","58470"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Female","230","225","84530","77970"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Male","320","320","87260","78020"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Female","1395","1365","37550","37560"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Male","1315","1310","37580","36460"
"In post","2021","Forestry and Land Scotland","AA/AO","Female","130","125","23730","22920"
"In post","2021","Forestry and Land Scotland","AA/AO","Male","340","335","25390","26530"
"In post","2021","Forestry and Land Scotland","EO","Female","100","95","30470","30160"
"In post","2021","Forestry and Land Scotland","EO","Male","160","155","32040","30160"
"In post","2021","Forestry and Land Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Forestry and Land Scotland","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Forestry and Land Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","SEO/HEO","Female","85","80","39300","37530"
"In post","2021","Forestry and Land Scotland","SEO/HEO","Male","135","135","40450","38450"
"In post","2021","Government Actuary's Department","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Government Actuary's Department","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","EO","Female","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","EO","Male","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","G6/G7","Female","45","40","80120","72470"
"In post","2021","Government Actuary's Department","G6/G7","Male","70","65","91910","89720"
"In post","2021","Government Actuary's Department","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Government Actuary's Department","SEO/HEO","Male","45","40","42140","41210"
"In post","2021","Government Internal Audit Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","EO","Female","15","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","G6/G7","Female","70","65","57400","55230"
"In post","2021","Government Internal Audit Agency","G6/G7","Male","95","95","57650","56620"
"In post","2021","Government Internal Audit Agency","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","SEO/HEO","Female","140","130","39500","39980"
"In post","2021","Government Internal Audit Agency","SEO/HEO","Male","110","105","42050","42900"
"In post","2021","Government Legal Department","AA/AO","Female","35","35","23810","23800"
"In post","2021","Government Legal Department","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Government Legal Department","EO","Female","210","205","28450","27580"
"In post","2021","Government Legal Department","EO","Male","120","115","28730","27580"
"In post","2021","Government Legal Department","G6/G7","Female","1120","990","59250","57520"
"In post","2021","Government Legal Department","G6/G7","Male","560","545","60650","63730"
"In post","2021","Government Legal Department","SCS level","Female","120","110","83540","78980"
"In post","2021","Government Legal Department","SCS level","Male","85","85","84220","80710"
"In post","2021","Government Legal Department","SEO/HEO","Female","150","145","38040","38390"
"In post","2021","Government Legal Department","SEO/HEO","Male","100","100","37990","38590"
"In post","2021","Government Property Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","EO","Female","10","10","[c]","[c]"
"In post","2021","Government Property Agency","EO","Male","10","10","[c]","[c]"
"In post","2021","Government Property Agency","G6/G7","Female","40","35","55980","54700"
"In post","2021","Government Property Agency","G6/G7","Male","60","60","57290","55000"
"In post","2021","Government Property Agency","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Female","35","35","36030","35790"
"In post","2021","Government Property Agency","SEO/HEO","Male","40","40","36830","37300"
"In post","2021","Health and Safety Executive","AA/AO","Female","195","165","22140","22160"
"In post","2021","Health and Safety Executive","AA/AO","Male","85","80","21960","22160"
"In post","2021","Health and Safety Executive","EO","Female","285","255","28150","28210"
"In post","2021","Health and Safety Executive","EO","Male","165","160","27690","26680"
"In post","2021","Health and Safety Executive","G6/G7","Female","205","190","58500","56350"
"In post","2021","Health and Safety Executive","G6/G7","Male","315","305","62550","59580"
"In post","2021","Health and Safety Executive","SCS level","Female","15","10","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Health and Safety Executive","SEO/HEO","Female","605","550","40680","40230"
"In post","2021","Health and Safety Executive","SEO/HEO","Male","685","670","48430","45100"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Female","7455","6335","19980","19930"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Male","3020","2885","19980","19930"
"In post","2021","HM Courts and Tribunals Service","EO","Female","1940","1795","24010","23700"
"In post","2021","HM Courts and Tribunals Service","EO","Male","705","700","24210","23730"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Female","400","390","55390","53520"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Male","265","265","56390","55720"
"In post","2021","HM Courts and Tribunals Service","SCS level","Female","45","40","84000","76960"
"In post","2021","HM Courts and Tribunals Service","SCS level","Male","35","35","87960","78300"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Female","1880","1750","34200","32350"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Male","840","815","34470","31970"
"In post","2021","HM Courts and Tribunals Service","Unknown","Female","15","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","AA/AO","Female","1135","1060","22470","22350"
"In post","2021","HM Land Registry","AA/AO","Male","715","695","22460","22350"
"In post","2021","HM Land Registry","EO","Female","1455","1220","27380","27130"
"In post","2021","HM Land Registry","EO","Male","700","665","27750","27130"
"In post","2021","HM Land Registry","G6/G7","Female","165","155","62370","60520"
"In post","2021","HM Land Registry","G6/G7","Male","130","125","62840","60520"
"In post","2021","HM Land Registry","SCS level","Female","10","10","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Male","15","15","[c]","[c]"
"In post","2021","HM Land Registry","SEO/HEO","Female","1040","920","36760","33840"
"In post","2021","HM Land Registry","SEO/HEO","Male","985","905","38100","38450"
"In post","2021","HM Prison and Probation Service","AA/AO","Female","11680","10820","24900","23700"
"In post","2021","HM Prison and Probation Service","AA/AO","Male","16725","16050","27350","26810"
"In post","2021","HM Prison and Probation Service","EO","Female","2395","2295","29630","28400"
"In post","2021","HM Prison and Probation Service","EO","Male","3840","3680","31930","33520"
"In post","2021","HM Prison and Probation Service","G6/G7","Female","400","385","71100","69050"
"In post","2021","HM Prison and Probation Service","G6/G7","Male","380","370","75230","72130"
"In post","2021","HM Prison and Probation Service","SCS level","Female","40","40","98820","93000"
"In post","2021","HM Prison and Probation Service","SCS level","Male","45","45","97220","100580"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Female","3115","2990","39570","37850"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Male","3335","3185","42390","38160"
"In post","2021","HM Prison and Probation Service","Unknown","Female","9340","8530","29670","28200"
"In post","2021","HM Prison and Probation Service","Unknown","Male","2745","2640","30820","30210"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Female","12265","9960","20840","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Male","8490","8010","20600","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","EO","Female","7835","6965","26480","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","EO","Male","6850","6595","26330","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Female","3235","3080","56760","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Male","4070","3950","57580","53150"
"In post","2021","HM Revenue and Customs (excl. agencies)","SCS level","Female","230","225","84700","78090"
"In post","2021","HM Revenue and Customs (excl. agencies)","SCS level","Male","255","250","86490","79930"
