"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","London","AO","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","London","EO","145","140","36950","37560"
"In post","2021","Declared non-disabled","National Crime Agency","London","G6","30","30","73930","74010"
"In post","2021","Declared non-disabled","National Crime Agency","London","G7","55","50","62700","64410"
"In post","2021","Declared non-disabled","National Crime Agency","London","HEO","165","160","44310","43630"
"In post","2021","Declared non-disabled","National Crime Agency","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","London","SEO","85","85","50490","48900"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","AO","45","35","24900","25330"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","EO","455","440","34010","34140"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","G7","60","60","59520","60990"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","HEO","395","380","41130","40210"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","SEO","165","165","47320","45480"
"In post","2021","Declared non-disabled","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Overseas","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Overseas","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Overseas","SEO","50","50","64910","63350"
"In post","2021","Declared non-disabled","National Crime Agency","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Unknown","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Unknown","HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Unknown","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","G6","40","40","80580","85550"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","G7","120","120","70830","75500"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","HEO","45","45","34850","35010"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","SEO","110","110","47530","51360"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","AO","170","155","21180","21160"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","EO","135","125","25860","25880"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","G6","75","75","82080","85550"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","G7","290","285","71190","75500"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","HEO","140","135","31980","32010"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","SEO","295","285","46830","51360"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","EO","85","80","27810","27000"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","G6","55","55","77140","76570"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","G7","210","205","57700","56450"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","HEO","120","120","35910","36000"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","SCS level","40","40","102340","96250"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","SEO","60","60","42440","41910"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","AO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","EO","140","140","24500","24050"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G6","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G7","95","90","53070","52070"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","HEO","95","95","32460","31720"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SEO","60","60","37890","36910"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G7","40","40","49280","47880"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","HEO","45","40","32930","32380"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO","35","30","40030","39540"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","G6","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","G7","75","70","61880","62140"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","HEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","SEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Outside London","G6","10","10","[c]","[c]"
