"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Legal","AA/AO","AO","35","35","21080","20140"
"In post","2021","30-39","Legal","EO","EO","530","520","26940","25560"
"In post","2021","30-39","Legal","G6/G7","G6","335","320","67200","65630"
"In post","2021","30-39","Legal","G6/G7","G7","1300","1235","53640","51820"
"In post","2021","30-39","Legal","SCS level","SCS level","25","25","84610","82500"
"In post","2021","30-39","Legal","SEO/HEO","HEO","450","440","34250","31810"
"In post","2021","30-39","Legal","SEO/HEO","SEO","315","295","42210","40640"
"In post","2021","30-39","Medicine","AA/AO","AA","10","10","18770","18760"
"In post","2021","30-39","Medicine","AA/AO","AO","110","100","22530","22640"
"In post","2021","30-39","Medicine","EO","EO","75","70","29740","30620"
"In post","2021","30-39","Medicine","G6/G7","G6","25","25","71270","73640"
"In post","2021","30-39","Medicine","G6/G7","G7","95","85","64150","63830"
"In post","2021","30-39","Medicine","SCS level","SCS level","45","40","88440","89370"
"In post","2021","30-39","Medicine","SEO/HEO","HEO","135","125","35710","36360"
"In post","2021","30-39","Medicine","SEO/HEO","SEO","75","65","41410","40890"
"In post","2021","30-39","Operational Delivery","AA/AO","AA","1650","1470","20140","20600"
"In post","2021","30-39","Operational Delivery","AA/AO","AO","14915","13650","23560","21710"
"In post","2021","30-39","Operational Delivery","EO","EO","9965","9475","27300","25820"
"In post","2021","30-39","Operational Delivery","G6/G7","G6","225","220","66010","65310"
"In post","2021","30-39","Operational Delivery","G6/G7","G7","940","920","53310","52850"
"In post","2021","30-39","Operational Delivery","SCS level","SCS level","65","65","82180","75970"
"In post","2021","30-39","Operational Delivery","SEO/HEO","HEO","4750","4600","32910","31810"
"In post","2021","30-39","Operational Delivery","SEO/HEO","SEO","2190","2135","40990","39680"
"In post","2021","30-39","Operational Delivery","Unknown","Unknown","2885","2655","29140","30210"
"In post","2021","30-39","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","EO","EO","5","5","[c]","[c]"
"In post","2021","30-39","Operational Research","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","30-39","Operational Research","G6/G7","G7","165","160","51740","48350"
"In post","2021","30-39","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","SEO/HEO","HEO","55","50","33560","33930"
"In post","2021","30-39","Operational Research","SEO/HEO","SEO","115","110","41110","39580"
"In post","2021","30-39","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other","AA/AO","AA","235","225","19500","19560"
"In post","2021","30-39","Other","AA/AO","AO","690","645","21810","20920"
"In post","2021","30-39","Other","EO","EO","770","730","25750","26670"
"In post","2021","30-39","Other","G6/G7","G6","160","155","70760","67350"
"In post","2021","30-39","Other","G6/G7","G7","305","300","54520","53970"
"In post","2021","30-39","Other","SCS level","SCS level","25","25","80720","81200"
"In post","2021","30-39","Other","SEO/HEO","HEO","740","710","32890","33000"
"In post","2021","30-39","Other","SEO/HEO","SEO","425","415","39650","39850"
"In post","2021","30-39","Other","Unknown","Unknown","440","440","37990","34460"
"In post","2021","30-39","Planning","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","30-39","Planning","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","SEO/HEO","HEO","15","15","35150","34860"
"In post","2021","30-39","Planning","SEO/HEO","SEO","25","25","40960","40580"
"In post","2021","30-39","Planning Inspectors","G6/G7","G6","15","15","61370","58810"
"In post","2021","30-39","Planning Inspectors","G6/G7","G7","30","30","47040","47660"
"In post","2021","30-39","Policy","AA/AO","AA","15","15","18320","17600"
"In post","2021","30-39","Policy","AA/AO","AO","105","100","23410","23830"
"In post","2021","30-39","Policy","EO","EO","445","430","28150","28670"
"In post","2021","30-39","Policy","G6/G7","G6","1185","1155","65640","64990"
"In post","2021","30-39","Policy","G6/G7","G7","2975","2900","54650","53760"
"In post","2021","30-39","Policy","SCS level","SCS level","405","390","76960","74100"
"In post","2021","30-39","Policy","SEO/HEO","HEO","1540","1500","34120","33860"
"In post","2021","30-39","Policy","SEO/HEO","SEO","1525","1485","40760","40220"
"In post","2021","30-39","Policy","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","AA/AO","AO","45","40","21640","21050"
"In post","2021","30-39","Project Delivery","EO","EO","370","350","26300","26670"
"In post","2021","30-39","Project Delivery","G6/G7","G6","200","195","67140","66110"
"In post","2021","30-39","Project Delivery","G6/G7","G7","770","755","52810","53370"
"In post","2021","30-39","Project Delivery","SCS level","SCS level","55","50","84550","77890"
"In post","2021","30-39","Project Delivery","SEO/HEO","HEO","990","955","32410","32990"
"In post","2021","30-39","Project Delivery","SEO/HEO","SEO","1150","1120","39760","40000"
"In post","2021","30-39","Project Delivery","Unknown","Unknown","130","130","39710","39860"
"In post","2021","30-39","Property","AA/AO","AA","50","45","18480","18760"
"In post","2021","30-39","Property","AA/AO","AO","40","35","21800","21100"
"In post","2021","30-39","Property","EO","EO","220","205","26350","26000"
"In post","2021","30-39","Property","G6/G7","G6","40","40","64490","64590"
"In post","2021","30-39","Property","G6/G7","G7","125","120","53550","53420"
"In post","2021","30-39","Property","SEO/HEO","HEO","295","290","32440","32800"
"In post","2021","30-39","Property","SEO/HEO","SEO","245","240","40750","40580"
"In post","2021","30-39","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","AA/AO","AO","15","10","21480","21300"
"In post","2021","30-39","Psychology","EO","EO","135","130","27770","27380"
"In post","2021","30-39","Psychology","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","G6/G7","G7","20","20","57020","57330"
"In post","2021","30-39","Psychology","SEO/HEO","HEO","230","220","30850","31180"
"In post","2021","30-39","Psychology","SEO/HEO","SEO","185","175","43910","42910"
"In post","2021","30-39","Science and Engineering","AA/AO","AA","25","20","19310","18850"
"In post","2021","30-39","Science and Engineering","AA/AO","AO","150","145","22110","21580"
"In post","2021","30-39","Science and Engineering","EO","EO","290","280","26480","26670"
"In post","2021","30-39","Science and Engineering","G6/G7","G6","50","50","68310","66560"
"In post","2021","30-39","Science and Engineering","G6/G7","G7","515","500","50310","48270"
"In post","2021","30-39","Science and Engineering","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","SEO/HEO","HEO","715","690","32440","32330"
"In post","2021","30-39","Science and Engineering","SEO/HEO","SEO","1030","995","40000","39750"
"In post","2021","30-39","Science and Engineering","Unknown","Unknown","180","180","41670","39950"
"In post","2021","30-39","Security","AA/AO","AA","285","280","20300","19560"
"In post","2021","30-39","Security","AA/AO","AO","680","670","32170","30890"
"In post","2021","30-39","Security","EO","EO","195","195","34030","30750"
"In post","2021","30-39","Security","G6/G7","G6","15","15","67460","66090"
"In post","2021","30-39","Security","G6/G7","G7","50","50","55650","54540"
"In post","2021","30-39","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","SEO/HEO","HEO","155","155","34490","34400"
"In post","2021","30-39","Security","SEO/HEO","SEO","130","130","43290","42410"
"In post","2021","30-39","Security","Unknown","Unknown","20","20","33550","32690"
"In post","2021","30-39","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","EO","EO","10","10","28840","28850"
"In post","2021","30-39","Social Research","G6/G7","G6","15","15","65920","65640"
"In post","2021","30-39","Social Research","G6/G7","G7","115","110","54000","53060"
"In post","2021","30-39","Social Research","SEO/HEO","HEO","75","70","32070","30130"
"In post","2021","30-39","Social Research","SEO/HEO","SEO","145","135","40310","38630"
"In post","2021","30-39","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","EO","EO","40","40","27840","28850"
"In post","2021","30-39","Statistics","G6/G7","G6","40","40","64180","64090"
"In post","2021","30-39","Statistics","G6/G7","G7","200","190","53880","53140"
"In post","2021","30-39","Statistics","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Statistics","SEO/HEO","HEO","130","125","33320","32540"
"In post","2021","30-39","Statistics","SEO/HEO","SEO","185","180","40280","39850"
"In post","2021","30-39","Tax","AA/AO","AO","830","780","20190","20140"
"In post","2021","30-39","Tax","EO","EO","940","910","25700","25560"
"In post","2021","30-39","Tax","G6/G7","G6","100","95","64550","64670"
"In post","2021","30-39","Tax","G6/G7","G7","615","605","53260","52580"
"In post","2021","30-39","Tax","SCS level","SCS level","15","15","76850","75730"
"In post","2021","30-39","Tax","SEO/HEO","HEO","1570","1530","32190","31810"
"In post","2021","30-39","Tax","SEO/HEO","SEO","305","300","38160","38630"
"In post","2021","30-39","Unknown","AA/AO","AA","245","220","21150","21150"
"In post","2021","30-39","Unknown","AA/AO","AO","5085","4435","21320","21010"
"In post","2021","30-39","Unknown","EO","EO","9775","9160","28050","27570"
"In post","2021","30-39","Unknown","G6/G7","G6","630","620","68160","66370"
"In post","2021","30-39","Unknown","G6/G7","G7","1880","1835","54990","54700"
"In post","2021","30-39","Unknown","SCS level","SCS level","305","300","77790","72730"
"In post","2021","30-39","Unknown","SEO/HEO","HEO","2755","2670","33240","32000"
"In post","2021","30-39","Unknown","SEO/HEO","SEO","1535","1495","40720","40000"
"In post","2021","30-39","Unknown","Unknown","Unknown","80","80","[c]","[c]"
"In post","2021","30-39","Veterinarian","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","G6/G7","G7","20","20","51210","52180"
"In post","2021","30-39","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","SEO/HEO","SEO","85","80","37640","37240"
"In post","2021","40-49","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","AA/AO","AO","55","50","22940","22080"
"In post","2021","40-49","Commercial","EO","EO","120","115","26730","26670"
"In post","2021","40-49","Commercial","G6/G7","G6","115","115","68480","67150"
"In post","2021","40-49","Commercial","G6/G7","G7","220","215","53900","52460"
"In post","2021","40-49","Commercial","SCS level","SCS level","40","40","91490","80900"
"In post","2021","40-49","Commercial","SEO/HEO","HEO","265","250","32310","32180"
"In post","2021","40-49","Commercial","SEO/HEO","SEO","465","445","41420","40580"
"In post","2021","40-49","Commercial","Unknown","Unknown","50","50","41230","40440"
"In post","2021","40-49","Communications","AA/AO","AO","40","35","22020","21590"
"In post","2021","40-49","Communications","EO","EO","120","110","27590","26930"
"In post","2021","40-49","Communications","G6/G7","G6","95","90","68180","68720"
"In post","2021","40-49","Communications","G6/G7","G7","240","225","54490","53990"
"In post","2021","40-49","Communications","SCS level","SCS level","60","60","86150","79760"
"In post","2021","40-49","Communications","SEO/HEO","HEO","210","200","35000","33960"
"In post","2021","40-49","Communications","SEO/HEO","SEO","280","270","41440","40950"
"In post","2021","40-49","Corporate Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","EO","EO","5","5","[c]","[c]"
"In post","2021","40-49","Corporate Finance","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","40-49","Corporate Finance","G6/G7","G7","15","15","55350","55500"
"In post","2021","40-49","Corporate Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","SEO/HEO","HEO","10","10","32080","32040"
"In post","2021","40-49","Corporate Finance","SEO/HEO","SEO","10","10","41370","38850"
"In post","2021","40-49","Counter Fraud","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","EO","EO","40","35","26350","25310"
"In post","2021","40-49","Counter Fraud","G6/G7","G6","10","10","68990","68750"
"In post","2021","40-49","Counter Fraud","G6/G7","G7","15","15","56110","58470"
"In post","2021","40-49","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","SEO/HEO","HEO","90","85","35310","34990"
"In post","2021","40-49","Counter Fraud","SEO/HEO","SEO","45","40","42400","41970"
"In post","2021","40-49","Digital, Data and Technology","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","AA/AO","AO","75","70","22060","21590"
"In post","2021","40-49","Digital, Data and Technology","EO","EO","450","440","27800","26780"
"In post","2021","40-49","Digital, Data and Technology","G6/G7","G6","290","290","67440","65950"
"In post","2021","40-49","Digital, Data and Technology","G6/G7","G7","935","920","55990","54160"
"In post","2021","40-49","Digital, Data and Technology","SCS level","SCS level","95","95","90420","84000"
"In post","2021","40-49","Digital, Data and Technology","SEO/HEO","HEO","790","770","33960","33290"
"In post","2021","40-49","Digital, Data and Technology","SEO/HEO","SEO","1055","1030","41780","41090"
"In post","2021","40-49","Digital, Data and Technology","Unknown","Unknown","20","20","37850","36360"
"In post","2021","40-49","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","G6/G7","G6","70","65","70960","69490"
"In post","2021","40-49","Economics","G6/G7","G7","95","90","58630","59200"
"In post","2021","40-49","Economics","SCS level","SCS level","40","35","92510","85000"
"In post","2021","40-49","Economics","SEO/HEO","HEO","20","15","37140","36940"
"In post","2021","40-49","Economics","SEO/HEO","SEO","10","10","43340","41970"
"In post","2021","40-49","Finance","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","40-49","Finance","AA/AO","AO","185","160","21610","21440"
"In post","2021","40-49","Finance","EO","EO","340","320","26890","26670"
"In post","2021","40-49","Finance","G6/G7","G6","205","200","67890","67390"
"In post","2021","40-49","Finance","G6/G7","G7","505","495","55380","54760"
"In post","2021","40-49","Finance","SCS level","SCS level","115","110","89410","82280"
"In post","2021","40-49","Finance","SEO/HEO","HEO","500","475","33440","32910"
"In post","2021","40-49","Finance","SEO/HEO","SEO","550","535","41850","40940"
"In post","2021","40-49","Finance","Unknown","Unknown","35","35","45830","46010"
"In post","2021","40-49","Human Resources","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","AA/AO","AO","220","195","21790","21130"
