"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HEO","55","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","EO","30","[c]","27400","27240"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","AO","55","[c]","26120","21580"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","EO","40","[c]","30380","28910"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Budget Responsibility","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Security Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Hydrographic Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","AO","65","[c]","22310","21050"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","AO","45","[c]","20280","20370"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","HEO","60","[c]","31440","32000"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Companies House","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Companies House","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Companies House","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Companies House","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Criminal Injuries Compensation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Criminal Injuries Compensation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Criminal Injuries Compensation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service","G7","35","[c]","54990","55000"
"Leaver CS","2021","Unknown","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt Management Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt Management Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt Management Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","EO","35","[c]","19880","19040"
"Leaver CS","2021","Unknown","Defence Equipment and Support","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","35","[c]","22370","23660"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","65","[c]","22510","20990"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","50","[c]","53660","54070"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","45","[c]","32110","32200"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","45","[c]","39330","38750"
