"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Unknown","Norwich and East Norfolk","Outside London","25","[c]","25400","26890"
"Leaver CS","2021","Unknown","Unknown","Nottingham","Outside London","145","[c]","25000","21010"
"Leaver CS","2021","Unknown","Unknown","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Oxfordshire","Outside London","20","[c]","28120","27570"
"Leaver CS","2021","Unknown","Unknown","Perth and Kinross and Stirling","Outside London","10","[c]","26340","27570"
"Leaver CS","2021","Unknown","Unknown","Peterborough","Outside London","155","[c]","23260","21010"
"Leaver CS","2021","Unknown","Unknown","Plymouth","Outside London","20","[c]","28730","27570"
"Leaver CS","2021","Unknown","Unknown","Portsmouth","Outside London","65","[c]","30010","27400"
"Leaver CS","2021","Unknown","Unknown","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Redbridge and Waltham Forest","London","35","[c]","29810","31060"
"Leaver CS","2021","Unknown","Unknown","Sandwell","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Borders","Outside London","15","[c]","32690","29190"
"Leaver CS","2021","Unknown","Unknown","Sefton","Outside London","190","[c]","27540","27570"
"Leaver CS","2021","Unknown","Unknown","Sheffield","Outside London","280","[c]","28520","24700"
"Leaver CS","2021","Unknown","Unknown","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Shropshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Solihull","Outside London","45","[c]","24710","24650"
"Leaver CS","2021","Unknown","Unknown","Somerset","Outside London","30","[c]","26300","21010"
"Leaver CS","2021","Unknown","Unknown","South and West Derbyshire","Outside London","20","[c]","28660","27570"
"Leaver CS","2021","Unknown","Unknown","South Ayrshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Hampshire","Outside London","20","[c]","24440","23840"
"Leaver CS","2021","Unknown","Unknown","South Lanarkshire","Outside London","115","[c]","29690","27570"
"Leaver CS","2021","Unknown","Unknown","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Teesside","Outside London","25","[c]","25370","26890"
"Leaver CS","2021","Unknown","Unknown","South West Wales","Outside London","15","[c]","25090","23950"
"Leaver CS","2021","Unknown","Unknown","Southampton","Outside London","20","[c]","32140","26780"
"Leaver CS","2021","Unknown","Unknown","Southend-on-Sea","Outside London","75","[c]","26990","26530"
"Leaver CS","2021","Unknown","Unknown","Staffordshire CC","Outside London","30","[c]","24890","26510"
"Leaver CS","2021","Unknown","Unknown","Stoke-on-Trent","Outside London","25","[c]","25840","23570"
"Leaver CS","2021","Unknown","Unknown","Suffolk","Outside London","75","[c]","25310","27230"
"Leaver CS","2021","Unknown","Unknown","Sunderland","Outside London","225","[c]","24580","26120"
"Leaver CS","2021","Unknown","Unknown","Swansea","Outside London","115","[c]","24250","21010"
"Leaver CS","2021","Unknown","Unknown","Swindon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Telford and Wrekin","Outside London","55","[c]","26130","27570"
"Leaver CS","2021","Unknown","Unknown","Thurrock","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Torbay","Outside London","15","[c]","22440","21010"
"Leaver CS","2021","Unknown","Unknown","Tower Hamlets","London","155","[c]","44470","40010"
"Leaver CS","2021","Unknown","Unknown","Tyneside","Outside London","630","[c]","25640","21010"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","395","[c]","29120","27570"
"Leaver CS","2021","Unknown","Unknown","Wakefield","Outside London","10","[c]","26660","27570"
"Leaver CS","2021","Unknown","Unknown","Walsall","Outside London","15","[c]","24470","21010"
"Leaver CS","2021","Unknown","Unknown","Wandsworth","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Warrington","Outside London","40","[c]","22480","21010"
"Leaver CS","2021","Unknown","Unknown","Warwickshire","Outside London","30","[c]","24900","26120"
"Leaver CS","2021","Unknown","Unknown","West Cumbria","Outside London","15","[c]","26530","27230"
"Leaver CS","2021","Unknown","Unknown","West Essex","Outside London","25","[c]","28770","29290"
"Leaver CS","2021","Unknown","Unknown","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Lothian","Outside London","200","[c]","33600","26120"
"Leaver CS","2021","Unknown","Unknown","West Northamptonshire","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Surrey","Outside London","25","[c]","29150","29290"
"Leaver CS","2021","Unknown","Unknown","West Sussex (North East)","Outside London","15","[c]","24940","25500"
"Leaver CS","2021","Unknown","Unknown","West Sussex (South West)","Outside London","60","[c]","23340","21010"
"Leaver CS","2021","Unknown","Unknown","Westminster","London","620","[c]","43280","35430"
"Leaver CS","2021","Unknown","Unknown","Wiltshire","Outside London","40","[c]","30560","27120"
"Leaver CS","2021","Unknown","Unknown","Wirral","Outside London","45","[c]","22950","21010"
"Leaver CS","2021","Unknown","Unknown","Wolverhampton","Outside London","145","[c]","24420","21010"
"Leaver CS","2021","Unknown","Unknown","Worcestershire","Outside London","20","[c]","25260","27230"
"Leaver CS","2021","Unknown","Unknown","York","Outside London","15","[c]","29500","27570"
"Leaver CS","2021","Unknown","Veterinarian","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Tower Hamlets","London","10","[c]","51650","57160"
"Leaver Dept.","2021","Analysis","Economics","Westminster","London","70","[c]","42140","34690"
"Leaver Dept.","2021","Analysis","Finance","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Tower Hamlets","London","10","[c]","45760","37800"
"Leaver Dept.","2021","Analysis","Operational Research","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Policy","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Project Delivery","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","Westminster","London","20","[c]","39070","35010"
"Leaver Dept.","2021","Analysis","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","36510","32980"
"Leaver Dept.","2021","Analysis","Statistics","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Tower Hamlets","London","15","[c]","49170","50990"
"Leaver Dept.","2021","Analysis","Statistics","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Westminster","London","50","[c]","38760","34370"
"Leaver Dept.","2021","Analysis","Unknown","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Westminster","London","15","[c]","39010","38370"
"Leaver Dept.","2021","Commercial","Commercial","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Liverpool","Outside London","[c]","[c]","[c]","[c]"
