"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Asian","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
