"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Insolvency Service","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands","Birmingham","AA/AO","165","150","20530","20880"
"In post","2021","Insolvency Service","West Midlands","Birmingham","EO","55","55","25790","26290"
"In post","2021","Insolvency Service","West Midlands","Birmingham","G6/G7","30","30","58710","57140"
"In post","2021","Insolvency Service","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands","Birmingham","SEO/HEO","170","165","38250","39170"
"In post","2021","Insolvency Service","West Yorkshire","Leeds","AA/AO","40","40","20680","20880"
"In post","2021","Insolvency Service","West Yorkshire","Leeds","EO","10","10","25340","26290"
"In post","2021","Insolvency Service","West Yorkshire","Leeds","G6/G7","5","5","[c]","[c]"
"In post","2021","Insolvency Service","West Yorkshire","Leeds","SEO/HEO","55","50","37280","39170"
"In post","2021","Institute for Apprenticeships and Technical Education","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Greater Manchester","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","EO","5","5","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","G6/G7","60","60","58810","54440"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","SCS level","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","SEO/HEO","30","30","38880","40430"
"In post","2021","Institute for Apprenticeships and Technical Education","South Yorkshire","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","South Yorkshire","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","G6/G7","50","50","52640","50470"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","SEO/HEO","45","45","35660","36570"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","AA/AO","95","85","19160","18890"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","EO","55","50","22730","21750"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","G6/G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","25","20","31250","30990"
"In post","2021","Legal Aid Agency","East Anglia","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Anglia","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Anglia","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Cardiff and Vale of Glamorgan","AA/AO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Cardiff and Vale of Glamorgan","EO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","25","25","19940","19930"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","20","20","23410","22570"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","10","10","34490","37560"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","G6/G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Greater Manchester","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Greater Manchester","Manchester","AA/AO","15","15","20170","19930"
"In post","2021","Legal Aid Agency","Greater Manchester","Manchester","EO","25","25","24000","22570"
"In post","2021","Legal Aid Agency","Greater Manchester","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Greater Manchester","Manchester","SEO/HEO","20","20","33860","32320"
"In post","2021","Legal Aid Agency","Inner London - East","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - East","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - West","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - West","Westminster","AA/AO","15","15","23860","23970"
"In post","2021","Legal Aid Agency","Inner London - West","Westminster","EO","25","25","29120","29350"
"In post","2021","Legal Aid Agency","Inner London - West","Westminster","G6/G7","45","45","61860","57740"
"In post","2021","Legal Aid Agency","Inner London - West","Westminster","SCS level","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - West","Westminster","SEO/HEO","70","65","39830","38330"
"In post","2021","Legal Aid Agency","Kent","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Kent","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lincolnshire","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Merseyside","Liverpool","AA/AO","85","80","20140","19930"
"In post","2021","Legal Aid Agency","Merseyside","Liverpool","EO","50","45","23400","22570"
"In post","2021","Legal Aid Agency","Merseyside","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Merseyside","Liverpool","SEO/HEO","40","40","31270","30990"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Tyneside","AA/AO","115","100","18920","18890"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Tyneside","EO","95","90","22650","21430"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Tyneside","SEO/HEO","45","45","30450","30990"
"In post","2021","Legal Aid Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Brighton and Hove","G6/G7","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Darlington","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Central Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands","Birmingham","AA/AO","60","55","20210","19930"
"In post","2021","Legal Aid Agency","West Midlands","Birmingham","EO","30","25","22800","22570"
"In post","2021","Legal Aid Agency","West Midlands","Birmingham","G6/G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands","Birmingham","SEO/HEO","15","15","34590","32770"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Central Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Yorkshire","Leeds","AA/AO","15","15","19700","19970"
"In post","2021","Legal Aid Agency","West Yorkshire","Leeds","EO","15","15","25570","26740"
"In post","2021","Legal Aid Agency","West Yorkshire","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Yorkshire","Leeds","SEO/HEO","10","10","35920","34610"
"In post","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","20","20","24840","26590"
"In post","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","10","10","37030","36180"
"In post","2021","Maritime and Coastguard Agency","Devon","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Plymouth","G6/G7","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Plymouth","SEO/HEO","10","10","48340","47540"
"In post","2021","Maritime and Coastguard Agency","Devon","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Torbay","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Dorset and Somerset","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Anglia","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Wales","Cardiff and Vale of Glamorgan","AA/AO","20","20","21640","21590"
"In post","2021","Maritime and Coastguard Agency","East Wales","Cardiff and Vale of Glamorgan","EO","10","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","10","10","45890","42470"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","25","20","24920","26590"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","10","10","29980","31580"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","25","25","46390","43480"
"In post","2021","Maritime and Coastguard Agency","Essex","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Essex","Essex Haven Gateway","SEO/HEO","10","10","54990","59220"
"In post","2021","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","South Hampshire","AA/AO","55","55","26080","26590"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","South Hampshire","EO","40","40","31180","31470"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","55","55","38210","36180"
