"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","Inner London - East","5","5","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","North West (England)","Merseyside","25","25","39550","35420"
"In post","2021","Finance","Other Cabinet Office Agencies","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","West Midlands (England)","West Midlands","15","15","40920","38000"
"In post","2021","Finance","Other Cabinet Office Agencies","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Finance","Scottish Government","Scotland","Eastern Scotland","130","125","35810","35680"
"In post","2021","Finance","Scottish Government","Scotland","Highlands and Islands","25","25","35040","37530"
"In post","2021","Finance","Scottish Government","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Government","Scotland","Southern Scotland","10","10","24120","20810"
"In post","2021","Finance","Scottish Government","Scotland","West Central Scotland","20","15","30780","25870"
"In post","2021","Finance","The National Archives","London","Outer London - West and North West","10","10","44410","43540"
"In post","2021","Finance","UK Export Finance","London","Inner London - West","45","45","49110","38920"
"In post","2021","Finance","UK Supreme Court","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","South East (England)","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","East Wales","50","45","35180","30130"
"In post","2021","Finance","Wales Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","West Midlands (England)","West Midlands","10","10","45190","40800"
"In post","2021","Finance","Welsh Government","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","65","60","25370","25100"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East of England","East Anglia","45","45","26130","25190"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East of England","Essex","5","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland and Tyne and Wear","260","235","25390","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","100","90","24740","24920"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","650","575","24000","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","155","150","28760","25190"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","Kent","5","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","Devon","180","165","26610","25190"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","15","15","24400","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","27590","25190"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","135","125","25060","24920"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","140","135","26860","24920"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","50","45","25410","21050"
"In post","2021","Grants Management","HM Land Registry","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","London","Inner London - West","110","105","41340","35010"
"In post","2021","Human Resources","Attorney General's Departments","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","North West (England)","Merseyside","35","35","37360","30610"
"In post","2021","Human Resources","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","West Midlands (England)","West Midlands","10","10","37160","35230"
"In post","2021","Human Resources","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","25","25","40870","38180"
"In post","2021","Human Resources","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","London","Inner London - East","30","30","43850","40600"
"In post","2021","Human Resources","Cabinet Office","London","Inner London - West","505","490","47060","41820"
"In post","2021","Human Resources","Cabinet Office","North East (England)","Northumberland and Tyne and Wear","345","320","26930","23850"
"In post","2021","Human Resources","Cabinet Office","North West (England)","Greater Manchester","105","100","38660","37300"
"In post","2021","Human Resources","Cabinet Office","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
