"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Overseas","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Female","Heterosexual / straight","70","[c]","26930","26100"
"Leaver Dept.","2021","Scotland","Glasgow City","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Female","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Male","Heterosexual / straight","40","[c]","27200","24890"
"Leaver Dept.","2021","Scotland","Glasgow City","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
