"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Somerset","AA/AO","20","[c]","20940","21010"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Somerset","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Torbay","AA/AO","10","[c]","20770","21010"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Wiltshire","AA/AO","15","[c]","21010","21010"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Wiltshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Unknown","AA/AO","25","[c]","21610","21010"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Unknown","EO","20","[c]","28200","27570"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Bridgend and Neath Port Talbot","AA/AO","15","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions","Wales","Bridgend and Neath Port Talbot","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Cardiff and Vale of Glamorgan","AA/AO","15","[c]","20760","21010"
"Leaver CS","2021","Department for Work and Pensions","Wales","Cardiff and Vale of Glamorgan","EO","20","[c]","27260","27570"
"Leaver CS","2021","Department for Work and Pensions","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Central Valleys","AA/AO","10","[c]","20470","20500"
"Leaver CS","2021","Department for Work and Pensions","Wales","Central Valleys","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Flintshire and Wrexham","AA/AO","20","[c]","20430","20500"
"Leaver CS","2021","Department for Work and Pensions","Wales","Flintshire and Wrexham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Gwent Valleys","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Gwent Valleys","EO","15","[c]","27400","27570"
"Leaver CS","2021","Department for Work and Pensions","Wales","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Gwynedd","AA/AO","15","[c]","20810","21010"
"Leaver CS","2021","Department for Work and Pensions","Wales","Gwynedd","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Monmouthshire and Newport","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Monmouthshire and Newport","EO","10","[c]","27570","27570"
"Leaver CS","2021","Department for Work and Pensions","Wales","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","South West Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","South West Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Wales","Swansea","AA/AO","20","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions","Wales","Swansea","EO","10","[c]","27120","27570"
"Leaver CS","2021","Department for Work and Pensions","Wales","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Birmingham","AA/AO","25","[c]","20360","20180"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Birmingham","EO","35","[c]","27080","27570"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Birmingham","SEO/HEO","15","[c]","34960","33870"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Coventry","AA/AO","10","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Coventry","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Dudley","AA/AO","20","[c]","20610","21010"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Dudley","EO","10","[c]","26790","26510"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Sandwell","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Shropshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Solihull","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Staffordshire CC","AA/AO","10","[c]","20970","21010"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Staffordshire CC","EO","20","[c]","27240","27570"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Stoke-on-Trent","AA/AO","10","[c]","20460","21010"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Stoke-on-Trent","EO","10","[c]","27240","27570"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Telford and Wrekin","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Walsall","AA/AO","10","[c]","20630","20760"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Warwickshire","AA/AO","10","[c]","20780","21010"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Warwickshire","EO","15","[c]","26910","26890"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Wolverhampton","AA/AO","20","[c]","20630","21010"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Wolverhampton","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Worcestershire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Worcestershire","EO","10","[c]","27450","27570"
"Leaver CS","2021","Department for Work and Pensions","West Midlands (England)","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","30","[c]","20660","21010"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","35","[c]","27240","27570"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Bradford","AA/AO","20","[c]","20670","20760"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Bradford","EO","15","[c]","26340","26510"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","10","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Calderdale and Kirklees","EO","20","[c]","27340","27570"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","East Riding of Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Kingston upon Hull, City of","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Kingston upon Hull, City of","EO","15","[c]","27460","27570"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Leeds","AA/AO","35","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Leeds","EO","55","[c]","27370","27570"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Leeds","G6/G7","25","[c]","56130","54640"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Leeds","SEO/HEO","35","[c]","35230","34290"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","North and North East Lincolnshire","AA/AO","10","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","North and North East Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","AA/AO","40","[c]","20880","21010"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","EO","25","[c]","27180","27570"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","SEO/HEO","15","[c]","38100","36660"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Wakefield","EO","10","[c]","[c]","[c]"
