"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Outside London","AO","60","[c]","20510","20150"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Outside London","EO","40","[c]","26330","26890"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Camden and City of London","London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Camden and City of London","London","AO","55","[c]","23680","23500"
"Leaver CS","2021","Declared non-disabled","Camden and City of London","London","EO","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Camden and City of London","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Camden and City of London","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Camden and City of London","London","HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Camden and City of London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Camden and City of London","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","AO","130","[c]","21250","21010"
"Leaver CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","EO","85","[c]","27120","27460"
"Leaver CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Causeway Coast and Glens","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Bedfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Bedfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Bedfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Bedfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Bedfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Hampshire","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Hampshire","Outside London","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Hampshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Hampshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Hampshire","Outside London","HEO","35","[c]","32590","32430"
"Leaver CS","2021","Declared non-disabled","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Hampshire","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Valleys","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Valleys","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Valleys","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire East","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire East","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire East","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire East","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire East","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire West and Chester","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire West and Chester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire West and Chester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","City of Edinburgh","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","City of Edinburgh","Outside London","AO","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","City of Edinburgh","Outside London","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","City of Edinburgh","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","City of Edinburgh","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","City of Edinburgh","Outside London","HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","City of Edinburgh","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","City of Edinburgh","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
