"Status","Year","Disability","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","East Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Greater Manchester","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Inner London - East","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Inner London - West","395","[c]","31300","28000"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Outer London - South","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","Unknown","100","[c]","31380","28000"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Cabinet Office (excl. agencies)","West Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Companies House","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Companies House","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Criminal Injuries Compensation Authority","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Crown Commercial Service","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Crown Commercial Service","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Crown Commercial Service","Merseyside","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Crown Commercial Service","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Crown Office and Procurator Fiscal Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","175","[c]","37980","33570"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","Inner London - West","40","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education (excl. agencies)","Greater Manchester","40","[c]","31940","29360"
"New entrant CS","2021","Unknown","No function","Department for Education (excl. agencies)","Inner London - West","100","[c]","38810","32940"
"New entrant CS","2021","Unknown","No function","Department for Education (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education (excl. agencies)","South Yorkshire","35","[c]","30830","29360"
"New entrant CS","2021","Unknown","No function","Department for Education (excl. agencies)","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education (excl. agencies)","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","140","[c]","37490","32560"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","Inner London - West","100","[c]","32210","31800"
"New entrant CS","2021","Unknown","No function","Department for International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport (excl. agencies)","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care (excl. agencies)","Inner London - West","435","[c]","39740","32790"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care (excl. agencies)","West Yorkshire","155","[c]","39310","36820"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Licensing Agency","West Wales and The Valleys","125","[c]","20230","21590"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","West Wales and The Valleys","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Driver and Vehicle Standards Agency","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
