"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Leicester","Outside London","415","390","29280","27410"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Leicestershire CC and Rutland","Outside London","915","865","29660","27380"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Lewisham and Southwark","London","320","305","35650","34100"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Lincolnshire","Outside London","830","790","28790","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Liverpool","Outside London","735","675","29030","27380"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Luton","Outside London","85","80","26140","22920"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Manchester","Outside London","850","800","28880","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Medway","Outside London","755","725","31000","30400"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","60","55","32850","32090"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Mid Kent","Outside London","410","390","29870","27680"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Mid Lancashire","Outside London","780","710","30410","28860"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Milton Keynes","Outside London","605","590","30430","31180"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Monmouthshire and Newport","Outside London","355","325","30340","28220"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","North and North East Lincolnshire","Outside London","85","80","29260","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","North and West Norfolk","Outside London","350","325","29310","28220"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","North Hampshire","Outside London","55","55","29420","24940"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","North Northamptonshire","Outside London","25","25","28920","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","North Nottinghamshire","Outside London","625","595","28810","26850"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","North Yorkshire CC","Outside London","95","85","29790","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Northumberland","Outside London","35","35","34260","33360"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Norwich and East Norfolk","Outside London","520","490","28090","25170"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Nottingham","Outside London","680","635","27830","25830"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Oxfordshire","Outside London","840","790","30790","30400"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Peterborough","Outside London","145","135","34180","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Plymouth","Outside London","90","80","30450","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Portsmouth","Outside London","55","50","30760","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Powys","Outside London","10","10","27140","26020"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Redbridge and Waltham Forest","London","75","75","32450","32090"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Sandwell","Outside London","65","60","26430","23840"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Sefton","Outside London","45","45","30570","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Sheffield","Outside London","130","115","29170","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Shropshire CC","Outside London","380","360","29050","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Somerset","Outside London","70","65","28170","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","South and West Derbyshire","Outside London","460","430","29640","27380"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","South Hampshire","Outside London","65","55","26380","22920"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","South Nottinghamshire","Outside London","425","395","29380","27380"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","South Teesside","Outside London","115","100","28180","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","South West Wales","Outside London","75","70","27930","24020"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Southampton","Outside London","70","65","28130","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Staffordshire CC","Outside London","2110","2000","29310","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Stoke-on-Trent","Outside London","90","85","29800","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Suffolk","Outside London","1075","1025","30100","30380"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Sunderland","Outside London","45","45","28560","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Swansea","Outside London","495","445","29010","28080"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Swindon","Outside London","35","35","30140","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Torbay","Outside London","35","35","33980","31420"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Tower Hamlets","London","65","65","32200","32090"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Tyneside","Outside London","270","250","29310","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Wakefield","Outside London","1050","970","29800","28210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Walsall","Outside London","65","60","28280","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Wandsworth","London","685","670","33620","33260"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Warrington","Outside London","660","625","28750","26630"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Warwickshire","Outside London","190","180","33740","31650"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","West Cumbria","Outside London","250","230","27960","26580"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","West Essex","Outside London","25","25","28690","24320"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","West Northamptonshire","Outside London","465","440","28360","24560"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","West Surrey","Outside London","565","535","30840","30400"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","West Sussex (North East)","Outside London","25","25","29220","29200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","West Sussex (South West)","Outside London","205","195","29540","28220"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Westminster","London","640","625","52180","49100"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Wiltshire","Outside London","350","340","28250","27920"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Wirral","Outside London","65","60","31360","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Wolverhampton","Outside London","85","75","26240","23840"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Worcestershire","Outside London","1250","1210","28580","25830"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","York","Outside London","185","165","30930","30210"
"In post","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Angus and Dundee City","Outside London","300","275","23610","21400"
"In post","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Belfast","Outside London","1990","1850","28520","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Berkshire","Outside London","315","285","34710","32520"
"In post","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
