"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Department for Work and Pensions","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Work and Pensions","70","[c]","26240","27570"
"New entrant CS","2021","50-59","Undeclared","Department of Health and Social Care","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Ministry of Defence","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Attorney General's Departments","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Cabinet Office","85","[c]","78460","72000"
"New entrant CS","2021","50-59","Unknown","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","40","[c]","31610","24250"
"New entrant CS","2021","50-59","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Education","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","40","[c]","37350","34170"
"New entrant CS","2021","50-59","Unknown","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Transport","85","[c]","30860","26130"
"New entrant CS","2021","50-59","Unknown","Department for Work and Pensions","255","[c]","27240","27570"
"New entrant CS","2021","50-59","Unknown","Department of Health and Social Care","110","[c]","49060","49530"
"New entrant CS","2021","50-59","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HM Land Registry","30","[c]","27090","22350"
"New entrant CS","2021","50-59","Unknown","HM Revenue and Customs","375","[c]","26550","20140"
"New entrant CS","2021","50-59","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Home Office","180","[c]","34450","27240"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence","115","[c]","35340","30620"
"New entrant CS","2021","50-59","Unknown","Ministry of Housing, Communities and Local Government","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Ministry of Justice","380","[c]","24340","21170"
"New entrant CS","2021","50-59","Unknown","National Crime Agency","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scottish Government","135","[c]","38410","30650"
"New entrant CS","2021","50-59","Unknown","United Kingdom Statistics Authority","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Attorney General's Departments","70","[c]","49610","48080"
"New entrant CS","2021","50-59","White","Cabinet Office","35","[c]","45840","40090"
"New entrant CS","2021","50-59","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Business, Energy and Industrial Strategy","60","[c]","46680","40050"
"New entrant CS","2021","50-59","White","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Education","35","[c]","36850","36500"
"New entrant CS","2021","50-59","White","Department for Environment, Food and Rural Affairs","115","[c]","39010","35900"
"New entrant CS","2021","50-59","White","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Transport","80","[c]","34410","26590"
"New entrant CS","2021","50-59","White","Department for Work and Pensions","2085","[c]","26480","27570"
"New entrant CS","2021","50-59","White","Department of Health and Social Care","255","[c]","42410","37890"
"New entrant CS","2021","50-59","White","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Food Standards Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HM Land Registry","45","[c]","24740","22350"
"New entrant CS","2021","50-59","White","HM Revenue and Customs","185","[c]","27630","20140"
"New entrant CS","2021","50-59","White","HM Treasury","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Home Office","75","[c]","33440","25960"
"New entrant CS","2021","50-59","White","Ministry of Defence","685","[c]","31930","28000"
"New entrant CS","2021","50-59","White","Ministry of Housing, Communities and Local Government","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Ministry of Justice","510","[c]","24010","20600"
"New entrant CS","2021","50-59","White","National Crime Agency","145","[c]","38360","36410"
"New entrant CS","2021","50-59","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office for Standards in Education","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Gas and Electricity Markets","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Other Cabinet Office Agencies","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scottish Government","145","[c]","31070","26160"
"New entrant CS","2021","50-59","White","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Export Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","United Kingdom Statistics Authority","65","[c]","34810","29540"
"New entrant CS","2021","50-59","White","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Welsh Government","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Work and Pensions","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department of Health and Social Care","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Work and Pensions","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department of Health and Social Care","10","[c]","[c]","[c]"
