"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","HM Prison and Probation Service","Surrey, East and West Sussex","270","255","29310","29810"
"In post","2021","Unknown","HM Prison and Probation Service","Tees Valley and Durham","320","305","25690","24920"
"In post","2021","Unknown","HM Prison and Probation Service","West Midlands","210","190","27060","25080"
"In post","2021","Unknown","HM Prison and Probation Service","West Wales and The Valleys","115","110","27070","24920"
"In post","2021","Unknown","HM Prison and Probation Service","West Yorkshire","335","325","25000","23970"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","105","100","27060","25560"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","810","775","28180","25560"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Anglia","110","100","27840","25560"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Wales","1010","940","25510","25560"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Eastern Scotland","710","675","23390","20140"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Essex","205","190","31770","31810"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","245","235","32540","31810"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Greater Manchester","1465","1400","27920","25560"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","230","205","22950","20140"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - East","470","450","41840","36160"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - West","715","690","44150","36670"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Kent","50","50","29880","28130"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Lancashire","285","245","24080","20140"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","135","120","24110","21440"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Merseyside","1160","1065","25220","21440"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","500","470","24930","20140"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","2470","2215","25130","21440"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Outer London - South","460","440","36790","36160"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","30","30","28510","25630"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","140","135","37020","31810"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Southern Scotland","675","605","22590","20140"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","140","130","32220","31810"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","90","80","22570","20140"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Central Scotland","650","585","24970","20140"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands","745","710","27450","25560"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Yorkshire","1325","1265","25680","25560"
"In post","2021","Unknown","HM Treasury (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury (excl. agencies)","Inner London - West","70","70","45550","42090"
"In post","2021","Unknown","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","East Anglia","35","30","23040","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","East Wales","20","15","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","50","50","22740","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Essex","45","45","23420","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Greater Manchester","100","100","31170","24880"
"In post","2021","Unknown","Home Office (incl. agencies)","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Inner London - East","15","15","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Inner London - West","350","345","43160","41950"
"In post","2021","Unknown","Home Office (incl. agencies)","Kent","135","130","24100","24880"
"In post","2021","Unknown","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Merseyside","140","130","25400","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","Northern Ireland","45","45","25700","24880"
"In post","2021","Unknown","Home Office (incl. agencies)","Northumberland and Tyne and Wear","25","25","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Outer London - South","250","245","40010","35050"
"In post","2021","Unknown","Home Office (incl. agencies)","Outer London - West and North West","115","110","29150","28650"
"In post","2021","Unknown","Home Office (incl. agencies)","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","South Yorkshire","150","145","26070","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Surrey, East and West Sussex","35","35","25940","25770"
"In post","2021","Unknown","Home Office (incl. agencies)","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","West Central Scotland","30","30","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","West Midlands","25","25","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","West Yorkshire","40","40","26380","24880"
"In post","2021","Unknown","Insolvency Service","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Devon","40","40","25350","20880"
"In post","2021","Unknown","Insolvency Service","East Anglia","35","35","24350","20880"
"In post","2021","Unknown","Insolvency Service","East Wales","25","25","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Eastern Scotland","40","40","24960","20880"
"In post","2021","Unknown","Insolvency Service","Essex","5","5","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Greater Manchester","60","60","28780","23560"
"In post","2021","Unknown","Insolvency Service","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Inner London - East","70","70","42480","42790"
"In post","2021","Unknown","Insolvency Service","Kent","20","20","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Lancashire","15","15","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Merseyside","15","10","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Northumberland and Tyne and Wear","20","20","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Outer London - South","25","25","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","West Midlands","145","140","27850","20880"
"In post","2021","Unknown","Insolvency Service","West Yorkshire","40","35","27710","20880"
"In post","2021","Unknown","Institute for Apprenticeships and Technical Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Institute for Apprenticeships and Technical Education","Inner London - West","20","20","[c]","[c]"
"In post","2021","Unknown","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Institute for Apprenticeships and Technical Education","West Midlands","10","10","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","Greater Manchester","5","5","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","Inner London - West","10","10","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","Merseyside","15","15","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","Northumberland and Tyne and Wear","35","30","20040","18890"
"In post","2021","Unknown","Legal Aid Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","West Midlands","25","25","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","East Wales","10","10","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Hampshire and Isle of Wight","80","75","29740","26590"
"In post","2021","Unknown","Maritime and Coastguard Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
