"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Science and Engineering","Outside London","30","[c]","33230","28220"
"Leaver CS","2021","60-64","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","London","250","[c]","40750","31880"
"Leaver CS","2021","60-64","Unknown","Unknown","Outside London","2010","[c]","29960","27570"
"Leaver CS","2021","60-64","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Digital, Data and Technology","Outside London","30","[c]","37940","34450"
"Leaver CS","2021","65+","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Finance","Outside London","20","[c]","31670","26500"
"Leaver CS","2021","65+","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","Operational Delivery","Outside London","10","[c]","27690","25210"
"Leaver CS","2021","65+","Grants Management","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Human Resources","Outside London","20","[c]","31110","21580"
"Leaver CS","2021","65+","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Legal","London","15","[c]","56350","56930"
"Leaver CS","2021","65+","Legal","Legal","Outside London","30","[c]","52820","55610"
"Leaver CS","2021","65+","Legal","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Operational Delivery","Outside London","30","[c]","25950","21950"
"Leaver CS","2021","65+","Legal","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Inspector of Education and Training","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Operational Delivery","London","110","[c]","32290","24430"
"Leaver CS","2021","65+","No function","Operational Delivery","Outside London","800","[c]","24760","21170"
"Leaver CS","2021","65+","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Planning Inspectors","Outside London","10","[c]","48050","50350"
"Leaver CS","2021","65+","No function","Policy","London","15","[c]","59780","57190"
"Leaver CS","2021","65+","No function","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Science and Engineering","Outside London","20","[c]","45990","39130"
"Leaver CS","2021","65+","No function","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Unknown","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Other","Outside London","20","[c]","29430","23980"
"Leaver CS","2021","65+","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Project Delivery","Outside London","50","[c]","36580","33460"
"Leaver CS","2021","65+","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Science and Engineering","Outside London","20","[c]","37960","36640"
"Leaver CS","2021","65+","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Property","London","10","[c]","36040","28830"
"Leaver CS","2021","65+","Property","Property","Outside London","70","[c]","31130","32580"
"Leaver CS","2021","65+","Property","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Security","Outside London","55","[c]","24180","20060"
"Leaver CS","2021","65+","Security","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Medicine","Outside London","10","[c]","58010","74070"
"Leaver CS","2021","65+","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Operational Delivery","London","30","[c]","28540","28450"
"Leaver CS","2021","65+","Unknown","Operational Delivery","Outside London","85","[c]","25000","21430"
"Leaver CS","2021","65+","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other","Outside London","185","[c]","25420","21580"
"Leaver CS","2021","65+","Unknown","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other","Unknown","10","[c]","43490","32550"
"Leaver CS","2021","65+","Unknown","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Policy","Outside London","15","[c]","43570","40300"
"Leaver CS","2021","65+","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Science and Engineering","Outside London","35","[c]","28060","22500"
"Leaver CS","2021","65+","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","London","195","[c]","34700","30310"
"Leaver CS","2021","65+","Unknown","Unknown","Outside London","1405","[c]","26010","25930"
"Leaver CS","2021","65+","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Outside London","40","[c]","43200","38920"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Human Resources","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Economics","London","55","[c]","37070","33570"
"Leaver Dept.","2021","20-29","Analysis","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Operational Research","London","10","[c]","38850","37740"
"Leaver Dept.","2021","20-29","Analysis","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Social Research","London","10","[c]","35830","33990"
"Leaver Dept.","2021","20-29","Analysis","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Statistics","London","25","[c]","36430","33450"
"Leaver Dept.","2021","20-29","Analysis","Statistics","Outside London","20","[c]","33910","32020"
"Leaver Dept.","2021","20-29","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Commercial","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Commercial","Outside London","10","[c]","27560","25970"
"Leaver Dept.","2021","20-29","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Unknown","London","10","[c]","37630","34550"
"Leaver Dept.","2021","20-29","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Communications","London","50","[c]","35880","32640"
