"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Knowledge and Information Management","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","North West (England)","Greater Manchester","30","30","29340","26670"
"In post","2021","Commercial","Knowledge and Information Management","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Scotland","West Central Scotland","15","15","27780","26670"
"In post","2021","Commercial","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","32800","33300"
"In post","2021","Commercial","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","115","115","29450","26670"
"In post","2021","Commercial","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","South West (England)","Dorset and Somerset","30","30","30470","26670"
"In post","2021","Commercial","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","160","155","37240","33300"
"In post","2021","Commercial","Knowledge and Information Management","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Wales","East Wales","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","25","25","33710","33300"
"In post","2021","Commercial","Knowledge and Information Management","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","London","Inner London - East","10","10","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","London","Inner London - West","235","230","52690","47000"
"In post","2021","Commercial","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","North West (England)","Greater Manchester","30","30","30810","31810"
"In post","2021","Commercial","Operational Delivery","North West (England)","Merseyside","10","10","25200","24350"
"In post","2021","Commercial","Operational Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","South East (England)","Surrey, East and West Sussex","30","25","27530","25150"
"In post","2021","Commercial","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","35070","34450"
"In post","2021","Commercial","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","35","35","22030","18880"
"In post","2021","Commercial","Operational Delivery","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Yorkshire and The Humber","West Yorkshire","15","15","35120","35560"
"In post","2021","Commercial","Other","London","Inner London - West","10","10","63040","48820"
"In post","2021","Commercial","Other","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Commercial","Other","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","41550","40680"
"In post","2021","Commercial","Policy","London","Inner London - East","10","10","56880","57880"
"In post","2021","Commercial","Policy","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Commercial","Project Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","47390","42780"
"In post","2021","Commercial","Property","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","27840","27050"
"In post","2021","Commercial","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Scotland","West Central Scotland","30","30","36200","33000"
"In post","2021","Commercial","Science and Engineering","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","55","45000","42530"
"In post","2021","Commercial","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2021","Commercial","Tax","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Commercial","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","East of England","East Anglia","65","65","57230","54620"
"In post","2021","Commercial","Unknown","London","Inner London - East","100","100","60330","54700"
"In post","2021","Commercial","Unknown","London","Inner London - West","635","630","78280","69150"
"In post","2021","Commercial","Unknown","London","Outer London - South","20","15","70260","68170"
"In post","2021","Commercial","Unknown","North East (England)","Northumberland and Tyne and Wear","15","15","60160","57300"
"In post","2021","Commercial","Unknown","North East (England)","Tees Valley and Durham","10","10","68480","66810"
"In post","2021","Commercial","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","North West (England)","Greater Manchester","105","105","57050","51560"
"In post","2021","Commercial","Unknown","North West (England)","Lancashire","30","30","56540","49700"
"In post","2021","Commercial","Unknown","North West (England)","Merseyside","80","75","62530","55500"
"In post","2021","Commercial","Unknown","Scotland","Southern Scotland","20","20","65780","62130"
"In post","2021","Commercial","Unknown","Scotland","West Central Scotland","15","15","64460","67610"
"In post","2021","Commercial","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","72830","74000"
"In post","2021","Commercial","Unknown","South East (England)","Hampshire and Isle of Wight","50","45","66180","64500"
"In post","2021","Commercial","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","85","85","74320","64500"
"In post","2021","Commercial","Unknown","Unknown","Unknown","15","15","62420","54700"
"In post","2021","Commercial","Unknown","Wales","East Wales","15","15","57450","53570"
"In post","2021","Commercial","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Midlands (England)","Shropshire and Staffordshire","20","20","55100","51560"
"In post","2021","Commercial","Unknown","West Midlands (England)","West Midlands","20","20","84110","71390"
"In post","2021","Commercial","Unknown","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Yorkshire and The Humber","South Yorkshire","40","40","61060","50760"
"In post","2021","Commercial","Unknown","Yorkshire and The Humber","West Yorkshire","65","60","67060","64500"
"In post","2021","Commercial","Veterinarian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","80","80","37020","36780"
"In post","2021","Communications","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Communications","Communications","East Midlands (England)","Lincolnshire","15","15","29900","29720"
"In post","2021","Communications","Communications","East of England","Bedfordshire and Hertfordshire","30","30","36450","33300"
