"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Intelligence Analysis","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","15","15","31190","28330"
"In post","2021","Intelligence Analysis","Inner London - East","Hackney and Newham","London","45","40","35840","33290"
"In post","2021","Intelligence Analysis","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Inner London - East","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Inner London - East","Lewisham and Southwark","London","20","20","36920","29970"
"In post","2021","Intelligence Analysis","Inner London - East","Tower Hamlets","London","35","35","53370","46940"
"In post","2021","Intelligence Analysis","Inner London - West","Camden and City of London","London","40","40","43380","38410"
"In post","2021","Intelligence Analysis","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Inner London - West","Wandsworth","London","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","Inner London - West","Westminster","London","655","640","47480","45200"
