"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Mixed","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Work and Pensions (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Work and Pensions (excl. agencies)","50","[c]","25190","25110"
"Leaver CS","2021","65+","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Revenue and Customs (excl. agencies)","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Home Office (incl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Defence (excl. agencies)","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","United Kingdom Statistics Authority","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Animal and Plant Health Agency","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Crown Prosecution Service","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions (excl. agencies)","30","[c]","26450","21010"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Health and Safety Executive","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Prison and Probation Service","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs (excl. agencies)","120","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Insolvency Service","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Met Office","[c]","[c]","[c]","[c]"
